Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y,x15,x16,x17,x18,x19,x20
15,-1.273,0.132,0.24,0.022,-0.362,0.495,-0.064,-0.667,3.09,-0.657,0.759,0.35,0.483,-1.014,1.0,0.311,2.566,0.233,1.35,0.205,1.356
16,-0.96,-0.475,0.411,-0.629,-0.266,0.261,-0.596,-0.288,2.453,-0.482,0.814,0.57,0.405,-0.861,1.0,0.343,1.743,-0.036,0.974,0.534,1.136
17,-1.122,-0.191,0.387,-0.183,-0.464,0.447,0.262,-0.366,3.484,-0.822,0.904,0.389,0.364,-0.749,1.0,0.282,2.996,0.035,1.408,0.299,1.236
18,-0.939,-0.283,0.398,-0.427,-0.482,0.427,0.515,-0.226,3.337,-0.846,0.817,0.516,-0.137,-0.622,1.0,0.087,2.766,-0.0,1.103,0.451,0.971
19,-1.309,-0.058,0.379,0.11,-0.144,0.5,-0.726,-0.894,3.173,-0.341,1.234,0.476,0.37,-1.373,1.0,0.445,2.274,0.051,1.312,0.497,1.772
20,-0.917,0.049,0.355,-0.097,-0.433,0.402,-0.449,-0.617,3.065,-0.497,0.891,0.497,0.07,-0.913,1.0,0.324,2.216,0.199,1.26,0.522,1.542
21,-1.03,0.24,0.252,-0.261,-0.135,0.463,-1.178,-0.552,2.051,-0.227,0.516,0.504,0.231,-0.802,1.0,0.45,1.225,0.355,0.871,0.558,1.342
22,-1.087,-0.284,0.507,0.095,-0.685,0.467,0.252,-1.047,3.803,-0.627,1.152,0.131,0.446,-1.278,1.0,0.263,3.08,0.131,1.236,0.425,1.424
23,-0.93,-0.278,0.337,-0.068,-0.259,0.365,-0.413,-0.4,2.537,-0.653,0.783,0.647,0.336,-0.837,1.0,0.264,1.835,0.222,0.861,0.527,1.547
24,-1.045,-0.288,0.584,-0.191,-0.099,0.633,0.138,-0.507,3.412,-0.976,1.216,0.473,0.2,-1.221,1.0,0.026,2.663,-0.027,1.394,0.614,1.363
25,-1.084,-0.116,0.409,0.014,-0.518,0.639,0.55,-0.634,3.46,-0.771,0.865,0.28,0.296,-0.997,1.0,0.172,3.182,0.015,1.179,0.08,1.552
26,-0.981,-0.249,0.415,-0.073,-0.701,0.533,0.26,-0.517,3.582,-0.68,0.902,0.269,0.232,-0.861,1.0,0.355,3.122,-0.05,1.213,0.23,1.516
27,-1.005,-0.091,0.369,0.276,-0.492,0.637,0.365,-1.176,3.963,-0.565,0.889,0.245,-0.033,-1.246,1.0,0.31,3.532,0.138,0.962,0.084,1.926
28,-1.083,-0.261,0.426,-0.084,-0.285,0.462,0.179,-0.689,3.406,-0.672,1.075,0.38,0.18,-1.004,1.0,0.223,2.65,-0.063,1.13,0.306,1.48
29,-1.043,-0.371,0.475,-0.372,-0.486,0.507,0.243,-0.302,3.241,-0.775,1.029,0.459,0.264,-0.85,1.0,0.026,2.587,0.055,1.193,0.501,1.382
30,-1.21,0.007,0.512,-0.208,-0.239,0.51,0.693,-0.47,3.936,-0.68,0.995,0.546,0.339,-1.07,1.0,0.233,3.578,-0.119,1.23,0.188,1.31
31,-0.986,-0.081,0.286,-0.481,-0.306,0.404,0.353,-0.201,3.117,-0.354,0.66,0.582,0.013,-0.846,1.0,0.354,2.87,0.337,1.549,0.087,1.126
32,-1.096,-0.077,0.368,-0.157,-0.508,0.608,-0.2,-0.953,3.09,-0.605,0.865,0.464,0.553,-0.825,1.0,0.176,2.155,0.181,0.973,0.574,1.339
33,-0.968,-0.239,0.536,-0.409,-0.185,0.422,0.002,-0.077,2.38,-0.629,0.616,0.866,0.176,-0.767,1.0,0.099,1.806,0.121,0.967,0.599,1.142
34,-0.958,-0.351,0.387,-0.333,-0.367,0.428,-0.24,-0.293,2.952,-0.743,0.749,0.874,0.24,-0.384,1.0,0.357,2.334,0.069,1.184,0.351,1.29
35,-0.845,-0.43,0.37,-0.515,-0.269,0.398,0.178,0.29,2.233,-0.521,0.625,0.505,-0.141,-0.497,1.0,0.164,2.336,0.06,1.597,-0.178,0.928
36,-0.931,-0.092,0.358,0.114,-0.29,0.605,-0.689,-1.173,3.563,-0.793,1.253,0.099,0.514,-1.411,1.0,0.271,2.257,-0.052,1.168,0.703,1.518
37,-0.843,-0.49,0.183,-0.265,-0.164,0.468,-0.817,-0.457,2.678,-0.575,0.937,0.783,0.27,-0.975,1.0,0.179,1.442,-0.07,0.923,1.002,1.135
38,-1.178,-0.258,0.585,-0.082,-0.377,0.419,1.09,-0.894,4.326,-0.676,1.255,0.077,0.708,-1.159,1.0,0.095,3.979,-0.152,1.045,-0.031,1.38
39,-1.126,-0.033,0.297,-0.126,-0.209,0.638,-0.202,-0.633,3.043,-0.298,0.766,0.44,0.502,-1.21,1.0,0.183,2.351,0.122,1.231,0.394,1.322
40,-1.022,-0.214,0.373,-0.36,-0.443,0.411,0.043,-0.387,3.351,-0.34,0.693,0.363,0.277,-0.869,1.0,0.242,2.88,0.24,1.384,0.091,1.405
41,-0.811,-0.325,0.113,-0.001,0.114,0.567,-1.261,-1.001,2.884,-0.586,1.125,0.565,0.593,-1.38,1.0,0.215,1.402,0.054,0.797,0.816,1.508
42,-0.903,-0.226,0.563,-0.112,-0.44,0.509,1.241,-0.704,4.066,-0.453,0.905,0.388,0.186,-0.943,1.0,0.322,4.08,0.198,1.132,-0.007,1.268
43,-1.025,-0.23,0.569,-0.494,-0.196,0.337,0.95,-0.375,3.668,-0.433,0.948,0.28,0.095,-0.995,1.0,0.229,3.413,0.227,1.319,0.188,1.102
44,-0.912,-0.181,0.376,-0.346,-0.217,0.462,-0.011,-0.358,2.505,-0.631,0.674,0.691,0.166,-0.796,1.0,0.094,1.949,0.328,1.022,0.501,1.131
45,-0.935,-0.222,0.476,-0.172,-0.284,0.413,0.907,-0.625,3.863,-0.653,0.889,0.67,0.39,-0.926,1.0,0.462,4.069,0.042,1.121,-0.182,1.53
46,-0.821,-0.103,0.5,0.027,0.006,0.644,-0.865,-0.917,2.975,-0.644,1.153,0.324,0.41,-1.233,1.0,0.367,1.632,0.171,0.738,0.924,1.566
47,-1.029,-0.118,0.412,0.203,-0.041,0.391,-1.154,-0.615,2.629,-0.573,1.006,0.42,0.569,-0.991,1.0,0.349,1.681,-0.046,0.884,0.505,1.752
48,-1.185,0.042,0.136,-0.305,-0.227,0.546,0.027,-0.506,3.062,-0.227,0.897,0.464,-0.094,-1.394,1.0,0.146,2.636,0.322,1.529,0.077,1.168
49,-1.154,0.034,0.475,0.07,-0.265,0.584,-0.25,-0.707,3.345,-0.717,0.923,0.502,0.337,-1.018,1.0,0.161,2.707,0.016,1.361,0.199,1.742
50,-1.115,0.012,0.461,0.118,-0.571,0.551,0.279,-0.668,3.569,-0.401,0.956,0.366,0.4,-1.045,1.0,0.206,3.081,0.226,1.437,0.264,1.545
51,-0.985,-0.15,0.138,-0.294,-0.354,0.389,-0.023,-0.304,2.778,-0.483,0.822,0.546,0.165,-1.075,1.0,0.232,2.129,0.239,1.379,0.29,1.054
52,-1.081,-0.347,0.282,-0.135,-0.357,0.525,0.436,-0.839,3.683,-0.559,0.9,0.407,0.565,-1.063,1.0,0.22,3.544,0.079,1.22,-0.023,1.515
53,-1.073,-0.154,0.416,0.067,-0.611,0.52,-0.17,-0.505,3.166,-0.517,0.944,0.428,0.38,-0.972,1.0,0.146,2.603,0.118,1.13,0.417,1.841
54,-1.192,-0.216,0.476,-0.41,-0.143,0.475,0.896,-0.078,3.463,-0.619,0.569,0.41,0.112,-0.706,1.0,0.223,3.714,0.244,1.325,-0.147,1.171
55,-1.124,-0.214,0.212,-0.254,-0.573,0.457,-0.065,-0.656,3.205,-0.42,0.845,0.227,0.185,-1.113,1.0,0.306,2.49,0.142,1.231,0.469,1.244
56,-1.026,-0.4,0.372,-0.405,-0.206,0.523,0.313,-0.099,3.155,-0.637,0.869,0.44,0.037,-0.919,1.0,0.078,2.665,0.157,1.253,0.253,1.185
57,-1.027,-0.071,0.392,0.031,-0.438,0.666,0.017,-0.514,3.349,-0.651,0.71,0.633,0.392,-0.824,1.0,0.293,2.964,0.114,1.262,0.031,1.574
58,-0.903,-0.129,0.195,-0.032,-0.457,0.514,0.153,-0.772,3.311,-0.832,1.078,0.413,0.565,-1.099,1.0,0.19,2.468,0.019,1.033,0.571,1.251
59,-1.028,-0.082,0.338,-0.04,-0.415,0.719,-0.032,-0.677,3.543,-0.458,1.001,0.56,0.532,-1.038,1.0,0.337,2.683,0.097,1.454,0.545,1.427
60,-0.854,-0.014,0.354,0.271,-0.3,0.662,-0.655,-1.155,3.251,-0.713,1.213,0.452,0.265,-1.226,1.0,0.36,2.259,0.018,1.043,0.866,1.733
61,-1.084,-0.197,0.528,-0.284,-0.375,0.281,-0.175,-0.503,2.793,-0.561,0.632,0.535,0.107,-0.851,1.0,0.319,2.183,0.297,1.124,0.482,1.324
62,-0.9,-0.289,0.336,-0.101,-0.131,0.203,-0.342,-0.467,2.653,-0.494,0.806,0.583,0.404,-0.976,1.0,0.324,1.908,0.151,1.158,0.647,1.395
63,-1.144,-0.257,0.469,0.2,-0.227,0.535,-0.216,-0.903,3.51,-0.897,1.075,0.199,0.474,-1.028,1.0,0.123,2.391,-0.095,0.962,0.603,1.819
64,-1.102,-0.056,0.034,-0.151,0.065,0.598,-0.515,-0.83,3.072,-0.553,1.023,0.466,0.379,-1.459,1.0,0.232,2.107,0.166,1.396,0.788,1.487
65,-1.308,-0.121,0.197,-0.187,-0.195,0.357,-0.202,-0.554,2.798,-0.457,0.811,0.737,0.18,-0.777,1.0,0.086,1.931,0.184,0.779,0.358,1.288
66,-1.176,-0.515,0.519,-0.174,-0.637,0.301,0.439,-0.534,3.331,-0.53,0.743,0.298,0.227,-1.033,1.0,0.272,3.105,0.211,1.173,0.085,1.364
67,-1.016,-0.117,0.457,-0.05,-0.736,0.541,0.734,-0.622,4.009,-0.579,0.835,0.406,0.43,-0.83,1.0,0.255,3.795,0.135,1.209,0.159,1.77
68,-0.99,-0.16,0.169,-0.093,-0.454,0.39,-0.385,-0.718,2.938,-0.439,0.857,0.564,0.33,-0.964,1.0,0.158,2.14,0.158,1.347,0.614,1.308
69,-1.04,-0.274,0.587,-0.096,-0.584,0.704,0.678,-0.745,4.005,-0.769,1.127,0.215,-0.058,-1.022,1.0,0.113,3.338,0.039,1.263,0.203,1.441
70,-1.038,-0.057,0.329,-0.055,-0.373,0.527,0.085,-0.809,3.49,-0.273,1.174,0.356,0.385,-1.722,1.0,0.321,2.902,0.217,1.397,0.211,1.504
71,-0.89,-0.597,0.467,-0.602,-0.294,0.405,0.549,0.015,3.128,-0.61,1.006,0.483,0.173,-0.97,1.0,0.049,2.597,-0.093,1.304,0.233,0.907
72,-1.06,-0.111,0.443,-0.05,-0.538,0.461,-0.495,-0.653,2.979,-0.581,1.083,0.54,0.204,-1.188,1.0,0.052,1.976,-0.008,1.14,0.551,1.791
73,-1.063,-0.124,0.433,-0.194,-0.312,0.53,0.176,-0.643,3.422,-0.541,1.069,0.301,0.387,-1.156,1.0,0.145,2.733,0.041,1.536,0.453,1.347
74,-1.076,-0.448,0.452,-0.179,-0.395,0.387,0.511,-0.685,3.745,-0.643,1.184,0.31,0.501,-1.088,1.0,0.076,2.917,0.016,1.283,0.376,1.066
75,-0.888,-0.065,0.508,-0.464,-0.04,0.252,-0.393,-0.063,2.182,-0.624,0.704,0.745,0.119,-0.73,1.0,0.177,1.635,0.249,0.983,0.488,1.043
76,-1.019,-0.323,0.316,-0.3,-0.156,0.404,-0.323,-0.209,2.498,-0.684,0.738,0.666,0.261,-0.881,1.0,0.146,1.875,0.16,0.975,0.411,1.169
77,-0.871,-0.205,0.313,-0.193,-0.199,0.364,-0.151,-0.498,3.029,-0.446,1.007,0.433,0.299,-1.111,1.0,0.284,2.452,0.042,1.375,0.403,1.286
78,-1.046,-0.35,0.472,-0.665,-0.155,0.344,1.208,0.126,3.24,-0.524,0.458,0.701,0.019,-0.286,1.0,0.041,3.517,0.169,1.271,-0.022,1.027
79,-0.8,-0.281,0.433,-0.136,-0.475,0.529,0.307,-0.615,4.055,-0.553,1.138,0.367,0.011,-1.043,1.0,0.271,3.296,-0.083,1.386,0.295,1.536
80,-1.002,-0.27,0.319,-0.102,-0.391,0.5,-0.224,-0.563,3.031,-0.594,0.912,0.647,0.35,-1.072,1.0,0.223,2.211,0.034,0.953,0.621,1.303
81,-1.206,0.039,0.261,0.062,-0.327,0.468,-0.538,-0.66,3.265,-0.557,1.022,0.514,0.329,-0.96,1.0,0.383,2.583,-0.021,1.472,0.313,1.745
82,-0.771,-0.34,0.39,-0.477,-0.225,0.325,-0.312,-0.375,2.611,-0.408,0.887,0.61,-0.15,-1.001,1.0,0.279,1.802,0.088,1.283,0.475,0.948
83,-0.895,-0.196,0.599,-0.177,-0.257,0.349,-0.055,-0.603,2.908,-0.52,0.743,0.446,0.308,-0.794,1.0,0.218,2.255,0.226,1.036,0.413,1.299
84,-1.017,-0.123,0.298,0.01,-0.394,0.553,-0.133,-0.644,3.539,-0.689,0.99,0.133,0.394,-1.315,1.0,0.206,2.678,0.064,1.56,0.369,1.425
85,-1.041,-0.083,0.491,-0.053,-0.45,0.789,0.262,-0.412,3.198,-0.7,0.929,0.402,-0.128,-0.953,1.0,0.121,2.77,0.139,1.232,0.441,1.515
86,-1.1,-0.392,0.21,-0.293,-0.016,0.592,-0.128,-0.377,3.0,-0.711,1.124,0.619,0.307,-0.967,1.0,0.214,2.021,-0.018,1.033,0.687,1.125
87,-1.225,-0.121,0.514,0.015,-0.246,0.626,0.479,-0.622,4.012,-0.657,1.362,0.317,0.601,-1.217,1.0,0.408,3.482,-0.078,1.517,0.407,1.488
88,-1.308,0.233,0.077,-0.036,-0.526,0.598,-0.225,-0.714,3.522,-0.123,1.022,0.4,0.155,-1.441,1.0,0.252,2.684,0.265,1.624,0.029,1.639
89,-1.096,-0.206,0.299,-0.08,-0.361,0.591,0.312,-0.662,3.645,-0.869,1.1,0.533,0.406,-1.103,1.0,0.07,2.921,0.069,1.444,0.316,1.37
90,-1.007,-0.382,0.37,-0.194,-0.415,0.47,0.471,-0.42,3.611,-0.294,0.782,0.464,-0.057,-0.906,1.0,0.322,3.123,0.143,1.427,0.164,1.265
91,-1.112,-0.138,0.432,-0.059,-0.309,0.526,0.123,-0.566,3.231,-0.501,0.9,0.353,0.273,-0.958,1.0,0.151,2.564,0.132,1.121,0.279,1.301
92,-1.147,-0.298,0.582,-0.052,-0.364,0.383,0.442,-1.104,3.54,-0.517,0.924,0.338,0.575,-1.054,1.0,0.209,2.863,0.259,0.95,0.0,1.303
93,-1.027,-0.242,0.579,-0.514,-0.405,0.409,-0.034,-0.151,2.901,-0.22,0.736,0.64,0.007,-0.818,1.0,0.392,2.413,0.369,1.45,0.279,1.084
94,-1.115,-0.48,0.408,-0.327,-0.476,0.55,0.952,-0.273,3.553,-0.726,0.844,0.486,-0.082,-0.942,1.0,-0.001,3.417,0.047,1.114,0.17,1.321
95,-1.011,-0.442,0.511,-0.088,-0.301,0.313,-0.378,-0.506,3.01,-0.644,1.014,0.437,0.001,-0.757,1.0,0.201,1.955,-0.101,0.906,0.878,1.37
96,-1.026,-0.14,0.205,-0.222,-0.359,0.541,-0.063,-0.647,3.338,-0.489,0.908,0.337,-0.146,-0.986,1.0,0.178,2.557,0.189,1.473,0.298,1.393
97,-0.912,-0.177,0.381,-0.115,-0.292,0.357,-0.004,-0.657,3.081,-0.649,0.872,0.61,0.388,-0.966,1.0,0.152,2.428,0.107,1.162,0.442,1.365
98,-1.096,-0.204,0.309,-0.446,-0.354,0.351,0.591,-0.254,3.504,-0.428,0.956,0.485,0.234,-0.974,1.0,0.184,3.201,0.069,1.379,0.22,1.264
99,-1.153,-0.107,0.367,0.106,-0.354,0.66,-0.787,-1.03,3.166,-0.691,1.07,0.207,-0.108,-1.207,1.0,0.235,2.058,-0.085,0.898,0.73,1.874
100,-0.869,-0.151,0.448,0.023,-0.477,0.387,0.52,-0.791,4.093,-0.483,1.188,0.431,0.59,-1.288,1.0,0.248,3.446,-0.066,1.347,0.115,1.416
101,-1.013,-0.199,0.381,-0.235,-0.518,0.587,0.017,-0.492,3.049,-0.429,0.943,0.381,0.027,-0.871,1.0,0.214,2.434,0.202,1.263,0.411,1.14
102,-0.813,-0.232,0.501,-0.624,-0.41,0.464,1.245,-0.043,3.495,-0.498,0.741,0.649,-0.082,-0.987,1.0,0.174,3.7,0.158,1.285,-0.199,0.836
103,-0.868,-0.205,0.382,-0.109,-0.182,0.682,-0.862,-0.644,2.713,-0.672,0.912,0.231,0.015,-0.888,1.0,0.302,1.614,0.167,1.109,0.997,1.378
104,-1.062,-0.313,0.262,-0.046,-0.271,0.562,-0.233,-0.442,3.306,-0.548,1.06,0.378,0.176,-1.005,1.0,0.16,2.467,-0.099,1.416,0.316,1.49
105,-0.547,-0.152,0.113,-0.407,-0.065,0.513,-0.78,-0.369,2.193,-0.404,0.859,0.601,0.243,-0.974,1.0,0.339,1.08,0.351,0.966,0.642,1.022
106,-0.974,-0.56,0.546,-0.576,-0.39,0.448,-0.286,0.297,2.122,-0.672,0.681,0.557,-0.073,-0.73,1.0,0.173,1.675,0.164,0.973,0.463,1.161
107,-0.983,0.123,0.361,0.127,-0.221,0.483,-0.807,-1.023,3.208,-0.384,1.088,0.493,0.414,-1.337,1.0,0.351,2.152,0.125,1.096,0.536,1.786
108,-0.958,-0.293,0.457,-0.205,-0.528,0.259,0.947,-0.639,3.896,-0.493,0.573,0.532,0.424,-0.783,1.0,0.453,3.962,0.232,0.995,-0.268,1.236
109,-0.993,-0.31,0.249,-0.646,-0.237,0.384,-0.373,0.01,2.501,-0.536,0.674,0.512,0.129,-0.629,1.0,0.268,1.869,0.124,1.306,0.442,0.894
110,-1.013,-0.069,0.41,-0.14,-0.354,0.484,-0.191,-0.79,3.082,-0.752,0.867,0.392,0.466,-1.159,1.0,0.194,2.376,0.255,1.083,0.563,1.639
111,-1.101,0.058,0.321,0.339,-0.506,0.465,-0.274,-1.191,3.86,-0.585,1.39,0.205,0.227,-1.512,1.0,0.43,2.738,-0.134,1.187,0.662,1.754
112,-1.049,-0.046,0.097,0.449,-0.534,0.666,0.134,-1.419,3.917,-0.714,1.131,0.376,0.885,-1.611,1.0,0.162,3.166,0.054,0.844,0.325,1.931
113,-1.059,-0.024,0.421,0.053,-0.51,0.356,0.395,-0.826,3.845,-0.421,0.999,0.326,0.633,-1.153,1.0,0.445,3.552,0.051,1.127,0.057,1.415
114,-1.008,-0.22,0.39,-0.352,-0.489,0.492,0.118,-0.232,3.161,-0.512,0.724,0.806,-0.018,-0.963,1.0,0.198,2.563,0.324,1.389,0.449,1.105
115,-1.133,-0.427,0.246,-0.581,-0.434,0.537,0.521,0.019,3.036,-0.556,0.556,0.624,-0.118,-0.439,1.0,0.258,2.892,0.127,1.4,0.149,1.024
116,-0.967,-0.121,0.513,-0.24,-0.593,0.447,0.742,-0.475,3.71,-0.607,0.785,0.42,0.257,-0.903,1.0,0.208,3.582,0.294,1.372,-0.043,1.273
117,-1.102,-0.257,-0.019,0.093,0.102,0.584,-1.283,-0.922,3.007,-0.523,1.14,0.393,0.319,-1.54,1.0,0.274,1.329,0.029,0.732,1.061,1.673
118,-1.153,-0.335,0.585,-0.356,-0.364,0.619,0.374,-0.234,2.886,-0.405,0.616,0.406,0.217,-0.732,1.0,0.26,2.889,0.021,1.249,-0.173,1.185
119,-1.0,-0.279,0.559,-0.399,-0.505,0.493,0.821,-0.295,3.221,-0.413,0.543,0.321,-0.069,-0.634,1.0,0.237,3.008,0.396,1.229,-0.171,0.966
120,-0.856,-0.415,0.349,-0.299,-0.283,0.601,-0.227,-0.401,3.056,-0.768,1.024,0.305,0.445,-0.936,1.0,0.238,2.077,-0.075,1.116,0.817,1.207
121,-0.994,-0.285,0.614,-0.159,-0.302,0.453,-0.332,-0.324,2.733,-0.598,0.711,0.4,-0.275,-0.519,1.0,0.369,1.914,0.252,1.028,0.568,1.351
122,-1.231,-0.162,0.359,-0.135,-0.34,0.472,-0.043,-0.477,3.584,-0.574,0.743,0.474,0.206,-0.849,1.0,0.253,2.832,0.091,1.259,0.326,1.528
123,-1.164,-0.184,0.484,-0.182,-0.319,0.669,-0.131,-0.442,3.202,-0.413,0.901,0.508,0.419,-1.108,1.0,0.281,2.468,0.107,1.368,0.418,1.297
124,-0.852,-0.028,0.116,0.002,-0.333,0.448,-0.533,-0.64,2.974,-0.273,0.943,0.451,0.202,-1.198,1.0,0.368,2.251,0.291,1.261,0.498,1.596
125,-1.022,-0.455,0.417,-0.36,-0.173,0.575,-0.035,-0.097,3.008,-0.556,1.007,0.719,0.217,-0.979,1.0,0.255,2.459,-0.049,1.462,0.291,1.288
126,-0.99,-0.051,0.147,0.312,-0.059,0.341,-0.947,-0.96,2.952,-0.645,1.065,0.474,0.437,-1.384,1.0,0.381,1.83,-0.147,0.857,0.846,1.843
127,-0.98,-0.329,0.488,-0.71,-0.337,0.234,0.089,0.163,2.4,-0.697,0.531,0.751,0.048,-0.561,1.0,0.129,2.17,0.276,1.142,0.454,0.818
128,-0.949,-0.192,0.349,-0.271,-0.183,0.317,0.04,-0.448,2.684,-0.46,0.614,0.855,0.223,-0.932,1.0,0.179,2.304,0.245,1.421,0.29,1.095
129,-1.087,-0.184,0.46,-0.089,-0.232,0.677,-0.131,-0.576,3.09,-0.401,0.762,0.388,0.303,-1.213,1.0,0.317,2.49,0.275,1.271,0.171,1.314
130,-1.182,-0.227,0.416,-0.036,-0.392,0.506,-0.255,-0.619,3.2,-0.339,0.696,0.494,0.007,-1.035,1.0,0.379,2.563,0.257,1.228,0.371,1.641
131,-0.803,-0.192,0.505,-0.522,-0.117,0.344,-0.577,-0.055,2.099,-0.724,0.923,0.646,-0.018,-0.759,1.0,0.316,1.362,0.124,0.958,0.835,0.841
132,-1.176,-0.578,0.378,-0.926,-0.2,0.356,0.466,0.303,2.312,-0.506,0.674,0.691,-0.004,-0.611,1.0,0.276,2.179,0.159,1.288,0.164,0.586
133,-0.879,-0.228,0.314,-0.006,-0.039,0.604,-0.347,-1.006,3.095,-0.796,1.053,0.295,0.773,-1.241,1.0,-0.019,2.146,-0.061,1.077,0.547,1.367
134,-1.0,-0.24,0.499,0.001,-0.284,0.512,0.193,-0.497,3.215,-0.409,1.052,0.495,0.512,-1.039,1.0,0.167,2.677,-0.021,1.384,0.19,1.319
135,-1.137,-0.205,0.493,-0.239,-0.483,0.578,0.73,-0.397,3.866,-0.454,0.831,0.396,-0.072,-0.842,1.0,0.3,3.482,0.248,1.29,0.066,1.373
136,-1.015,-0.398,0.39,-0.687,-0.342,0.279,0.049,0.156,2.519,-0.409,0.473,0.533,-0.456,-0.533,1.0,0.234,2.138,0.281,1.333,0.197,0.856
137,-1.145,-0.227,0.424,-0.059,-0.159,0.558,0.764,-0.728,3.898,-0.437,1.017,0.371,0.372,-1.19,1.0,0.151,3.688,0.041,1.142,0.108,1.555
138,-0.945,-0.174,0.227,-0.319,-0.308,0.538,-0.446,-0.534,3.254,-0.499,1.162,0.582,0.314,-1.164,1.0,0.235,2.19,-0.016,1.527,0.674,1.385
139,-1.149,-0.002,0.201,0.156,-0.276,0.627,0.015,-1.103,3.589,-0.6,0.975,0.395,-0.005,-1.119,1.0,0.161,2.631,0.113,0.852,0.593,1.757
140,-1.279,-0.333,0.417,-0.057,-0.146,0.653,-0.342,-0.831,3.556,-0.783,1.324,0.43,0.759,-1.319,1.0,0.157,2.363,-0.204,1.095,0.675,1.543
141,-1.048,-0.305,0.319,-0.45,-0.368,0.391,0.727,0.029,3.274,-0.584,0.759,0.673,0.067,-0.862,1.0,0.144,3.308,0.132,1.094,-0.376,1.055
142,-0.924,-0.283,0.562,-0.22,-0.246,0.518,-0.045,-0.604,3.151,-0.604,0.806,0.446,0.336,-1.035,1.0,0.269,2.613,0.165,1.199,0.415,1.496
143,-1.236,-0.033,0.402,0.07,-0.229,0.48,0.2,-0.877,3.632,-0.621,0.973,0.424,0.494,-1.139,1.0,0.055,3.017,0.157,1.17,0.268,1.559
144,-1.011,-0.019,0.355,-0.139,-0.387,0.44,0.102,-0.669,3.661,-0.529,0.933,0.436,0.104,-1.058,1.0,0.268,3.285,0.085,1.499,0.033,1.41
145,-0.968,-0.216,0.379,-0.499,-0.025,0.403,0.015,-0.344,3.456,-0.629,0.927,0.536,0.272,-0.782,1.0,0.218,2.72,0.021,1.346,0.166,1.172
146,-1.066,-0.335,0.263,-0.334,-0.181,0.613,-0.362,-0.615,2.858,-0.55,0.791,0.418,0.332,-1.011,1.0,0.254,2.046,0.163,1.056,0.267,1.193
147,-1.171,-0.679,0.457,-0.482,-0.294,0.575,0.445,-0.196,3.272,-0.729,0.983,0.698,0.322,-0.968,1.0,0.248,2.8,0.048,1.208,0.183,0.962
