x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y,x17,x18,x19,x20
0.136,-0.488,1.41,-0.134,0.518,0.688,-0.559,1.062,4.426,-0.032,0.42,0.876,0.67,-0.39,0.696,2.613,1.0,0.518,-1.095,-1.505,0.488
-0.139,-0.467,1.303,-0.087,0.475,0.582,-0.919,0.812,3.894,-0.151,0.123,1.012,0.891,-0.312,0.72,2.752,1.0,0.494,-1.628,-1.097,0.814
0.119,-0.467,1.621,-0.064,0.635,0.687,-0.189,1.005,4.046,0.025,-0.05,0.939,0.851,-0.702,0.62,2.628,1.0,0.421,-0.727,-1.189,0.143
0.26,-0.641,1.443,-0.25,0.708,0.335,-0.741,0.833,3.695,-0.198,0.445,1.032,0.727,-0.425,0.622,2.305,1.0,0.663,-1.081,-0.908,0.524
-0.025,-0.221,1.33,-0.016,0.448,0.54,-0.529,0.971,4.165,-0.254,0.27,1.08,0.672,-0.245,0.711,3.04,1.0,0.597,-1.625,-1.343,0.683
-0.155,-0.272,1.566,-0.478,0.631,0.691,-0.116,0.934,4.445,-0.058,0.47,1.095,0.819,-0.413,0.678,3.026,1.0,0.509,-1.124,-1.312,0.136
0.205,-0.565,1.302,-0.215,0.465,0.427,-0.614,0.886,4.189,-0.229,0.392,1.106,0.715,-0.252,0.572,2.834,1.0,0.54,-1.455,-1.293,0.644
0.19,-0.503,1.416,-0.362,0.53,0.399,-1.038,0.981,3.509,-0.346,0.477,1.331,0.634,-0.482,0.618,2.477,1.0,0.378,-1.662,-0.869,0.764
0.085,-0.388,1.415,-0.17,0.513,0.737,-0.269,1.058,5.198,0.226,0.214,0.819,0.838,-0.475,0.543,3.546,1.0,0.558,-1.274,-1.368,0.268
-0.131,-0.599,1.563,-0.081,0.808,0.638,-0.499,0.816,4.853,-0.057,0.018,0.961,0.904,-0.348,0.622,2.99,1.0,0.438,-1.079,-1.508,0.597
0.118,-0.563,1.403,-0.095,0.49,0.418,-0.357,1.015,4.153,-0.044,0.111,0.938,0.722,-0.454,0.71,2.587,1.0,0.63,-1.066,-1.252,0.416
-0.023,-0.619,1.55,-0.183,0.477,0.656,-0.261,0.834,4.638,0.109,0.122,0.769,0.807,-0.542,0.716,3.04,1.0,0.789,-1.308,-1.459,0.307
0.065,-0.503,1.495,-0.128,0.559,0.103,-0.788,0.908,4.52,-0.356,0.283,0.98,0.837,-0.302,0.652,2.781,1.0,0.898,-1.435,-1.413,0.75
0.392,-0.296,1.709,-0.102,0.51,0.385,-0.522,0.932,4.808,-0.372,0.255,0.829,0.673,-0.68,0.627,3.363,1.0,0.962,-1.092,-1.626,0.209
0.271,-0.459,1.387,-0.141,0.696,0.52,-0.515,1.145,4.566,0.01,0.073,1.153,0.887,-0.635,0.888,2.974,1.0,0.449,-1.12,-1.186,0.374
0.056,-0.303,1.532,-0.282,0.688,0.536,-0.602,0.685,4.261,-0.069,0.605,0.668,0.547,0.156,0.91,2.771,1.0,0.79,-1.323,-1.348,0.448
0.185,-0.385,1.632,-0.11,0.173,0.177,-1.3,1.138,3.887,-0.523,0.185,1.48,0.906,-0.56,0.692,3.079,1.0,0.635,-2.184,-1.205,1.01
0.016,-0.552,1.596,-0.108,0.543,0.296,-0.238,0.744,4.521,-0.014,0.048,0.364,0.953,-0.398,0.562,3.094,1.0,1.018,-1.07,-1.363,0.3
0.258,-0.322,1.29,-0.021,0.745,0.543,-0.64,1.057,3.764,-0.044,0.323,0.843,0.666,-0.375,0.883,2.444,1.0,0.594,-1.185,-1.009,0.509
0.098,-0.584,1.598,-0.239,0.556,0.621,-0.169,0.885,4.339,-0.004,0.122,0.73,0.973,-0.609,0.574,2.966,1.0,0.574,-0.928,-1.113,0.324
0.148,-0.495,1.568,-0.068,0.866,0.496,-0.137,0.967,4.756,0.038,0.05,0.753,0.807,-0.875,0.568,2.929,1.0,0.536,-0.55,-1.432,0.108
-0.176,-0.606,1.375,-0.194,0.151,0.689,-0.754,0.95,4.636,0.106,0.091,0.846,0.893,-0.364,0.398,3.344,1.0,0.477,-1.801,-1.271,0.798
-0.053,-0.816,1.411,-0.043,0.752,0.395,-0.535,1.019,5.107,0.055,-0.197,1.069,0.81,-0.642,0.601,2.903,1.0,0.606,-0.809,-1.517,0.515
-0.108,-0.345,1.529,-0.206,0.599,0.463,-0.025,0.775,4.502,0.07,0.392,0.894,0.981,-0.509,0.59,3.081,1.0,0.433,-0.736,-1.427,-0.045
-0.002,-0.358,1.556,-0.098,0.562,0.426,-1.149,1.016,4.388,-0.122,0.497,0.884,0.786,-0.139,0.601,2.847,1.0,0.415,-1.069,-1.19,0.621
0.284,-0.509,1.442,-0.046,0.713,0.406,-0.987,1.128,4.037,-0.408,0.109,1.262,0.728,-0.796,0.867,2.693,1.0,0.399,-1.324,-1.185,0.684
-0.046,-0.234,1.364,-0.254,0.32,0.564,-0.475,1.01,4.168,-0.065,0.105,1.086,0.915,-0.498,0.495,3.121,1.0,0.482,-1.368,-1.17,0.456
0.021,-0.512,1.271,-0.066,0.854,0.867,-0.402,1.069,4.119,0.115,0.419,0.989,0.64,-0.448,0.922,2.507,1.0,0.485,-0.998,-1.058,0.373
-0.319,-0.411,1.668,-0.085,0.549,0.599,-0.386,0.954,5.471,-0.171,0.142,1.044,0.753,-0.755,0.715,3.939,1.0,0.456,-1.339,-1.542,0.525
0.43,-0.588,1.368,-0.144,0.886,0.493,-0.452,0.957,4.044,-0.105,0.054,0.801,0.884,-0.556,0.696,2.229,1.0,0.787,-0.779,-1.132,0.356
-0.093,-0.368,1.529,-0.197,0.623,0.523,-0.446,0.77,4.415,-0.165,0.517,0.839,0.767,-0.145,0.843,3.126,1.0,0.715,-1.415,-1.174,0.447
0.5,-0.414,1.374,-0.342,0.423,0.064,-1.025,0.99,3.825,-0.569,0.762,0.975,0.489,-0.153,0.707,2.561,1.0,0.908,-1.801,-1.149,0.917
-0.061,-0.488,1.752,-0.188,0.642,0.377,-0.702,0.741,4.289,-0.28,0.249,0.98,0.899,-0.582,0.698,2.953,1.0,0.554,-1.075,-1.132,0.333
0.159,-0.641,1.427,-0.082,0.819,0.437,-0.211,1.085,4.38,-0.235,0.334,0.832,0.556,-0.64,0.74,2.722,1.0,0.763,-0.969,-1.135,0.418
0.011,-0.452,1.139,-0.136,0.34,0.386,-0.971,0.993,3.343,-0.117,0.345,1.129,0.557,-0.338,0.435,2.405,1.0,0.413,-1.6,-0.886,0.796
0.078,-0.455,1.331,-0.278,0.58,0.316,-0.869,1.064,4.551,-0.407,0.165,1.427,0.919,-0.534,0.678,3.293,1.0,0.849,-1.901,-1.319,0.861
-0.063,-0.538,1.473,0.02,0.453,0.364,-0.556,0.96,4.6,-0.112,0.269,0.928,0.715,-0.429,0.528,3.142,1.0,0.749,-1.099,-1.292,0.421
-0.24,-0.608,1.536,-0.205,0.491,0.428,-0.774,0.947,5.526,-0.386,0.298,1.109,0.842,-0.559,0.654,3.775,1.0,0.805,-1.653,-1.504,0.713
-0.058,-0.419,1.536,-0.283,0.663,0.295,-0.552,0.809,4.636,-0.134,0.323,0.841,0.71,-0.557,0.842,3.198,1.0,0.658,-1.136,-1.264,0.375
0.33,-0.499,1.554,0.107,0.643,0.404,-0.687,1.14,4.355,-0.308,-0.055,1.028,0.755,-0.698,0.715,2.81,1.0,0.598,-1.341,-1.442,0.67
-0.208,-0.345,1.781,-0.154,0.708,0.54,-0.341,0.826,5.37,-0.197,0.197,0.832,0.929,-0.505,0.684,3.615,1.0,0.633,-1.063,-1.473,0.353
0.155,-0.472,1.635,-0.111,0.693,0.58,-0.258,1.115,4.694,-0.183,0.062,1.0,0.797,-0.862,0.6,3.049,1.0,0.685,-0.9,-1.524,0.221
-0.016,-0.736,1.495,-0.284,0.811,0.343,-0.804,1.057,4.736,-0.219,0.332,1.247,0.701,-0.725,0.802,2.846,1.0,0.317,-0.777,-1.408,0.583
0.157,-0.517,1.596,-0.102,0.48,0.684,-0.606,1.147,4.407,-0.25,-0.23,1.434,0.935,-1.199,0.679,3.282,1.0,0.542,-1.255,-1.237,0.512
0.043,-0.368,1.337,-0.158,0.536,0.312,-0.856,0.734,4.156,-0.274,0.376,1.226,0.636,-0.414,0.668,2.816,1.0,0.75,-1.409,-1.188,0.623
-0.101,-0.385,1.45,-0.157,0.766,0.676,-0.331,1.021,4.225,-0.041,0.439,1.012,0.649,-0.344,0.676,2.655,1.0,0.519,-0.999,-1.3,0.49
0.055,-0.263,1.514,-0.146,0.465,0.623,-0.313,1.154,4.259,0.027,0.249,1.112,0.843,-0.602,0.851,3.103,1.0,0.516,-1.381,-1.003,0.418
-0.362,-0.342,1.651,0.03,0.946,0.469,0.041,0.982,4.573,0.083,0.214,0.686,0.991,-0.597,0.671,2.883,1.0,0.492,-0.545,-1.218,0.065
-0.151,-0.595,1.814,-0.087,0.6,0.573,-0.457,1.016,5.063,-0.095,-0.05,1.103,0.875,-0.604,0.631,3.33,1.0,0.437,-1.13,-1.534,0.522
0.277,-0.393,1.5,-0.067,0.612,0.22,-0.776,1.124,4.561,-0.223,0.201,1.078,0.798,-0.47,0.562,3.154,1.0,0.942,-1.369,-1.449,0.547
-0.17,-0.382,1.485,0.025,0.655,0.417,-0.065,0.983,5.2,0.159,0.067,0.67,0.885,-0.398,0.707,3.42,1.0,0.649,-1.253,-1.69,0.327
-0.022,-0.611,1.466,-0.193,0.818,0.733,-0.004,0.926,4.246,0.393,0.106,0.754,0.911,-0.485,0.71,2.587,1.0,0.521,-0.663,-1.152,0.043
0.399,-0.577,1.64,-0.007,0.821,0.65,-0.017,1.102,4.252,0.066,-0.237,0.895,0.832,-0.795,0.648,2.493,1.0,0.696,-0.612,-1.283,0.144
-0.095,-0.173,1.156,-0.136,0.237,0.552,-0.593,0.973,3.826,-0.067,0.414,0.819,0.693,-0.014,0.648,2.887,1.0,0.751,-2.055,-1.038,0.691
-0.011,-0.581,1.636,0.158,0.627,0.784,-0.173,0.791,4.644,0.183,-0.297,0.642,0.905,-0.729,0.689,3.001,1.0,0.456,-1.112,-1.351,0.227
0.257,-0.097,1.42,-0.045,0.374,0.154,-0.882,0.947,4.03,-0.362,0.42,0.872,0.704,-0.174,0.722,2.945,1.0,0.796,-1.798,-1.277,0.625
0.235,-0.426,1.434,-0.207,0.469,0.317,-0.593,1.08,4.213,-0.257,-0.01,1.358,0.688,-0.77,0.655,2.849,1.0,0.464,-1.1,-1.177,0.61
0.049,-0.623,1.413,-0.065,0.543,0.581,-0.535,1.001,4.399,0.005,0.041,0.973,1.032,-0.693,0.587,2.823,1.0,0.333,-1.091,-1.185,0.537
0.007,-0.633,1.638,-0.209,0.573,0.511,-0.493,0.901,4.379,-0.01,0.402,0.795,0.67,-0.252,0.698,2.556,1.0,0.63,-0.948,-1.352,0.358
0.148,-0.401,1.634,-0.198,0.565,0.743,-0.171,1.031,4.046,0.036,0.369,0.959,0.714,-0.088,0.667,2.72,1.0,0.592,-1.169,-1.206,0.398
0.246,-0.343,1.405,-0.218,0.584,0.647,-0.633,0.904,4.012,-0.238,0.342,0.907,0.817,-0.046,0.782,2.674,1.0,0.589,-1.287,-1.167,0.579
-0.441,-0.562,1.632,-0.093,0.646,0.742,0.006,0.699,4.99,0.167,0.052,0.814,0.89,-0.663,0.752,3.35,1.0,0.681,-0.999,-1.474,0.12
0.125,-0.434,1.385,-0.135,0.807,0.72,-0.271,0.996,4.412,0.133,0.205,1.026,0.627,-0.526,0.874,2.649,1.0,0.467,-0.944,-1.229,0.309
-0.032,-0.362,1.663,-0.185,0.479,0.25,-0.63,0.989,5.101,-0.321,0.224,1.127,0.964,-0.525,0.693,3.474,1.0,0.85,-1.507,-1.582,0.519
0.291,-0.348,1.584,-0.146,0.679,0.65,-0.307,1.175,4.127,0.068,0.295,1.005,0.729,-0.33,0.628,2.648,1.0,0.481,-0.784,-1.078,0.287
-0.289,-0.521,1.449,-0.21,0.527,0.456,-0.744,0.872,5.276,-0.225,0.182,1.521,0.817,-0.683,0.667,3.698,1.0,0.578,-1.569,-1.464,0.639
0.483,-0.339,1.55,0.013,0.595,0.474,-0.385,1.051,4.023,-0.069,-0.136,0.831,0.823,-0.573,0.747,2.465,1.0,0.554,-0.952,-1.251,0.278
0.116,-0.364,1.48,-0.131,0.657,0.587,-0.244,0.842,4.327,0.078,0.473,0.803,0.613,-0.521,0.703,2.752,1.0,0.545,-0.98,-1.312,0.236
0.165,-0.626,1.436,-0.119,0.677,0.367,-0.584,0.889,4.429,-0.222,0.094,0.879,0.675,-0.6,0.64,2.648,1.0,0.77,-1.04,-1.19,0.564
0.165,-0.494,1.341,-0.177,0.692,0.689,-0.071,1.139,4.498,0.052,0.081,1.184,0.999,-0.739,0.889,2.769,1.0,0.39,-0.77,-1.259,0.179
0.074,-0.529,1.58,-0.242,0.565,0.632,-0.425,1.034,4.502,-0.024,0.328,0.716,0.77,-0.41,0.69,2.677,1.0,0.557,-0.961,-1.489,0.491
0.087,-0.32,1.373,0.256,0.304,0.501,-0.525,0.803,4.03,-0.013,0.017,0.593,0.65,-0.548,0.536,2.69,1.0,0.61,-1.532,-1.313,0.36
0.181,-0.531,1.631,-0.256,0.506,0.394,-0.523,0.935,4.083,-0.288,0.276,1.005,0.799,-0.466,0.736,2.702,1.0,0.498,-1.291,-1.093,0.549
-0.119,-0.423,1.415,-0.12,0.732,0.214,-1.107,0.88,4.783,-0.319,0.015,0.845,0.869,-0.181,0.731,3.081,1.0,0.854,-1.462,-1.478,0.819
0.028,-0.595,1.57,0.035,0.645,0.617,-0.516,1.064,4.322,-0.117,-0.104,1.063,0.921,-0.793,0.887,2.812,1.0,0.608,-1.169,-1.013,0.386
0.006,-0.483,1.46,0.08,0.597,0.468,-0.612,0.999,3.908,-0.106,0.018,1.051,0.809,-0.582,0.656,2.653,1.0,0.604,-1.205,-1.039,0.441
0.038,-0.489,1.388,0.052,0.374,0.457,-0.257,0.928,4.072,-0.12,0.024,0.795,0.707,-0.708,0.572,3.025,1.0,0.635,-1.61,-1.09,0.417
0.009,-0.406,1.47,-0.194,0.347,0.444,-0.634,0.903,4.457,-0.206,0.15,0.975,1.054,-0.519,0.699,2.931,1.0,0.55,-1.219,-1.414,0.459
0.256,-0.382,1.292,-0.186,0.37,0.547,-0.873,0.935,4.077,-0.223,0.539,0.95,0.685,-0.073,0.659,2.834,1.0,0.79,-1.796,-1.227,0.826
0.174,-0.316,1.395,-0.034,0.581,0.647,-0.323,1.012,3.923,0.018,0.121,0.9,0.818,-0.604,0.755,2.563,1.0,0.764,-1.256,-1.241,0.354
0.431,-0.418,1.575,-0.086,0.548,0.658,-0.482,0.905,3.928,-0.166,0.198,0.942,0.813,-0.324,0.48,2.433,1.0,0.696,-1.242,-1.214,0.449
0.082,-0.363,1.508,-0.005,0.645,0.361,-0.106,0.927,4.128,0.022,0.396,0.81,0.699,-0.549,0.683,2.576,1.0,0.595,-0.805,-1.226,0.171
0.274,-0.664,1.586,0.021,0.538,0.766,0.305,0.705,4.799,0.225,0.249,0.624,0.693,-0.738,0.621,2.983,1.0,0.774,-0.874,-1.491,-0.198
0.144,-0.447,1.506,-0.058,0.621,0.796,-0.231,1.034,4.669,0.042,0.291,1.028,0.853,-0.652,0.792,2.937,1.0,0.52,-0.874,-1.614,0.26
-0.015,-0.566,1.522,-0.152,0.68,0.569,-0.735,1.056,4.653,-0.106,0.129,1.054,0.813,-0.385,0.677,3.096,1.0,0.558,-1.48,-1.313,0.87
0.356,-0.486,1.243,0.156,0.483,0.712,-0.432,1.134,4.476,-0.157,-0.025,0.944,0.914,-0.545,0.656,2.864,1.0,0.663,-1.455,-1.444,0.532
0.334,-0.77,1.199,0.145,0.574,0.592,-0.527,0.997,3.742,-0.007,0.021,1.164,0.852,-0.842,0.629,2.264,1.0,0.639,-1.106,-1.146,0.415
-0.271,-0.41,1.536,-0.176,0.49,0.685,-0.138,0.878,4.803,-0.103,0.156,0.951,1.036,-0.51,0.532,3.406,1.0,0.234,-0.994,-1.486,0.396
0.001,-0.324,1.648,-0.105,0.923,0.607,-0.111,0.9,4.869,-0.026,0.108,0.517,0.967,-0.343,0.852,2.951,1.0,0.69,-0.606,-1.644,0.136
0.201,-0.473,1.333,-0.215,0.479,0.469,-0.762,0.661,3.749,-0.176,0.213,0.637,0.656,0.009,0.581,2.273,1.0,0.701,-1.429,-1.149,0.797
-0.006,-0.393,1.72,-0.038,0.742,0.654,-0.032,1.043,5.535,0.117,-0.249,0.687,1.093,-0.774,0.591,3.692,1.0,0.764,-0.929,-1.716,0.069
0.258,-0.516,1.588,-0.227,0.547,0.177,-0.969,0.914,3.309,-0.578,0.216,1.026,0.846,-0.573,0.609,2.16,1.0,0.825,-1.856,-0.906,1.007
-0.067,-0.488,1.692,-0.215,0.517,0.604,-0.863,1.085,5.139,-0.205,-0.017,1.331,0.944,-0.539,0.688,3.823,1.0,0.623,-1.804,-1.459,0.643
-0.234,-0.617,1.995,-0.114,0.689,0.636,-0.315,0.753,4.845,-0.169,0.076,0.833,0.84,-0.82,0.649,3.029,1.0,0.455,-0.685,-1.478,0.255
-0.146,-0.44,1.401,0.011,0.44,0.67,-0.358,0.936,4.51,0.095,0.191,0.966,0.771,-0.311,0.416,3.166,1.0,0.509,-1.181,-1.316,0.317
0.047,-0.514,1.364,-0.135,0.707,0.499,-0.399,0.968,4.593,-0.013,0.025,0.778,0.931,-0.434,0.628,2.919,1.0,0.657,-1.101,-1.344,0.37
0.185,-0.369,1.361,-0.194,0.439,0.558,-0.656,0.85,3.764,-0.196,0.057,1.173,0.835,-0.399,0.666,2.463,1.0,0.483,-1.551,-0.91,0.616
0.286,-0.627,1.64,-0.085,0.893,0.499,-0.243,0.82,4.305,-0.149,0.153,0.765,0.665,-0.563,0.816,2.537,1.0,0.715,-0.992,-1.264,0.249
0.34,-0.402,1.802,0.047,0.695,0.598,-0.235,0.92,4.439,-0.202,-0.03,0.948,0.982,-0.672,0.739,2.685,1.0,0.698,-0.762,-1.328,0.199
0.153,-0.47,1.356,-0.09,0.599,0.782,0.004,1.117,4.235,0.305,0.337,1.057,0.518,-0.537,0.595,2.593,1.0,0.369,-0.746,-1.169,0.119
0.416,-0.4,1.717,-0.039,0.676,0.493,-0.186,1.048,4.199,-0.131,0.111,0.927,0.813,-0.549,0.772,2.643,1.0,0.7,-0.82,-1.026,0.149
0.034,-0.606,1.258,-0.132,0.851,0.228,-0.564,1.084,4.587,-0.277,0.122,0.997,0.736,-0.529,0.735,2.848,1.0,0.687,-0.926,-1.319,0.54
-0.097,-0.557,1.515,-0.073,0.622,0.749,-0.041,0.688,4.573,0.188,0.195,0.321,0.79,-0.125,0.373,2.667,1.0,0.55,-0.405,-1.469,0.039
0.122,-0.315,1.677,-0.072,0.423,0.508,-0.751,1.057,4.152,-0.338,0.308,0.931,0.823,-0.288,0.522,2.697,1.0,0.596,-1.139,-1.362,0.478
0.29,-0.443,1.666,-0.394,0.409,0.518,-0.543,0.961,4.321,-0.262,0.265,1.261,0.886,-0.766,0.511,3.054,1.0,0.831,-1.329,-1.079,0.446
0.261,-0.291,1.398,-0.176,0.611,0.607,-0.463,0.932,4.343,-0.136,0.272,0.701,0.804,-0.183,0.549,2.652,1.0,0.602,-1.076,-1.319,0.369
0.282,-0.633,1.569,-0.036,0.486,0.606,0.075,0.942,4.319,0.023,0.199,1.173,0.751,-0.992,0.767,2.752,1.0,0.753,-1.079,-1.396,0.146
-0.031,-0.433,1.725,-0.061,0.716,0.607,-0.029,1.018,4.71,0.103,-0.004,0.901,0.758,-1.01,0.679,2.997,1.0,0.492,-0.699,-1.485,-0.021
0.009,-0.297,1.712,-0.299,0.358,0.464,-0.808,1.065,4.344,-0.285,0.382,1.1,0.857,-0.685,0.691,3.147,1.0,0.41,-1.46,-1.124,0.553
-0.127,-0.565,1.405,-0.078,0.415,0.491,-0.714,0.804,4.265,-0.355,0.303,1.188,0.801,-0.774,0.485,2.8,1.0,0.62,-1.284,-1.353,0.548
-0.257,-0.451,1.594,0.054,0.642,0.604,-0.327,0.936,5.089,-0.107,-0.029,0.631,0.867,-0.589,0.597,3.146,1.0,0.696,-1.057,-1.697,0.441
0.193,-0.278,1.462,-0.048,0.48,0.23,-0.793,0.878,5.004,-0.303,0.1,1.018,1.013,-0.126,0.663,3.437,1.0,0.944,-2.003,-1.532,0.88
0.057,-0.291,1.253,-0.096,0.388,0.619,-0.38,0.783,4.136,-0.043,0.317,0.417,0.75,0.03,0.611,2.794,1.0,0.701,-1.461,-1.208,0.391
0.721,-0.603,1.168,-0.112,0.737,0.156,-0.945,1.164,3.424,-0.366,0.236,1.309,0.718,-0.52,0.627,2.036,1.0,0.784,-1.082,-0.919,0.671
0.524,-0.325,1.475,-0.324,0.81,0.378,-0.597,1.075,3.878,-0.344,0.109,0.789,0.783,-0.226,0.958,2.281,1.0,0.845,-1.049,-1.025,0.522
0.302,-0.717,1.47,-0.124,0.706,0.217,-0.629,0.847,3.973,-0.382,0.17,0.889,0.748,-0.54,0.764,2.208,1.0,0.665,-0.929,-1.344,0.482
0.139,-0.402,1.642,-0.291,0.545,0.617,-0.355,1.005,3.956,0.065,0.229,0.939,0.626,-0.236,0.657,2.918,1.0,0.516,-1.338,-0.932,0.533
