Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,y,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
47,-9.046,0.033,-0.088,2.011,-3.403,3.276,3.197,-0.085,5.507,1.0,1.612,8.402,1.402,-0.523,3.223,0.786,11.286,-0.288,-0.004,1.021,10.097
48,-9.538,-0.035,0.408,1.436,-4.204,3.355,4.63,0.761,4.543,1.0,1.417,7.08,1.475,-0.534,2.746,0.275,11.228,-0.036,0.157,1.264,10.573
49,-9.712,0.114,0.076,1.115,-4.616,3.281,4.29,1.004,4.977,1.0,1.367,8.076,1.284,-0.491,3.085,-0.073,11.717,0.418,0.386,0.919,11.14
50,-9.518,0.193,0.171,1.867,-4.397,3.43,4.081,0.438,5.014,1.0,1.433,7.82,1.19,-0.628,3.083,0.169,11.617,0.439,0.45,1.171,10.85
51,-9.677,0.063,0.138,1.33,-4.441,3.352,4.042,1.209,5.08,1.0,1.345,8.362,1.54,-0.646,3.187,0.475,11.707,0.219,0.283,1.007,10.637
52,-8.457,0.189,0.066,2.384,-4.651,3.072,3.58,0.162,4.226,1.0,1.923,7.017,1.89,-0.574,2.9,1.184,10.234,-0.149,0.019,0.997,9.756
53,-10.247,0.158,0.323,1.456,-2.955,3.482,5.223,0.681,4.659,1.0,1.942,7.399,0.979,-0.186,2.785,-0.838,11.706,0.203,0.283,1.315,10.725
54,-8.852,0.121,-0.038,1.615,-2.761,3.189,2.901,-0.206,5.355,1.0,1.768,8.502,0.928,-0.197,3.159,0.587,11.217,-0.101,-0.052,1.105,9.193
55,-9.08,0.155,0.212,1.794,-4.794,3.184,4.002,0.684,4.811,1.0,1.076,7.517,1.627,-0.613,2.861,0.711,10.817,0.136,0.287,1.161,10.733
56,-9.465,0.183,0.092,1.907,-4.576,3.23,4.519,0.742,4.754,1.0,1.281,7.552,1.821,-0.41,2.871,0.606,11.298,-0.213,0.134,1.206,10.718
57,-8.307,0.227,-0.033,1.609,-4.305,2.994,3.307,0.738,4.667,1.0,1.321,7.458,1.741,-0.629,2.821,0.935,10.306,-0.058,0.105,1.242,9.552
58,-9.807,0.013,0.273,0.756,-2.816,3.575,4.831,1.144,4.675,1.0,1.338,7.5,0.785,-0.221,2.87,-0.896,11.472,0.3,0.391,1.214,10.476
59,-10.788,0.2,0.115,1.3,-4.277,3.382,4.604,0.994,5.645,1.0,1.693,9.115,1.325,-0.457,3.527,0.166,13.24,0.095,0.197,0.865,11.748
60,-9.081,0.137,-0.127,1.647,-3.585,3.287,4.016,0.245,4.95,1.0,1.214,8.01,1.203,-0.621,3.08,0.452,11.241,-0.094,0.111,1.199,10.084
61,-9.553,0.028,0.054,1.751,-4.627,3.018,3.714,0.948,5.492,1.0,1.765,8.6,1.903,-0.503,3.166,1.361,12.02,-0.398,-0.026,1.347,11.027
62,-9.268,0.318,0.02,1.294,-3.314,3.501,4.334,0.408,4.551,1.0,0.679,7.538,0.86,-0.231,2.754,-0.254,11.102,0.255,0.358,1.37,9.758
63,-8.071,0.345,-0.273,1.57,-4.609,2.968,3.026,0.592,4.649,1.0,1.575,7.2,1.565,-0.82,2.657,1.018,9.983,-0.059,0.106,1.11,9.496
64,-9.46,0.073,0.044,1.009,-3.974,3.096,4.09,1.25,5.14,1.0,1.306,8.267,1.639,-0.241,3.132,0.481,11.861,-0.251,-0.011,1.367,10.68
65,-9.118,0.442,0.065,1.688,-3.463,3.195,4.161,0.941,4.619,1.0,1.982,7.397,1.587,-0.373,2.859,0.262,10.952,-0.236,-0.005,1.042,9.93
66,-9.11,0.044,-0.014,1.851,-4.146,3.318,4.112,0.367,5.004,1.0,1.649,7.797,1.507,-0.459,2.943,0.412,11.285,-0.143,0.14,1.178,10.871
67,-9.344,0.272,0.121,1.025,-3.61,3.274,4.272,0.875,4.545,1.0,1.786,7.345,1.136,-0.238,2.817,-0.069,11.173,0.275,0.175,1.174,10.03
68,-10.133,-0.018,0.077,1.189,-3.842,3.399,5.187,1.03,5.105,1.0,1.236,8.111,1.134,-0.195,2.949,-0.447,12.255,0.338,0.268,1.216,11.485
69,-9.67,0.229,0.337,1.606,-4.62,3.209,4.296,0.547,4.995,1.0,1.609,8.091,1.495,-0.532,3.555,0.621,11.499,-0.06,0.125,1.303,11.074
70,-9.564,-0.032,0.154,1.255,-3.87,3.336,4.27,0.433,4.957,1.0,1.567,7.709,1.138,-0.454,2.785,0.482,11.518,-0.204,0.13,1.16,10.6
71,-9.148,0.15,0.057,1.372,-2.979,3.216,3.388,0.493,5.444,1.0,1.697,8.497,1.04,-0.345,3.048,0.391,11.493,-0.189,0.064,1.104,9.841
72,-9.395,0.257,0.203,0.753,-3.044,3.426,3.755,0.903,5.32,1.0,1.484,8.399,0.914,-0.293,3.25,-0.111,11.75,0.132,0.089,1.348,9.767
73,-9.143,0.04,0.159,1.232,-3.781,3.455,3.868,0.739,4.809,1.0,1.729,7.645,1.108,-0.351,2.917,0.311,11.099,0.007,0.13,1.163,10.144
74,-9.305,0.254,0.096,1.854,-3.341,3.365,4.139,-0.197,4.883,1.0,1.925,7.576,1.057,-0.182,2.862,-0.301,11.289,0.345,0.272,1.285,10.228
75,-10.198,0.167,-0.081,0.85,-3.886,3.27,4.512,1.416,5.487,1.0,1.373,8.612,1.377,-0.524,3.337,0.415,12.418,-0.004,0.13,1.077,11.187
76,-10.106,0.172,-0.076,1.888,-4.135,3.762,4.409,0.242,5.547,1.0,1.163,8.695,1.418,-0.467,3.499,0.185,12.232,0.062,0.069,1.285,11.296
77,-9.511,0.107,0.248,1.61,-3.859,3.513,3.773,0.48,4.958,1.0,1.864,8.176,1.275,-0.499,3.153,0.168,11.607,0.246,0.279,1.332,10.047
78,-9.775,0.136,0.138,1.669,-4.594,3.353,4.273,0.627,5.012,1.0,1.879,8.07,1.38,-0.202,3.054,0.432,11.629,0.05,0.276,1.26,10.917
79,-10.048,0.042,0.255,1.043,-3.868,3.287,4.698,0.936,4.753,1.0,1.849,7.448,1.185,-0.539,2.859,0.003,11.735,0.039,0.072,1.007,10.717
80,-9.221,0.174,-0.027,1.512,-4.398,3.475,3.593,0.783,4.922,1.0,1.923,7.999,1.511,-0.776,2.984,0.61,11.286,0.135,0.118,1.163,10.069
81,-9.673,0.061,0.16,1.686,-3.674,3.304,4.432,0.37,4.91,1.0,1.734,7.769,1.233,-0.378,2.95,0.098,11.407,-0.032,0.172,1.334,10.62
82,-9.564,-0.079,0.31,0.351,-2.401,3.221,4.467,1.137,4.88,1.0,1.642,7.534,0.566,-0.212,2.931,-0.451,11.394,0.213,0.206,1.324,10.133
83,-9.186,-0.006,0.085,1.325,-3.404,3.452,4.041,0.318,5.129,1.0,0.737,8.053,0.896,-0.388,3.148,-0.129,11.437,0.381,0.374,1.18,10.169
84,-9.636,-0.004,0.132,0.746,-3.764,3.289,3.644,1.174,5.395,1.0,1.541,8.904,1.195,-0.207,3.471,0.175,11.956,0.266,0.268,1.193,10.471
85,-9.347,0.123,-0.145,1.346,-3.465,3.496,3.782,0.815,5.028,1.0,1.824,8.182,1.343,-0.5,3.28,0.516,11.387,-0.134,0.015,0.987,10.223
86,-9.148,-0.09,0.398,0.467,-1.781,3.498,3.545,0.995,5.085,1.0,1.74,8.073,0.47,0.022,3.339,-0.501,11.128,0.192,0.218,1.323,8.897
87,-8.464,0.287,0.295,2.261,-5.378,2.896,3.543,0.364,4.702,1.0,1.579,7.301,1.962,-0.778,2.903,1.359,10.407,-0.134,0.128,1.335,10.305
88,-10.597,-0.038,0.16,1.67,-3.212,3.496,4.581,0.125,5.407,1.0,1.733,8.578,1.023,-0.335,3.519,-0.197,12.5,0.08,0.309,1.281,11.168
89,-9.663,0.09,-0.127,1.644,-4.178,3.19,4.032,0.391,5.327,1.0,1.718,8.394,1.375,-0.471,3.223,0.574,11.743,0.015,0.15,1.052,10.949
90,-8.839,0.289,0.118,1.341,-3.042,3.308,3.473,0.278,5.025,1.0,1.851,7.874,0.861,-0.21,3.165,0.14,11.112,0.091,0.133,0.959,9.567
91,-9.504,0.056,0.279,1.322,-3.343,3.462,3.96,0.584,5.102,1.0,1.919,8.055,1.292,-0.247,3.02,-0.128,11.569,0.174,0.196,1.142,10.198
92,-10.073,-0.045,0.145,1.859,-4.851,3.233,4.25,0.661,5.624,1.0,1.598,8.888,1.712,-0.452,3.453,0.772,12.369,-0.06,0.175,1.217,11.661
93,-9.686,0.021,0.182,0.829,-2.728,3.344,3.92,0.501,5.094,1.0,1.802,8.256,0.794,-0.225,3.348,0.117,11.746,-0.031,0.069,1.145,9.993
94,-10.42,0.219,-0.113,1.935,-4.72,3.214,4.357,0.637,5.958,1.0,1.501,9.359,1.745,-0.458,3.652,0.577,12.74,-0.03,0.121,1.169,11.845
95,-8.524,0.131,-0.04,1.217,-3.966,3.251,3.442,1.172,4.433,1.0,1.384,7.138,1.328,-0.351,2.627,0.267,10.43,0.241,0.359,1.302,9.614
96,-8.376,0.07,0.197,1.152,-3.592,2.997,3.315,0.881,4.591,1.0,1.288,7.553,1.413,-0.459,2.819,0.746,10.388,-0.184,0.121,1.089,9.223
97,-9.54,-0.086,-0.019,0.514,-2.552,3.341,4.104,1.204,5.114,1.0,1.865,7.915,0.715,-0.188,3.055,-0.296,11.5,0.208,0.334,1.218,9.937
98,-10.108,0.127,0.169,1.398,-3.025,3.611,4.448,0.579,5.538,1.0,1.781,8.59,0.992,-0.279,3.289,-0.123,12.254,0.049,0.179,1.292,10.898
99,-9.658,0.118,0.135,1.037,-3.688,3.407,3.989,1.154,5.143,1.0,1.89,8.086,1.231,-0.465,3.058,0.438,11.696,-0.059,0.11,1.229,10.471
100,-9.508,0.258,-0.084,1.819,-3.75,3.433,3.784,0.343,5.468,1.0,1.439,8.712,1.467,-0.311,3.394,0.425,11.825,-0.035,0.096,1.327,10.594
101,-9.851,-0.045,0.124,1.311,-3.921,3.284,4.092,0.832,5.146,1.0,1.753,8.391,1.351,-0.287,3.113,0.509,11.969,-0.003,0.151,1.181,10.524
102,-9.12,-0.055,0.28,1.264,-3.141,3.298,4.236,0.622,5.05,1.0,1.64,7.565,1.158,-0.087,2.768,0.195,10.901,-0.143,-0.058,1.372,10.504
103,-10.04,0.286,0.198,1.663,-3.09,3.264,4.547,0.541,5.266,1.0,0.934,8.477,1.27,-0.307,3.371,0.041,11.851,-0.143,0.073,1.231,10.627
104,-10.124,0.003,0.032,1.824,-4.301,3.464,5.125,0.379,5.05,1.0,1.42,7.95,1.426,-0.255,3.139,0.113,12.022,-0.048,0.235,1.152,11.771
105,-8.685,0.034,-0.117,0.786,-2.845,3.207,3.405,1.173,4.588,1.0,1.974,7.431,0.887,-0.324,2.861,0.332,10.444,-0.012,0.194,1.33,8.942
106,-10.47,0.211,0.197,1.273,-3.48,3.291,4.887,0.754,5.438,1.0,1.777,8.374,1.179,-0.344,3.082,0.034,12.537,-0.136,0.157,1.192,11.728
107,-9.19,0.057,-0.02,1.509,-3.448,3.253,4.487,0.455,4.563,1.0,1.558,7.239,1.312,-0.175,2.685,0.256,10.695,-0.096,0.031,1.115,10.223
108,-10.178,0.202,-0.038,2.017,-4.611,3.507,4.25,0.578,5.485,1.0,1.712,8.671,1.797,-0.544,3.384,0.525,12.329,0.07,0.208,1.226,11.29
109,-10.341,0.081,0.062,1.775,-4.052,3.354,4.753,0.384,5.583,1.0,1.744,8.475,1.393,-0.308,3.258,0.16,12.398,0.016,0.116,1.215,11.606
110,-9.447,-0.094,-0.031,1.214,-2.904,3.22,3.74,0.553,5.402,1.0,1.539,8.566,0.997,-0.467,3.36,0.162,11.885,0.065,0.07,1.306,9.852
111,-10.107,0.33,0.2,1.419,-4.184,3.411,4.146,0.914,5.293,1.0,1.825,8.538,1.176,-0.514,3.152,0.263,12.292,0.17,0.425,1.281,10.853
112,-10.359,0.003,-0.038,1.566,-4.502,3.321,4.601,1.127,5.421,1.0,1.67,8.622,1.551,-0.489,3.376,0.516,12.329,-0.123,0.238,1.261,11.752
113,-9.297,0.051,0.119,1.385,-4.173,3.428,3.93,0.784,5.336,1.0,1.584,7.953,1.364,-0.539,3.254,0.411,11.269,0.056,0.064,1.367,10.97
114,-9.268,0.332,0.033,1.506,-4.234,3.405,3.583,0.668,5.282,1.0,0.999,8.399,1.208,-0.492,3.05,0.344,11.83,0.601,0.449,1.275,10.467
115,-9.837,-0.066,0.203,1.612,-4.122,3.44,4.505,0.566,5.109,1.0,1.889,7.997,1.356,-0.585,2.967,0.371,11.925,-0.054,0.309,1.314,11.128
116,-9.802,0.164,0.125,2.243,-4.567,3.66,4.289,0.187,4.873,1.0,1.567,7.91,1.581,-0.509,3.103,0.458,11.902,0.11,0.338,1.252,10.848
117,-10.093,0.107,0.128,1.782,-5.158,3.248,4.774,0.754,5.314,1.0,1.291,8.118,1.839,-0.517,3.136,0.501,12.112,0.136,0.289,1.227,11.786
118,-8.857,0.096,-0.0,1.498,-4.672,3.145,3.367,0.946,5.366,1.0,1.647,8.222,1.619,-0.591,3.281,1.189,11.302,-0.135,0.183,1.124,10.607
119,-10.95,-0.047,0.063,1.627,-4.218,3.593,5.416,0.411,5.537,1.0,1.686,8.499,1.329,-0.325,3.292,-0.066,12.859,0.12,0.312,1.246,12.332
120,-9.845,0.209,0.147,1.927,-4.511,3.327,4.161,0.569,4.962,1.0,1.761,8.079,1.552,-0.602,3.176,0.626,11.846,-0.066,0.239,1.239,10.914
121,-9.442,0.341,-0.019,1.854,-4.17,3.521,3.861,0.39,5.039,1.0,1.828,8.144,1.466,-0.616,3.191,0.449,11.512,-0.01,0.345,1.202,10.32
122,-9.429,0.373,0.079,1.582,-4.237,3.272,4.242,0.782,4.933,1.0,1.571,7.859,1.405,-0.416,3.15,0.53,11.427,-0.223,0.175,1.468,10.814
123,-10.127,0.077,0.125,1.861,-3.91,3.35,4.648,0.343,5.027,1.0,1.635,8.007,1.272,-0.285,3.21,0.032,11.879,0.256,0.298,1.251,11.127
124,-9.394,-0.021,0.303,1.279,-2.868,3.242,3.68,0.194,5.178,1.0,1.721,8.224,0.764,-0.317,3.124,0.37,11.737,-0.151,0.123,1.268,9.556
125,-9.804,0.053,0.12,2.064,-4.703,3.303,4.208,0.491,5.339,1.0,1.767,8.199,1.887,-0.612,3.085,0.967,11.942,-0.286,-0.07,1.224,11.414
126,-9.788,0.227,0.247,2.487,-5.555,3.302,4.546,0.38,4.957,1.0,1.434,8.237,2.144,-0.717,2.964,1.092,12.084,-0.153,0.132,1.265,11.743
127,-9.904,0.209,0.003,1.091,-3.109,3.155,4.532,0.634,5.142,1.0,1.74,8.054,1.038,0.04,2.965,-0.081,11.941,-0.011,0.115,1.225,10.781
128,-9.276,0.215,0.276,1.827,-5.186,3.158,4.187,0.701,4.772,1.0,1.578,7.551,1.742,-0.577,2.74,0.979,11.268,-0.146,0.158,1.19,11.008
129,-9.347,0.302,0.032,2.065,-4.282,3.514,4.119,0.002,4.589,1.0,1.518,7.455,1.426,-0.525,2.857,0.233,11.165,0.145,0.203,1.206,10.17
130,-9.34,0.236,-0.099,1.862,-4.166,3.38,3.874,0.44,5.347,1.0,1.802,8.155,1.638,-0.532,3.145,0.784,11.364,-0.206,-0.015,1.278,10.81
131,-10.426,0.112,0.165,1.538,-4.028,3.62,4.85,0.5,5.126,1.0,1.821,8.191,1.316,-0.188,3.196,-0.101,12.44,0.163,0.303,1.145,11.311
132,-8.365,-0.125,0.064,1.277,-4.025,2.989,3.642,0.627,4.272,1.0,1.6,7.018,1.4,-0.46,2.858,0.877,10.067,-0.356,-0.094,1.015,9.39
133,-10.49,-0.035,0.287,1.674,-3.585,3.4,4.943,0.432,5.082,1.0,1.463,8.24,1.155,-0.123,3.216,-0.527,12.375,0.426,0.299,1.232,11.114
134,-9.121,0.206,0.124,1.789,-4.4,3.313,3.735,0.668,4.997,1.0,1.875,7.922,1.543,-0.805,2.97,0.488,11.193,0.059,0.194,1.337,10.383
135,-10.165,-0.051,0.233,1.411,-3.041,3.225,4.9,0.141,4.863,1.0,1.3,7.843,0.76,-0.141,3.124,-0.694,11.819,0.254,0.261,1.372,10.808
136,-9.557,0.143,0.059,1.684,-3.283,3.476,3.668,0.344,5.722,1.0,1.321,8.799,1.209,-0.37,3.328,0.396,11.985,0.001,0.186,1.107,10.436
137,-9.006,0.075,0.138,1.512,-3.893,3.159,3.765,0.422,5.065,1.0,1.873,7.845,1.278,-0.433,2.732,0.311,11.216,0.058,0.232,1.406,10.029
138,-8.679,0.385,-0.071,1.982,-4.289,3.116,2.98,0.375,5.151,1.0,1.949,8.187,1.558,-1.023,2.863,0.757,11.036,0.172,0.16,1.378,9.825
139,-9.407,0.09,0.125,1.488,-3.67,3.202,3.872,0.737,5.372,1.0,1.749,8.237,1.534,-0.368,3.308,0.692,11.425,-0.339,-0.102,1.36,10.516
140,-9.294,0.129,0.109,1.656,-4.013,3.312,3.784,0.469,5.451,1.0,0.869,8.606,1.411,-0.538,3.211,0.538,11.76,0.037,0.11,1.15,10.386
141,-9.453,-0.047,-0.057,1.623,-3.401,3.392,3.89,0.169,5.034,1.0,1.596,8.051,1.208,-0.558,3.14,0.263,11.35,-0.059,0.075,1.109,10.238
142,-10.066,0.011,0.271,0.85,-2.595,3.411,4.605,0.552,5.368,1.0,1.492,8.32,0.461,-0.029,3.237,-0.889,11.928,0.327,0.275,1.168,10.657
143,-9.686,0.218,0.015,1.862,-4.458,3.262,4.223,0.435,4.646,1.0,1.908,7.467,1.406,-0.48,2.689,0.212,11.455,0.249,0.291,1.225,10.648
144,-9.836,0.031,-0.087,1.899,-3.647,3.392,4.538,0.271,4.913,1.0,1.787,7.872,1.34,-0.339,3.06,0.163,11.789,-0.225,0.173,1.223,10.657
145,-8.898,0.169,0.007,1.369,-2.724,3.397,3.777,0.219,4.703,1.0,1.637,7.467,0.725,-0.366,2.956,-0.159,10.479,0.054,0.36,1.084,9.467
146,-9.128,0.304,0.196,1.641,-3.437,3.573,4.12,0.28,4.691,1.0,1.563,7.5,1.001,-0.413,2.863,-0.058,10.991,0.206,0.343,1.164,10.173
147,-9.392,0.058,0.239,0.366,-3.319,3.318,3.767,1.366,5.196,1.0,1.678,8.454,0.998,-0.608,3.202,0.339,11.696,0.018,0.123,1.273,10.022
148,-9.698,0.217,0.101,2.293,-4.514,3.487,4.59,0.26,5.238,1.0,1.671,7.754,1.639,-0.434,2.903,0.484,11.474,0.054,0.278,1.184,11.524
149,-9.842,0.126,0.285,1.824,-4.31,3.506,4.582,0.489,4.95,1.0,2.046,7.544,1.611,-0.459,2.686,0.422,11.443,-0.099,0.052,1.034,10.929
150,-9.719,0.316,-0.019,1.513,-4.384,3.338,4.446,0.873,5.188,1.0,0.693,8.105,1.551,-0.338,3.319,0.612,11.533,-0.105,0.095,1.154,11.22
151,-8.862,0.066,0.1,0.796,-2.986,3.174,3.718,0.509,4.6,1.0,1.964,7.437,0.944,-0.52,2.823,0.462,10.845,-0.305,-0.151,1.115,9.296
152,-10.229,0.107,-0.003,1.206,-4.017,3.359,4.47,0.772,5.487,1.0,1.791,8.392,1.256,-0.275,3.193,0.249,12.339,-0.016,0.082,1.103,11.365
