Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y,x15,x16,x17,x18,x19,x20
15,-1.273,0.132,0.24,0.022,-0.362,0.495,-0.064,-0.667,3.09,-0.657,0.759,0.35,0.483,-1.014,1.0,0.311,2.566,0.233,1.35,0.205,1.356
16,-0.96,-0.475,0.411,-0.629,-0.266,0.261,-0.596,-0.288,2.453,-0.482,0.814,0.57,0.405,-0.861,1.0,0.343,1.743,-0.036,0.974,0.534,1.136
17,-1.122,-0.191,0.387,-0.183,-0.464,0.447,0.262,-0.366,3.484,-0.822,0.904,0.389,0.364,-0.749,1.0,0.282,2.996,0.035,1.408,0.299,1.236
18,-0.939,-0.283,0.398,-0.427,-0.482,0.427,0.515,-0.226,3.337,-0.846,0.817,0.516,-0.137,-0.622,1.0,0.087,2.766,-0.0,1.103,0.451,0.971
19,-1.309,-0.058,0.379,0.11,-0.144,0.5,-0.726,-0.894,3.173,-0.341,1.234,0.476,0.37,-1.373,1.0,0.445,2.274,0.051,1.312,0.497,1.772
20,-0.917,0.049,0.355,-0.097,-0.433,0.402,-0.449,-0.617,3.065,-0.497,0.891,0.497,0.07,-0.913,1.0,0.324,2.216,0.199,1.26,0.522,1.542
21,-1.03,0.24,0.252,-0.261,-0.135,0.463,-1.178,-0.552,2.051,-0.227,0.516,0.504,0.231,-0.802,1.0,0.45,1.225,0.355,0.871,0.558,1.342
22,-1.087,-0.284,0.507,0.095,-0.685,0.467,0.252,-1.047,3.803,-0.627,1.152,0.131,0.446,-1.278,1.0,0.263,3.08,0.131,1.236,0.425,1.424
23,-0.93,-0.278,0.337,-0.068,-0.259,0.365,-0.413,-0.4,2.537,-0.653,0.783,0.647,0.336,-0.837,1.0,0.264,1.835,0.222,0.861,0.527,1.547
24,-1.045,-0.288,0.584,-0.191,-0.099,0.633,0.138,-0.507,3.412,-0.976,1.216,0.473,0.2,-1.221,1.0,0.026,2.663,-0.027,1.394,0.614,1.363
25,-1.084,-0.116,0.409,0.014,-0.518,0.639,0.55,-0.634,3.46,-0.771,0.865,0.28,0.296,-0.997,1.0,0.172,3.182,0.015,1.179,0.08,1.552
26,-0.981,-0.249,0.415,-0.073,-0.701,0.533,0.26,-0.517,3.582,-0.68,0.902,0.269,0.232,-0.861,1.0,0.355,3.122,-0.05,1.213,0.23,1.516
27,-1.005,-0.091,0.369,0.276,-0.492,0.637,0.365,-1.176,3.963,-0.565,0.889,0.245,-0.033,-1.246,1.0,0.31,3.532,0.138,0.962,0.084,1.926
28,-1.083,-0.261,0.426,-0.084,-0.285,0.462,0.179,-0.689,3.406,-0.672,1.075,0.38,0.18,-1.004,1.0,0.223,2.65,-0.063,1.13,0.306,1.48
29,-1.043,-0.371,0.475,-0.372,-0.486,0.507,0.243,-0.302,3.241,-0.775,1.029,0.459,0.264,-0.85,1.0,0.026,2.587,0.055,1.193,0.501,1.382
30,-1.21,0.007,0.512,-0.208,-0.239,0.51,0.693,-0.47,3.936,-0.68,0.995,0.546,0.339,-1.07,1.0,0.233,3.578,-0.119,1.23,0.188,1.31
31,-0.986,-0.081,0.286,-0.481,-0.306,0.404,0.353,-0.201,3.117,-0.354,0.66,0.582,0.013,-0.846,1.0,0.354,2.87,0.337,1.549,0.087,1.126
32,-1.096,-0.077,0.368,-0.157,-0.508,0.608,-0.2,-0.953,3.09,-0.605,0.865,0.464,0.553,-0.825,1.0,0.176,2.155,0.181,0.973,0.574,1.339
33,-0.968,-0.239,0.536,-0.409,-0.185,0.422,0.002,-0.077,2.38,-0.629,0.616,0.866,0.176,-0.767,1.0,0.099,1.806,0.121,0.967,0.599,1.142
34,-0.819,-0.426,0.593,-0.501,-0.42,0.154,1.219,-0.052,3.313,-0.71,0.772,-0.517,0.744,-0.72,0.0,0.103,3.153,0.073,1.077,0.266,0.407
35,-0.943,-0.074,0.34,-0.368,-0.35,0.696,0.711,-0.476,3.186,-0.292,0.797,-0.493,0.699,-0.928,0.0,0.222,2.81,0.059,1.332,0.043,0.601
36,-0.862,-0.241,0.443,-0.476,-0.523,0.305,0.666,-0.175,2.905,-0.585,0.68,-0.519,0.865,-0.897,0.0,0.038,2.627,0.299,1.262,0.042,0.735
37,-1.069,-0.275,0.568,-0.382,-0.481,0.408,1.089,-0.138,3.037,-0.681,0.704,-0.393,0.664,-0.726,0.0,0.029,2.902,0.182,1.0,0.131,0.431
38,-0.793,-0.288,0.536,-0.406,-0.458,0.185,1.627,-0.313,3.973,-0.438,0.889,-0.451,0.544,-1.051,0.0,0.203,3.886,0.306,1.059,0.062,0.48
39,-0.827,-0.111,0.312,-0.507,-0.196,0.048,0.296,-0.14,2.748,-0.508,0.616,-0.348,0.892,-0.71,0.0,0.031,1.896,0.207,1.308,0.586,0.559
40,-0.819,-0.187,0.471,-0.227,-0.381,0.239,0.877,-0.578,3.605,-0.911,0.743,-0.27,0.837,-0.622,0.0,-0.013,3.217,0.14,0.969,0.296,0.967
41,-1.148,-0.123,0.412,0.118,-0.361,0.269,0.834,-0.855,3.907,-0.628,1.122,-0.723,0.734,-1.194,0.0,0.221,3.315,-0.013,0.823,0.312,1.074
42,-1.209,-0.007,0.322,0.022,-0.432,0.321,-0.084,-0.957,2.894,-0.675,0.675,-0.498,0.99,-0.967,0.0,0.272,2.133,0.164,1.184,0.511,1.09
43,-0.958,-0.395,0.35,-0.9,-0.311,0.446,0.18,0.307,2.379,-0.57,0.733,-0.104,0.536,-0.659,0.0,0.265,2.026,0.069,1.351,0.37,0.384
44,-0.981,-0.032,0.43,-0.052,-0.423,0.473,0.043,-0.701,2.923,-0.45,0.815,-0.421,0.488,-1.219,0.0,0.275,2.222,0.333,1.182,0.519,0.923
45,-0.971,-0.356,0.302,-0.773,-0.172,0.126,0.777,0.138,2.675,-0.804,0.694,-0.16,0.165,-0.687,0.0,0.063,2.529,0.229,1.349,0.231,0.224
46,-0.86,-0.553,0.406,-0.569,-0.37,0.12,1.143,0.015,3.296,-0.586,0.674,-0.239,1.281,-0.752,0.0,0.154,3.253,0.159,1.055,-0.057,0.468
47,-0.96,-0.193,0.169,-0.021,0.079,0.531,-0.5,-0.686,2.772,-0.539,1.126,-0.486,0.732,-1.286,0.0,0.289,1.714,0.062,1.234,0.782,0.897
48,-0.996,-0.465,0.616,-0.563,-0.359,0.175,0.818,-0.167,3.325,-0.46,0.77,-0.51,0.613,-0.634,0.0,0.295,3.029,-0.04,1.246,0.103,0.376
49,-1.035,-0.202,0.071,-0.232,-0.247,0.388,-0.232,-0.441,2.283,-0.331,0.779,-0.32,0.686,-0.987,0.0,0.082,1.466,0.265,1.054,0.478,0.875
50,-0.733,-0.193,0.428,-0.467,-0.561,0.42,1.028,-0.277,3.567,-0.508,0.721,-0.438,0.401,-0.855,0.0,0.04,3.147,0.318,1.19,0.201,0.553
51,-1.001,-0.134,0.405,-0.331,-0.309,0.436,0.463,-0.458,3.021,-0.389,0.68,-0.325,0.721,-0.962,0.0,0.289,2.404,0.329,1.27,0.149,0.577
52,-0.752,-0.233,0.762,-0.169,-0.462,0.298,0.744,-0.44,3.289,-0.655,0.705,-0.477,0.516,-0.958,0.0,0.229,3.261,0.179,1.161,-0.055,0.9
53,-0.903,-0.011,0.206,0.004,-0.399,0.309,0.61,-0.606,3.293,-0.523,0.714,-0.513,1.442,-0.947,0.0,0.036,3.032,0.125,1.039,0.076,0.997
54,-0.805,-0.352,0.355,-0.697,-0.466,0.123,0.838,0.288,3.164,-0.206,0.567,-0.418,0.858,-0.642,0.0,0.397,2.946,0.217,1.476,-0.008,0.386
55,-1.188,-0.25,0.509,-0.178,-0.42,0.496,0.923,-0.169,3.405,-0.737,0.723,-0.392,0.641,-0.747,0.0,0.256,3.392,0.138,1.078,-0.017,0.833
56,-0.643,-0.111,0.606,-0.172,-0.477,0.563,1.391,-0.571,4.008,-0.804,1.002,-0.424,0.889,-1.111,0.0,0.116,3.772,0.158,1.078,0.237,0.814
57,-1.156,-0.482,0.423,-0.705,-0.284,0.189,1.15,0.327,2.958,-0.516,0.817,-0.115,0.179,-0.47,0.0,0.209,2.858,0.064,1.099,-0.061,0.299
58,-0.872,-0.242,0.17,-0.228,-0.188,0.289,-0.621,-0.493,2.207,-0.702,0.692,-0.223,0.949,-0.788,0.0,0.107,1.301,0.152,1.016,0.543,0.91
59,-1.022,-0.211,0.497,-0.328,-0.465,0.159,1.185,-0.125,3.33,-0.58,0.481,-0.337,0.64,-0.301,0.0,0.126,3.393,0.311,0.875,-0.125,0.557
60,-0.74,-0.329,0.523,-0.182,-0.462,0.344,0.817,-0.478,3.649,-0.501,0.884,-0.499,1.084,-1.045,0.0,0.233,2.989,-0.081,0.962,0.316,0.787
61,-1.122,-0.117,0.256,-0.306,-0.385,0.629,0.937,-0.536,3.352,-0.603,0.737,-0.366,0.718,-0.727,0.0,0.103,2.934,0.265,0.9,0.16,0.673
62,-1.088,-0.155,0.449,-0.257,-0.257,0.407,0.21,-0.439,2.806,-0.797,0.95,-0.269,1.111,-0.901,0.0,-0.044,1.797,0.167,1.094,0.534,0.598
63,-0.98,-0.227,0.411,-0.15,-0.327,0.458,0.055,-0.689,3.053,-0.736,0.865,-0.313,0.677,-0.829,0.0,0.162,2.353,-0.018,1.284,0.253,0.691
64,-1.038,-0.237,0.461,-0.045,-0.291,0.677,0.676,-0.705,3.753,-0.527,1.265,-0.413,0.736,-1.374,0.0,0.163,3.03,-0.065,1.22,0.349,0.986
65,-0.762,-0.322,0.284,-0.545,-0.506,0.135,1.344,-0.149,2.879,-0.668,0.28,-0.372,0.808,-0.058,0.0,-0.029,3.036,0.24,0.713,-0.167,0.442
66,-0.883,-0.051,0.341,-0.35,-0.261,0.09,0.396,-0.132,2.367,-0.706,0.706,-0.254,0.279,-0.694,0.0,-0.073,1.819,0.286,1.43,0.609,0.41
67,-0.694,0.004,0.519,0.016,-0.589,0.583,0.868,-0.918,3.784,-0.205,0.952,-0.656,0.628,-1.597,0.0,0.326,3.205,0.307,0.967,0.065,1.0
68,-0.823,-0.038,0.482,-0.306,-0.134,0.244,0.541,-0.401,2.573,-0.596,0.488,-0.365,0.525,-0.675,0.0,0.215,2.572,0.313,1.03,0.229,0.668
69,-0.922,-0.276,0.24,-0.457,-0.413,0.041,0.875,-0.094,2.622,-0.701,0.519,-0.151,0.707,-0.707,0.0,0.005,2.2,0.23,1.057,0.356,0.465
70,-1.097,-0.13,0.241,-0.179,-0.256,0.323,0.395,-0.428,3.152,-0.509,1.071,-0.325,0.832,-1.108,0.0,0.186,2.299,0.022,1.11,0.465,0.645
71,-1.064,-0.101,0.334,-0.334,-0.617,0.401,0.834,-0.03,3.292,-0.484,0.61,-0.481,0.477,-0.629,0.0,0.16,3.289,0.276,1.131,-0.051,0.758
72,-0.879,-0.28,0.455,-0.461,-0.191,0.157,0.37,-0.243,2.634,-0.576,0.78,-0.495,1.087,-0.757,0.0,-0.007,1.787,0.205,1.378,0.297,0.496
73,-1.023,0.148,0.33,0.138,-0.392,0.501,0.395,-0.641,3.499,-0.213,0.856,-0.443,0.682,-1.16,0.0,0.407,3.076,0.122,1.133,-0.038,1.13
74,-1.101,-0.169,0.418,-0.219,-0.486,0.283,0.425,-0.419,3.403,-0.327,0.958,-0.582,0.978,-1.035,0.0,0.281,2.736,0.037,1.299,0.378,0.826
75,-0.974,-0.206,0.314,-0.155,-0.18,0.365,0.185,-0.668,3.039,-0.79,1.0,-0.55,0.792,-0.921,0.0,0.286,2.478,0.052,1.272,0.491,1.014
76,-1.077,-0.232,0.478,-0.574,-0.294,0.373,0.55,-0.029,2.263,-0.516,0.372,-0.078,0.384,-0.557,0.0,0.082,1.932,0.423,1.164,0.47,0.418
77,-0.944,-0.117,0.543,-0.421,-0.493,0.379,0.832,-0.126,2.783,-0.288,0.341,-0.423,0.931,-0.359,0.0,0.26,2.73,0.41,1.206,-0.09,0.603
78,-1.022,-0.233,0.391,-0.22,-0.223,0.469,0.383,-0.48,3.008,-0.472,0.716,-0.329,0.547,-0.791,0.0,0.144,2.421,0.168,1.057,0.361,0.686
79,-0.999,-0.204,0.411,-0.138,-0.155,0.215,0.149,-0.663,3.069,-0.664,1.059,-0.425,0.764,-1.187,0.0,0.162,2.212,0.119,1.027,0.511,0.96
80,-0.795,-0.336,0.499,-0.932,-0.335,0.172,0.967,0.237,2.28,-0.724,0.304,-0.089,0.993,-0.186,0.0,-0.051,2.207,0.462,1.128,0.288,0.022
81,-1.242,-0.135,0.545,-0.269,-0.44,0.452,0.243,-0.544,3.332,-0.534,0.845,-0.524,0.598,-0.779,0.0,0.175,2.863,0.139,1.382,0.385,0.987
82,-0.961,-0.367,0.323,-0.454,-0.462,0.381,0.997,-0.071,3.126,-0.373,0.594,-0.491,0.301,-0.671,0.0,0.146,3.011,0.222,1.018,0.046,0.477
83,-0.945,-0.236,0.332,-0.306,-0.315,0.192,0.452,-0.69,3.138,-0.496,0.785,-0.35,0.613,-1.07,0.0,0.174,2.251,0.122,0.861,0.386,0.496
84,-1.078,-0.197,0.37,-0.055,-0.321,0.382,0.488,-0.904,3.289,-0.895,0.944,-0.573,0.642,-0.852,0.0,-0.226,2.267,0.181,0.942,0.438,1.019
85,-1.193,-0.136,0.385,-0.271,-0.559,0.307,0.594,-0.536,2.738,-0.493,0.506,-0.377,0.662,-0.898,0.0,0.162,2.562,0.281,0.909,0.046,0.775
86,-0.777,-0.121,0.698,-0.227,-0.492,0.523,0.657,-0.474,3.366,-0.659,0.598,-0.628,1.169,-0.778,0.0,0.111,2.936,0.185,1.107,0.277,0.843
87,-0.84,-0.451,0.538,-0.675,-0.182,0.338,0.892,0.332,2.475,-0.707,0.624,-0.103,0.886,-0.472,0.0,-0.284,2.176,0.195,1.279,0.333,0.249
88,-0.85,-0.383,0.494,-0.541,-0.394,0.278,1.57,-0.191,3.869,-0.411,0.626,-0.441,1.039,-0.719,0.0,0.327,3.89,0.399,1.028,-0.135,0.481
89,-1.068,-0.153,0.405,-0.276,-0.447,0.392,0.713,-0.623,3.513,-0.565,1.096,-0.536,0.816,-1.302,0.0,0.151,2.89,0.194,1.305,0.206,0.624
90,-1.037,-0.371,0.484,-0.143,-0.519,0.387,0.589,-0.71,3.418,-0.497,0.996,-0.437,1.002,-1.041,0.0,0.068,2.5,0.141,0.826,0.537,0.76
91,-1.037,-0.439,0.295,-0.402,-0.514,0.353,0.503,0.08,2.633,-0.445,0.607,-0.36,0.548,-0.736,0.0,0.097,2.067,0.268,1.186,0.242,0.503
92,-0.924,-0.306,0.388,-0.538,-0.497,0.072,1.921,0.182,3.865,-0.552,0.666,-0.242,0.692,-0.343,0.0,-0.039,4.037,0.254,0.913,-0.324,0.485
93,-0.86,-0.372,0.551,-0.339,-0.547,0.367,1.518,-0.34,3.742,-0.756,0.585,-0.231,0.526,-0.541,0.0,0.201,3.97,0.254,0.885,-0.081,0.825
94,-1.104,-0.119,0.426,-0.199,-0.425,0.535,0.786,-0.487,3.83,-0.361,0.849,-0.169,0.614,-1.084,0.0,0.285,3.541,0.161,1.213,-0.007,1.075
95,-0.923,0.149,0.446,0.518,-0.442,0.468,0.254,-1.249,3.541,-0.551,0.748,-0.692,1.008,-1.161,0.0,0.348,2.789,0.306,0.924,0.363,1.4
96,-0.873,-0.086,0.446,-0.272,-0.221,0.325,0.387,-0.525,2.893,-0.682,0.89,-0.422,0.607,-0.892,0.0,0.209,2.129,0.241,1.172,0.706,0.869
97,-1.007,-0.305,0.145,-0.247,-0.103,0.317,-0.207,-0.455,2.828,-0.769,1.069,-0.239,1.109,-1.03,0.0,-0.016,1.509,0.007,1.22,0.83,0.614
98,-0.99,-0.131,0.526,-0.502,-0.57,0.463,0.98,0.04,3.204,-0.7,0.81,-0.097,0.823,-0.931,0.0,0.205,3.121,0.328,1.289,0.048,0.569
99,-0.926,-0.163,0.328,-0.25,-0.611,0.413,0.799,-0.445,3.362,-0.691,0.755,-0.298,0.601,-0.848,0.0,0.266,3.102,0.168,1.164,0.03,0.663
100,-1.141,-0.06,0.395,-0.193,-0.27,0.229,0.735,-0.343,3.408,-0.646,0.917,-0.335,0.569,-1.06,0.0,0.073,2.954,0.2,1.129,0.242,0.864
101,-1.292,0.052,0.215,0.076,-0.311,0.454,0.253,-0.707,3.342,-0.559,0.966,-0.36,0.672,-1.146,0.0,0.151,2.423,0.218,0.983,0.706,0.967
102,-0.98,-0.298,0.608,-0.326,-0.273,0.389,0.696,-0.195,3.077,-0.77,0.748,-0.291,0.499,-0.796,0.0,0.142,2.564,0.154,0.983,0.333,0.662
103,-1.109,-0.26,0.599,-0.36,-0.413,0.416,1.299,-0.389,3.463,-0.701,0.715,-0.328,0.445,-0.731,0.0,0.044,3.173,0.293,1.188,-0.082,0.565
104,-0.885,-0.682,0.702,-1.004,-0.312,0.077,0.613,0.451,2.387,-0.639,0.568,-0.206,0.533,-0.593,0.0,0.203,2.042,0.114,1.269,0.418,-0.101
105,-0.816,-0.559,0.422,-0.385,-0.457,0.295,1.597,-0.154,3.359,-0.736,0.596,-0.293,0.868,-0.396,0.0,0.019,3.683,0.063,0.849,-0.026,0.639
106,-1.122,-0.121,0.346,-0.232,-0.162,0.455,-0.03,-0.167,3.246,-0.44,0.956,-0.225,0.686,-0.874,0.0,0.357,2.392,0.129,1.342,0.472,1.048
107,-0.926,-0.199,0.597,-0.566,-0.308,0.37,0.627,-0.129,3.043,-0.417,0.736,-0.273,1.031,-1.104,0.0,0.097,2.382,0.325,1.365,0.393,0.435
108,-0.99,-0.172,0.52,-0.293,-0.178,0.264,0.093,-0.3,2.514,-0.641,0.565,-0.416,0.971,-0.668,0.0,0.2,1.696,0.245,1.292,0.608,0.61
109,-0.794,-0.015,0.413,-0.355,-0.53,0.382,0.219,-0.254,2.878,-0.612,0.871,-0.435,0.793,-0.835,0.0,0.163,2.273,0.074,1.407,0.664,0.708
110,-1.011,-0.363,0.332,-0.383,-0.354,0.507,0.736,-0.322,3.406,-0.603,0.846,-0.124,0.711,-0.96,0.0,0.276,2.914,0.153,1.238,0.295,0.672
111,-0.885,-0.474,0.546,-0.751,-0.515,0.325,1.1,0.238,2.499,-0.577,0.494,-0.296,0.852,-0.557,0.0,0.097,2.401,0.284,1.307,0.007,0.234
112,-1.084,-0.275,0.576,-0.417,-0.531,0.47,0.71,-0.199,3.202,-0.401,0.817,-0.425,0.548,-1.02,0.0,0.328,2.829,0.188,1.217,0.047,0.612
113,-1.118,-0.439,0.32,-0.216,-0.095,0.396,0.214,-0.521,3.237,-0.744,1.064,-0.189,1.21,-0.899,0.0,0.295,2.754,-0.121,1.24,0.447,0.747
114,-0.962,-0.441,0.411,-0.722,-0.245,-0.026,1.771,0.169,3.514,-0.489,0.571,-0.094,0.736,-0.476,0.0,-0.089,3.501,0.259,1.341,-0.382,0.159
115,-0.753,-0.322,0.606,-0.459,-0.365,0.33,1.15,0.065,2.982,-0.634,0.706,-0.473,0.646,-0.617,0.0,0.209,3.037,0.236,1.269,-0.012,0.351
116,-0.628,-0.246,0.207,-0.083,0.139,0.435,-1.084,-0.697,2.157,-0.83,1.068,-0.257,1.33,-1.223,0.0,0.055,0.682,-0.018,0.762,1.494,0.95
117,-0.658,-0.087,0.475,-0.014,-0.627,0.511,1.881,-0.492,4.233,-0.905,0.777,-0.414,0.727,-0.927,0.0,0.008,4.394,0.046,0.666,0.282,0.771
118,-1.149,-0.174,0.242,-0.061,-0.525,0.344,0.369,-0.533,3.303,-0.594,0.924,-0.314,0.679,-1.14,0.0,0.195,2.736,0.044,1.093,0.176,0.995
119,-0.928,-0.288,0.505,-0.262,-0.301,0.238,0.664,-0.356,3.411,-0.558,1.129,-0.384,0.688,-1.099,0.0,0.123,2.926,0.163,1.37,0.334,0.758
120,-0.872,-0.084,0.29,-0.261,-0.27,0.302,0.132,-0.276,2.698,-0.652,0.881,-0.335,1.063,-0.945,0.0,0.023,1.773,0.172,1.197,0.521,0.582
121,-0.972,-0.144,0.552,-0.329,-0.28,0.303,0.651,-0.129,2.67,-0.579,0.657,-0.579,1.183,-0.855,0.0,0.107,2.208,0.334,1.158,0.467,0.909
122,-0.977,-0.387,0.606,-0.433,-0.359,0.042,1.159,-0.096,3.304,-0.499,0.502,-0.423,0.779,-0.756,0.0,0.209,3.467,0.281,1.249,-0.22,0.709
123,-0.953,-0.293,0.223,-0.586,-0.13,0.282,-0.047,0.143,2.494,-0.6,0.689,0.17,0.748,-0.691,0.0,0.059,1.735,0.169,1.322,0.692,0.353
124,-0.795,-0.398,0.686,-0.614,-0.306,0.218,1.151,0.273,3.067,-0.489,0.629,-0.384,1.143,-0.466,0.0,0.249,3.164,0.24,1.392,-0.259,0.377
125,-0.772,-0.451,0.602,-0.858,-0.517,0.212,1.721,0.47,2.849,-0.25,0.245,-0.295,0.917,-0.302,0.0,0.228,3.171,0.517,1.173,-0.383,0.143
126,-0.778,-0.092,0.469,-0.331,-0.514,0.385,1.127,-0.3,3.648,-0.486,0.738,-0.563,1.509,-0.589,0.0,0.335,3.484,0.235,1.034,-0.032,0.55
127,-0.959,-0.072,0.287,-0.267,-0.395,0.339,0.997,-0.361,3.213,-0.434,0.667,-0.344,0.353,-0.898,0.0,0.236,3.283,0.313,1.255,-0.144,0.66
128,-0.838,-0.341,0.343,-0.345,0.108,0.349,0.845,-0.142,3.073,-0.571,0.968,-0.375,0.928,-1.084,0.0,-0.071,2.833,0.019,0.938,0.283,0.702
129,-0.796,-0.232,0.23,-0.629,-0.496,0.021,0.156,-0.199,2.324,-0.586,0.604,-0.432,0.819,-0.676,0.0,0.314,1.739,0.258,1.24,0.378,0.228
130,-1.023,-0.239,0.35,-0.273,-0.441,0.245,1.131,-0.325,3.709,-0.451,0.81,-0.437,0.387,-0.995,0.0,0.254,3.316,0.11,1.143,-0.034,0.63
131,-1.061,-0.255,0.419,-0.348,-0.325,0.411,0.35,-0.239,2.837,-0.818,0.661,-0.345,0.399,-0.786,0.0,0.291,2.479,0.085,1.3,0.361,0.489
132,-0.815,-0.372,0.543,-0.496,-0.269,0.349,0.575,0.028,2.756,-0.628,0.735,-0.413,0.468,-0.768,0.0,0.111,2.28,0.163,1.462,0.404,0.457
133,-1.1,-0.323,0.512,-0.421,-0.165,0.326,0.864,-0.168,3.241,-0.376,0.405,-0.277,0.898,-0.355,0.0,0.346,3.207,0.151,1.082,-0.083,0.564
134,-1.0,-0.313,0.508,-0.517,-0.407,0.161,1.446,0.163,3.062,-0.692,0.647,-0.231,0.173,-0.385,0.0,-0.052,3.16,0.381,1.114,-0.016,0.33
135,-1.031,-0.184,0.385,-0.249,-0.515,0.492,1.371,-0.584,3.581,-0.565,0.819,-0.421,0.642,-0.917,0.0,0.086,3.432,0.266,1.15,-0.071,0.543
136,-1.025,0.002,0.18,-0.32,-0.367,0.196,0.133,-0.049,2.813,-0.715,0.526,-0.396,0.708,-0.409,0.0,0.195,2.42,0.086,1.511,0.294,0.737
137,-1.086,0.007,0.517,-0.139,-0.386,0.504,0.676,-0.706,3.08,-0.596,0.803,-0.394,0.601,-0.953,0.0,0.102,2.655,0.35,1.209,0.151,0.739
138,-0.996,-0.031,0.266,-0.415,-0.334,0.246,-0.017,-0.555,2.481,-0.515,0.717,-0.296,0.685,-0.875,0.0,0.21,1.718,0.345,1.11,0.403,0.541
139,-1.202,-0.264,0.296,-0.209,-0.335,0.591,0.367,-0.494,3.052,-0.654,0.813,-0.104,0.964,-0.825,0.0,0.115,2.407,0.16,1.201,0.586,0.852
140,-0.884,-0.053,0.311,-0.045,-0.5,0.511,0.829,-0.652,3.274,-0.613,0.847,-0.554,0.71,-0.983,0.0,0.213,2.902,0.203,1.123,0.414,0.947
141,-1.028,0.003,0.484,-0.324,-0.408,0.253,1.019,-0.055,2.876,-0.609,0.519,-0.375,0.421,-0.764,0.0,0.153,3.089,0.229,1.011,-0.182,0.612
142,-0.991,-0.569,0.438,-0.508,-0.357,0.224,0.588,-0.137,2.76,-0.503,0.667,-0.615,0.758,-0.826,0.0,0.135,2.325,0.274,1.027,0.394,0.565
143,-0.956,-0.495,0.33,-0.497,-0.144,0.435,-0.036,-0.024,2.377,-0.563,0.719,-0.242,0.49,-0.714,0.0,0.213,1.778,0.251,1.25,0.64,0.588
144,-0.995,-0.212,0.429,-0.517,-0.194,0.254,-0.176,0.052,2.291,-0.173,0.537,-0.234,0.881,-0.846,0.0,0.321,1.667,0.364,1.431,0.273,0.54
145,-0.924,-0.187,0.399,-0.379,-0.219,0.178,0.627,-0.241,2.833,-0.845,0.576,-0.05,1.162,-0.382,0.0,-0.048,2.443,0.039,1.107,0.209,0.468
146,-0.832,-0.233,0.434,-0.062,-0.609,0.296,0.977,-0.401,3.358,-0.898,0.779,-0.356,0.4,-0.854,0.0,0.103,3.113,0.169,1.04,0.423,0.809
