Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y,x15,x16,x17,x18,x19,x20
39,-0.698,0.557,1.121,-0.856,0.119,1.509,-1.621,0.174,-0.584,-0.566,-0.397,1.096,1.364,-0.134,1.0,1.335,-0.581,0.398,4.575,0.49,0.185
40,-0.63,0.663,0.78,-0.981,-0.185,0.922,-1.485,0.196,-0.773,-0.361,-0.485,0.784,0.81,-0.306,1.0,1.083,-0.374,0.169,3.795,0.731,0.356
41,-0.864,0.778,0.779,-0.751,0.61,1.601,-0.838,0.432,-1.257,-0.2,-0.105,1.826,0.865,-0.547,1.0,1.482,-0.069,-0.021,4.105,-0.1,-0.092
42,-0.905,0.634,0.923,-0.569,0.479,1.88,-0.44,0.014,-1.195,-0.477,-0.257,1.186,1.275,-0.192,1.0,1.837,0.156,0.426,3.475,-0.029,-0.216
43,-0.535,0.709,0.613,-1.122,-0.142,1.359,-0.907,-0.084,-1.234,-0.224,-0.534,0.52,0.44,-0.664,1.0,1.19,-0.927,0.15,4.068,0.729,0.115
44,-0.505,0.781,0.805,-1.019,-0.175,1.152,-1.824,0.254,-0.813,-0.23,-0.801,0.539,0.68,-0.411,1.0,1.048,-1.09,-0.056,4.537,0.855,0.233
45,-0.756,0.647,0.949,-1.111,0.036,1.324,-1.842,0.055,-0.605,-0.086,-0.458,0.613,0.96,-0.369,1.0,1.001,-1.133,0.113,4.552,0.537,0.3
46,-0.79,0.699,0.879,-0.743,0.416,1.594,-0.368,-0.03,-1.152,-0.107,-0.35,1.064,0.667,-0.76,1.0,1.354,0.253,0.206,3.462,-0.012,-0.131
47,-0.799,0.609,0.917,-0.894,0.05,1.703,-1.028,0.163,-0.759,-0.429,-0.789,1.093,1.184,-0.102,1.0,1.17,-0.338,0.542,3.939,0.466,0.284
48,-0.716,0.599,0.918,-0.601,0.575,1.608,-1.291,0.05,-0.67,-0.528,-0.218,1.313,0.969,-0.186,1.0,1.168,-0.285,0.308,3.934,0.1,-0.023
49,-0.903,0.889,1.333,-0.531,0.632,2.413,-0.679,-0.004,-0.904,-0.647,-0.498,1.321,1.268,-0.147,1.0,1.726,-0.442,0.558,4.395,-0.026,-0.396
50,-0.546,0.532,0.915,-1.016,-0.043,0.993,-1.384,-0.01,-0.874,-0.417,-0.341,1.035,0.842,-0.286,1.0,1.367,-0.444,0.301,4.046,0.37,0.124
51,-0.779,0.708,0.992,-1.026,-0.1,1.418,-1.162,0.153,-0.951,-0.266,-0.549,1.014,0.842,-0.315,1.0,1.362,-0.733,0.207,4.311,0.639,0.141
52,-0.588,0.807,0.604,-1.154,0.043,0.975,-0.58,0.171,-1.782,-0.006,-0.495,0.728,0.119,-0.883,1.0,1.449,-0.836,0.16,4.483,0.356,0.003
53,-0.412,0.5,0.988,-1.081,-0.185,1.104,-0.979,0.003,-0.963,-0.132,-0.778,0.867,0.567,-0.484,1.0,1.182,-0.568,0.049,3.804,0.526,0.046
54,-0.634,0.624,0.38,-1.454,-0.453,0.916,-0.356,0.198,-1.58,0.229,-0.62,0.36,0.015,-1.231,1.0,1.063,-0.728,0.016,3.677,0.666,0.162
55,-0.391,0.768,0.59,-1.101,-0.323,0.617,-1.415,0.175,-0.929,-0.113,-0.462,0.803,0.526,-0.351,1.0,1.081,-0.579,-0.007,3.561,0.66,0.362
56,-0.779,0.675,0.623,-1.253,0.21,1.404,-0.478,0.237,-1.498,-0.344,-0.332,0.787,0.653,-0.658,1.0,1.309,-0.642,0.209,3.958,0.363,0.102
57,-0.565,0.895,0.93,-0.683,0.21,1.373,-1.19,0.212,-0.562,-0.391,-0.429,1.143,1.052,-0.296,1.0,0.993,-0.365,0.081,3.771,0.393,0.113
58,-0.599,0.659,0.62,-0.977,0.093,1.068,-0.783,0.107,-1.29,-0.031,-0.282,0.817,0.501,-0.641,1.0,1.093,-0.376,-0.012,3.597,0.35,0.032
59,-0.558,0.7,0.85,-0.964,0.123,1.153,-0.802,0.183,-1.237,-0.152,-0.516,0.947,0.47,-0.563,1.0,1.295,-0.73,0.051,4.143,0.313,0.065
60,-0.559,0.779,1.278,-0.781,0.646,1.635,-1.744,-0.084,-0.21,-0.818,-0.23,1.281,1.479,0.366,1.0,1.255,-0.515,0.536,4.534,0.163,-0.032
61,-0.619,0.795,1.094,-0.941,0.237,1.343,-1.811,0.29,-0.54,-0.574,-0.835,1.198,1.206,-0.064,1.0,1.285,-0.755,0.618,4.722,0.488,0.13
62,-0.893,0.44,0.985,-0.658,0.166,1.802,-0.59,0.1,-0.771,-0.223,-0.386,0.969,1.108,-0.347,1.0,1.281,-0.069,0.097,3.372,0.286,-0.09
63,-1.022,0.968,0.91,-0.74,0.18,2.077,-0.058,0.009,-1.234,-0.226,-0.134,0.94,1.008,-0.459,1.0,1.479,0.163,0.309,3.058,0.346,-0.155
64,-0.943,0.906,0.942,-0.649,0.753,2.095,-0.671,-0.026,-1.028,-0.315,-0.323,1.121,0.983,-0.372,1.0,1.501,-0.475,0.397,4.064,-0.084,-0.373
65,-1.088,0.493,0.906,-0.835,0.233,1.424,-0.847,-0.061,-1.332,-0.095,-0.438,1.007,0.761,-0.781,1.0,1.502,-0.345,0.209,4.229,0.102,0.011
66,-0.56,0.638,0.877,-1.047,-0.203,1.288,-1.301,-0.075,-1.152,-0.272,-0.646,0.602,0.699,-0.436,1.0,1.389,-0.947,0.277,4.332,0.66,0.152
67,-0.608,0.61,0.925,-0.862,-0.112,1.284,-0.915,0.158,-1.147,-0.293,-0.403,1.124,0.917,-0.381,1.0,1.503,-0.366,0.389,3.926,0.497,0.173
68,-0.629,0.711,0.078,-1.181,-0.244,0.658,-0.652,0.22,-1.626,0.35,-0.387,0.724,0.028,-1.106,1.0,1.016,-0.528,-0.237,3.825,0.445,0.295
69,-0.738,0.642,0.874,-1.122,-0.109,1.187,-1.178,0.081,-1.133,-0.277,-0.672,0.881,0.684,-0.677,1.0,1.211,-0.613,0.049,4.301,0.341,0.055
70,-0.727,0.785,0.861,-0.838,0.341,1.113,-1.511,0.371,-0.678,-0.486,-0.516,1.341,1.063,-0.229,1.0,1.179,-0.15,0.245,3.9,0.441,0.324
71,-0.635,0.865,0.742,-0.92,0.173,1.316,-0.779,0.117,-1.594,0.049,-0.38,0.999,0.408,-0.647,1.0,1.414,-0.823,0.264,4.58,0.377,-0.038
72,-0.563,0.612,0.861,-1.22,-0.146,1.209,-1.095,0.103,-0.907,-0.287,-0.622,0.9,0.842,-0.419,1.0,1.181,-0.558,0.228,3.797,0.618,0.186
73,-0.725,0.584,1.288,-0.545,0.465,1.856,-1.407,0.153,-0.441,-0.563,-0.532,1.429,1.41,0.018,1.0,1.358,-0.173,0.489,4.159,0.074,-0.135
74,-0.934,0.535,0.995,-1.263,-0.168,1.311,-1.015,0.013,-1.089,-0.087,-0.566,0.513,0.689,-0.693,1.0,1.352,-1.013,0.213,4.375,0.507,0.127
75,-0.564,0.646,0.83,-0.953,-0.148,1.306,-0.429,0.217,-1.532,-0.142,-0.345,1.148,0.509,-0.627,1.0,1.437,-0.534,0.252,3.965,0.278,0.003
76,-0.817,0.705,0.398,-0.949,0.055,1.174,-0.709,-0.004,-1.134,-0.045,-0.461,0.645,0.637,-0.598,1.0,1.182,-0.817,0.107,3.922,0.42,0.229
77,-0.564,0.803,0.994,-0.87,0.441,1.497,-1.229,0.283,-0.802,-0.282,-0.423,1.491,1.069,-0.074,1.0,1.381,-0.355,0.328,4.348,0.272,0.102
78,-0.719,0.646,1.065,-0.65,0.354,1.602,-0.231,0.035,-1.078,-0.315,-0.466,0.996,0.978,-0.339,1.0,1.479,0.107,0.331,3.226,0.09,-0.145
79,-1.278,0.539,1.285,-0.597,0.787,2.481,-0.368,0.084,-1.014,-0.342,-0.303,2.073,1.442,-0.151,1.0,1.912,0.186,0.537,4.364,-0.427,-0.244
80,-0.63,0.752,0.576,-0.904,-0.362,1.257,-1.204,0.187,-1.122,-0.29,-0.773,0.915,0.697,-0.439,1.0,1.197,-0.828,0.163,4.276,0.684,0.194
81,-0.849,0.892,0.96,-0.55,0.473,1.429,-0.779,-0.054,-1.034,-0.415,-0.48,1.243,0.927,-0.305,1.0,1.572,-0.281,0.568,4.079,0.174,0.148
82,-0.913,0.662,1.048,-0.781,0.845,2.538,-0.639,0.198,-0.911,-0.335,-0.221,1.436,1.458,0.026,1.0,1.71,-0.256,0.475,4.134,-0.101,-0.241
83,-0.762,0.744,0.756,-1.044,0.003,1.187,-1.423,0.039,-1.128,-0.276,-0.56,0.742,0.791,-0.665,1.0,1.202,-0.555,0.403,4.404,0.474,0.211
84,-0.784,0.407,0.641,-1.089,0.091,0.822,-0.691,-0.145,-1.708,0.258,-0.444,0.651,0.096,-1.178,1.0,1.448,-0.918,0.137,4.302,0.309,0.034
85,-0.569,0.88,0.596,-1.236,-0.254,0.742,-1.775,0.238,-1.038,-0.316,-0.59,0.82,0.456,-0.53,1.0,1.172,-1.466,0.25,4.842,0.81,0.439
86,-0.396,0.641,0.666,-1.065,-0.382,1.136,-1.059,0.149,-1.322,-0.169,-0.706,0.434,0.582,-0.507,1.0,1.218,-1.319,0.155,4.631,0.745,0.128
87,-0.807,0.697,1.058,-0.767,0.199,1.504,-1.041,0.087,-0.736,-0.31,-0.425,1.122,1.019,0.007,1.0,1.238,-0.056,0.381,3.528,0.424,0.094
88,-0.763,0.59,0.491,-1.317,-0.133,1.156,0.117,0.078,-2.056,0.164,-0.577,0.59,0.02,-1.177,1.0,1.37,-0.763,0.016,3.959,0.354,0.06
89,-0.622,0.472,0.684,-1.12,-0.293,1.036,-0.843,-0.013,-1.437,-0.099,-0.605,0.532,0.324,-0.868,1.0,1.211,-1.049,0.159,4.418,0.448,0.144
90,-0.94,0.82,0.939,-0.48,0.569,2.254,-0.299,0.138,-1.108,-0.603,-0.201,1.39,1.345,-0.095,1.0,1.726,-0.135,0.568,4.15,0.016,-0.277
91,-0.567,0.656,0.878,-1.203,-0.275,0.959,-1.316,0.151,-1.084,-0.205,-0.588,0.563,0.546,-0.489,1.0,1.104,-1.252,0.068,4.459,0.739,0.345
92,-0.7,0.583,0.878,-0.711,0.144,1.43,-0.898,0.11,-0.925,-0.374,-0.55,0.804,0.807,-0.411,1.0,1.112,-0.892,0.278,4.088,0.28,-0.03
93,-0.864,0.834,1.175,-0.915,0.447,2.133,-0.811,0.301,-0.535,-0.291,-0.213,1.34,1.389,-0.185,1.0,1.433,0.382,0.392,3.671,0.346,-0.144
94,-0.843,0.563,0.835,-0.877,-0.088,1.141,-1.275,-0.018,-0.777,-0.099,-0.537,0.81,0.907,-0.524,1.0,1.082,0.045,0.113,3.373,0.42,0.241
95,-0.874,0.769,1.146,-0.932,0.546,1.839,-0.685,0.089,-1.164,-0.035,-0.365,1.454,1.065,-0.472,1.0,1.535,-0.355,0.252,4.558,0.065,-0.053
96,-0.694,0.793,0.423,-1.076,-0.027,0.984,-1.308,0.164,-1.319,0.133,-0.533,0.558,0.57,-0.887,1.0,1.132,-1.019,0.078,4.697,0.589,0.224
97,-0.587,0.552,0.8,-1.069,-0.167,1.414,-1.152,0.092,-0.95,-0.469,-0.564,0.98,0.872,0.01,1.0,1.302,-0.9,0.45,4.157,0.766,0.088
98,-0.469,0.793,0.737,-1.249,-0.209,0.579,-2.036,0.052,-0.896,-0.115,-0.784,0.466,0.593,-0.533,1.0,1.03,-1.125,0.103,4.366,0.833,0.285
99,-0.752,0.979,0.865,-1.194,-0.204,1.161,-1.612,0.26,-1.142,-0.181,-0.644,0.997,0.887,-0.393,1.0,1.478,-1.1,0.472,4.602,0.71,0.289
100,-0.858,0.634,1.002,-0.407,0.539,1.973,-0.653,-0.027,-0.616,-0.631,-0.388,1.45,1.32,-0.036,1.0,1.465,0.187,0.632,3.374,-0.01,-0.119
101,-0.695,0.658,1.086,-0.85,0.247,1.702,-0.659,-0.017,-0.983,-0.222,-0.174,0.827,0.905,-0.425,1.0,1.333,-0.702,0.248,4.25,0.232,-0.107
102,-0.5,0.704,0.882,-0.927,-0.097,1.132,-1.616,0.199,-0.541,-0.461,-0.288,0.71,0.77,-0.333,1.0,0.936,-0.564,-0.087,3.836,0.717,0.193
103,-0.632,0.744,0.818,-1.074,-0.129,1.176,-1.609,0.036,-0.927,-0.151,-0.394,0.239,0.978,-0.342,1.0,1.024,-1.373,0.088,4.815,0.885,0.269
104,-0.724,0.614,1.147,-0.579,0.407,2.0,-1.505,0.336,-0.259,-0.81,-0.32,1.931,1.671,0.417,1.0,1.574,-0.007,0.623,4.365,0.254,0.003
105,-0.917,0.689,0.796,-0.964,0.207,1.556,-1.018,0.132,-0.971,-0.227,-0.594,1.075,0.826,-0.514,1.0,1.427,-0.393,0.284,4.293,0.199,-0.069
106,-0.502,0.598,0.648,-1.322,-0.327,1.294,-0.729,-0.027,-1.257,-0.16,-0.701,0.424,0.622,-0.438,1.0,1.377,-0.867,0.27,4.021,0.692,0.017
107,-0.537,0.694,1.193,-0.719,0.007,1.541,-1.343,0.185,-0.805,-0.908,-0.63,1.035,1.246,0.069,1.0,1.36,-0.699,0.533,4.61,0.56,-0.054
108,-0.472,0.477,0.772,-0.787,0.171,1.059,-1.283,0.204,-1.204,-0.522,-0.407,1.093,0.73,-0.331,1.0,1.286,-0.837,0.342,4.499,0.45,0.04
109,-0.665,0.698,0.402,-1.154,-0.358,0.526,-1.721,0.279,-1.221,0.08,-0.519,0.569,0.198,-0.823,1.0,0.999,-1.261,0.005,4.742,0.775,0.439
110,-0.807,0.377,0.651,-1.214,-0.235,1.323,-1.073,0.151,-1.51,0.17,-0.493,0.94,0.622,-0.793,1.0,1.493,-0.761,0.108,4.64,0.472,-0.002
111,-0.752,0.824,1.191,-0.512,0.198,1.92,-1.424,0.193,-0.536,-0.749,-0.423,1.338,1.484,0.158,1.0,1.392,0.02,0.434,4.15,0.471,0.172
112,-0.979,0.636,1.142,-0.452,0.684,2.078,-0.807,0.007,-0.662,-0.549,-0.506,1.381,1.465,-0.031,1.0,1.571,-0.059,0.632,3.816,-0.095,-0.224
113,-0.676,0.816,0.937,-1.049,-0.115,1.344,-1.001,0.279,-1.034,-0.306,-0.626,0.919,0.839,-0.331,1.0,1.327,-0.734,0.404,4.388,0.533,0.028
114,-0.444,0.942,0.743,-1.12,-0.484,0.689,-1.389,0.218,-1.072,-0.145,-0.727,0.501,0.412,-0.669,1.0,0.9,-0.88,-0.325,3.98,0.759,0.295
115,-0.899,0.622,0.979,-1.135,0.075,1.387,-0.96,-0.154,-1.517,0.049,-0.597,0.617,0.53,-0.851,1.0,1.346,-1.298,0.043,4.763,0.278,-0.018
116,-0.418,0.633,0.259,-1.349,-0.7,0.381,-1.736,0.057,-1.277,-0.013,-0.732,0.19,0.01,-0.968,1.0,0.756,-1.63,-0.291,4.682,1.056,0.509
117,-0.693,0.676,0.567,-0.858,0.092,1.247,0.701,0.091,-2.266,0.168,-0.298,0.873,-0.11,-1.135,1.0,1.659,-0.149,0.227,3.497,0.294,-0.285
118,-0.843,0.899,1.203,-0.847,0.186,1.569,-0.978,0.276,-0.838,-0.276,-0.56,1.031,1.136,-0.322,1.0,1.225,-0.107,0.308,3.917,0.417,0.07
119,-0.831,0.764,0.82,-0.975,-0.004,1.63,-0.181,0.146,-1.605,-0.2,-0.778,1.277,0.59,-0.801,1.0,1.72,-0.145,0.593,3.9,0.219,-0.18
120,-0.372,0.705,0.857,-1.003,0.085,1.066,-0.843,0.146,-0.856,-0.584,-0.521,1.319,0.717,-0.178,1.0,1.235,-0.096,0.497,3.311,0.343,-0.007
121,-0.837,0.619,0.815,-0.664,0.098,1.49,-0.75,0.116,-0.911,-0.257,-0.311,0.641,0.893,-0.404,1.0,1.203,-0.232,0.124,3.164,0.511,-0.05
122,-0.97,0.921,1.003,-0.747,0.664,1.963,-1.047,0.319,-0.882,-0.301,-0.276,1.484,0.97,-0.555,1.0,1.422,0.104,0.165,3.839,-0.095,-0.141
123,-0.806,0.76,0.902,-1.02,0.115,1.441,-1.183,0.031,-1.315,-0.272,-0.497,1.106,0.878,-0.468,1.0,1.511,-0.754,0.51,4.492,0.264,-0.037
124,-0.884,0.492,1.082,-0.664,0.534,2.166,-1.244,0.071,-0.393,-0.662,-0.101,1.291,1.746,0.194,1.0,1.336,0.137,0.516,3.809,0.238,0.033
125,-0.716,0.615,0.614,-0.863,-0.195,1.193,-0.871,0.241,-1.186,-0.372,-0.453,0.86,0.745,-0.44,1.0,1.316,-0.107,0.405,3.591,0.585,0.115
126,-0.645,0.726,0.706,-1.12,-0.097,1.004,-1.506,0.122,-1.44,-0.234,-0.71,0.807,0.503,-0.535,1.0,1.338,-0.968,0.438,4.866,0.617,0.214
127,-0.574,0.614,0.635,-1.506,-0.471,0.718,-0.76,0.142,-1.445,0.041,-0.771,0.638,0.186,-1.101,1.0,1.05,-0.426,0.014,3.707,0.695,0.262
128,-0.649,0.626,1.123,-0.575,0.235,1.635,-0.837,0.151,-0.993,-0.444,-0.457,0.96,0.912,-0.21,1.0,1.509,-0.416,0.239,3.673,0.214,-0.097
129,-0.698,0.733,0.312,-1.266,-0.312,0.458,-0.662,0.073,-1.683,0.203,-0.46,0.345,0.177,-1.188,1.0,1.016,-0.892,0.103,3.732,0.715,0.549
130,-0.562,0.781,1.282,-1.166,0.044,1.582,-1.333,0.135,-0.822,-0.437,-0.436,1.164,0.822,-0.336,1.0,1.236,-0.934,0.278,4.744,0.362,0.046
131,-0.848,0.586,0.97,-0.711,0.649,1.711,-0.798,0.419,-1.14,-0.212,-0.102,1.569,0.82,-0.674,1.0,1.436,-0.398,0.093,4.402,-0.193,-0.223
132,-0.721,0.736,1.08,-0.675,0.262,1.177,-2.024,-0.02,-0.419,-0.388,-0.47,0.905,1.137,-0.296,1.0,1.045,-0.851,0.185,4.347,0.658,0.34
133,-0.312,0.775,0.666,-0.852,0.042,1.052,-1.955,0.379,-0.728,-0.527,-0.566,1.228,0.866,-0.156,1.0,1.232,-0.853,0.28,4.667,0.602,0.276
134,-0.737,0.595,0.658,-1.096,-0.154,1.253,-0.655,0.101,-1.662,0.038,-0.637,0.892,0.259,-0.84,1.0,1.511,-0.687,0.053,4.195,0.354,0.029
135,-0.629,0.517,0.534,-1.07,-0.212,0.933,-1.007,-0.036,-1.01,-0.238,-0.647,0.686,0.731,-0.499,1.0,1.009,-0.781,0.122,3.975,0.591,0.269
136,-0.812,0.641,1.185,-0.898,0.276,1.562,-1.366,0.085,-0.644,-0.409,-0.355,1.033,1.358,-0.025,1.0,1.332,-0.563,0.243,4.348,0.516,0.086
137,-0.648,0.638,0.635,-1.056,-0.293,0.82,-1.619,-0.139,-0.889,-0.365,-0.938,0.526,0.796,-0.47,1.0,1.062,-1.224,0.091,4.281,0.636,0.396
138,-0.601,0.514,1.158,-1.065,-0.124,1.225,-1.441,0.063,-0.881,-0.139,-0.691,0.8,0.904,-0.391,1.0,1.215,-0.485,0.144,4.06,0.524,0.198
139,-0.466,0.553,0.934,-1.459,-0.204,0.821,-1.711,0.089,-0.883,-0.214,-0.446,0.861,0.773,-0.385,1.0,1.142,-0.87,0.311,4.561,0.707,0.291
140,-1.123,0.715,0.972,-0.781,0.464,2.293,-0.401,0.192,-1.311,-0.104,-0.368,1.358,1.004,-0.714,1.0,1.674,-0.356,0.145,4.419,-0.045,-0.374
141,-0.851,0.488,1.005,-1.127,0.103,1.232,-0.598,0.172,-1.125,-0.206,-0.396,1.025,0.741,-0.61,1.0,1.305,0.071,0.31,3.353,0.199,-0.001
142,-0.791,0.761,1.207,-0.586,0.205,1.92,-0.672,0.14,-0.874,-0.767,-0.614,1.393,1.619,0.298,1.0,1.764,0.198,0.652,3.638,0.382,-0.106
143,-0.783,0.622,1.177,-0.788,0.084,1.401,-1.144,0.101,-0.827,-0.408,-0.663,1.326,0.865,-0.304,1.0,1.163,-0.074,0.354,3.79,0.274,0.184
144,-0.463,0.829,0.999,-0.956,-0.131,0.911,-1.331,0.017,-0.893,-0.323,-0.416,0.609,0.687,-0.345,1.0,0.887,-1.178,0.145,4.245,0.714,0.331
145,-0.496,0.738,0.671,-0.918,-0.06,0.75,-1.417,0.304,-1.079,-0.237,-0.657,1.044,0.455,-0.471,1.0,1.07,-0.71,0.126,4.296,0.539,0.247
