x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y,x17,x18,x19,x20
0.531,-0.205,1.386,-0.461,-0.406,-0.195,-0.056,0.534,-0.723,-0.295,0.415,0.557,0.319,-0.772,0.268,0.161,1.0,0.131,-0.438,-0.029,0.159
0.724,0.011,1.581,-0.428,-0.601,-0.273,0.174,1.049,-1.042,-0.792,-0.009,0.548,0.267,-0.727,-0.191,0.03,1.0,-0.245,-0.238,0.246,0.312
0.75,0.695,1.307,-0.452,-0.81,0.099,-0.04,1.148,-0.621,-0.653,-0.194,0.205,0.389,-0.956,-0.015,-0.249,1.0,0.122,0.113,0.357,0.459
0.986,0.093,1.474,-0.324,-0.723,-0.372,-0.063,0.782,-0.953,-0.464,0.251,0.217,0.46,-0.787,0.13,0.228,1.0,0.407,-0.149,-0.043,0.213
0.02,0.358,1.092,-0.33,-0.595,0.219,-0.044,0.432,-0.317,-0.231,0.187,0.599,0.134,-0.935,0.162,-0.17,1.0,0.092,-0.215,-0.03,0.034
0.289,0.004,1.494,-0.223,-0.607,0.208,0.247,0.565,-0.831,-0.859,0.347,0.798,0.493,-0.693,0.105,-0.188,1.0,-0.017,-1.052,-0.108,0.662
0.915,-0.191,1.384,-0.592,-0.378,-0.649,-0.117,0.568,-0.77,0.287,0.418,0.096,0.134,-0.739,0.129,0.391,1.0,0.176,0.155,0.077,-0.013
0.625,-0.125,1.561,-0.375,-0.462,-0.174,-0.036,0.572,-0.775,-0.15,0.406,0.561,0.228,-0.791,0.041,0.09,1.0,-0.017,-0.604,0.076,0.201
0.171,0.229,1.317,-0.326,-0.341,0.257,0.479,0.675,-1.011,-1.19,0.116,0.715,0.277,-1.124,0.18,-0.444,1.0,-0.371,-0.76,0.159,0.717
0.76,0.266,1.282,-0.513,-0.891,-0.093,0.328,1.266,-1.061,-1.21,-0.236,0.904,0.654,-0.941,0.085,-0.206,1.0,-0.129,-0.293,0.031,0.644
0.622,-0.186,1.738,-0.432,-0.394,-0.473,0.067,0.407,-0.665,-0.25,0.965,0.391,0.443,-0.769,0.19,0.302,1.0,0.365,-0.919,-0.081,0.176
0.689,0.276,1.151,-0.512,-0.394,-0.09,-0.155,0.95,-0.839,-0.184,-0.183,0.266,0.313,-0.99,0.133,0.033,1.0,0.284,0.424,0.097,0.052
0.047,0.219,1.341,-0.296,-0.638,0.079,0.33,0.438,-0.658,-0.988,0.215,0.609,0.229,-0.618,-0.145,-0.091,1.0,-0.34,-0.506,0.165,0.463
0.508,0.439,1.469,-0.307,-0.498,0.116,-0.04,0.869,-0.949,-0.684,0.242,0.487,0.34,-1.055,0.118,-0.144,1.0,0.218,-0.415,0.072,-0.065
0.849,0.201,1.71,-0.369,-0.615,-0.088,-0.121,0.755,-0.988,-0.422,0.48,0.409,0.364,-0.834,0.07,0.186,1.0,0.215,-0.69,0.051,-0.254
0.165,0.319,1.531,-0.301,-0.349,-0.128,0.158,-0.032,-0.605,-0.454,0.619,0.217,0.199,-0.682,0.195,0.146,1.0,0.204,-0.71,0.108,0.385
0.75,0.034,1.331,-0.507,-0.507,-0.251,0.248,0.986,-0.831,-0.725,0.073,0.836,0.324,-0.862,0.063,-0.057,1.0,-0.117,-0.178,-0.085,0.05
0.647,0.045,1.699,-0.496,-0.588,0.026,0.22,0.761,-0.821,-0.769,0.31,0.653,0.374,-0.873,0.102,-0.072,1.0,-0.059,-1.06,0.139,0.151
0.375,0.341,1.212,-0.351,-0.632,-0.001,0.019,0.727,-0.877,-0.687,-0.009,0.141,0.293,-0.76,0.001,0.122,1.0,0.017,0.373,0.223,0.312
0.724,0.422,1.188,-0.296,-0.732,-0.114,-0.103,0.93,-0.994,-0.575,-0.219,0.027,0.397,-1.11,0.034,0.089,1.0,0.276,0.234,0.175,0.257
0.657,0.411,1.011,-0.36,-0.844,0.036,0.055,1.24,-0.921,-0.71,-0.581,0.494,0.269,-1.053,-0.113,-0.321,1.0,-0.129,0.574,0.23,0.438
0.704,0.035,1.236,-0.482,-0.51,-0.16,0.189,0.778,-0.785,-0.451,-0.016,0.548,0.325,-0.918,0.174,0.041,1.0,0.109,-0.12,-0.082,0.357
0.491,0.384,0.976,-0.258,-0.674,-0.005,-0.004,0.764,-0.88,-0.52,-0.115,0.362,0.155,-0.788,0.086,-0.053,1.0,0.032,0.527,0.104,0.112
-0.037,0.137,1.557,-0.14,-0.558,0.083,-0.102,0.161,-0.531,-0.787,0.631,0.36,0.52,-0.446,0.046,0.026,1.0,0.019,-0.388,0.019,0.076
0.468,-0.149,1.481,-0.545,-0.651,-0.047,-0.132,0.593,-0.694,-0.441,0.159,0.612,0.492,-0.799,0.076,-0.023,1.0,0.218,-0.346,-0.076,0.213
0.137,0.343,1.229,-0.363,-0.632,0.029,-0.079,0.388,-0.56,-0.623,0.213,0.481,0.26,-0.756,0.066,-0.102,1.0,-0.011,0.088,0.099,0.24
0.411,0.031,1.288,-0.094,-0.271,-0.126,0.278,0.169,-1.092,-0.261,0.734,0.39,-0.069,-0.822,0.298,0.174,1.0,0.169,-0.723,-0.201,-0.187
0.416,0.115,1.683,-0.088,-0.467,-0.072,-0.057,0.308,-1.28,-0.493,0.841,0.496,0.303,-0.603,0.026,0.001,1.0,0.074,-0.981,-0.067,-0.166
0.637,0.107,1.585,-0.661,-0.506,-0.211,-0.136,0.527,-0.367,-0.065,0.589,0.275,0.37,-0.763,0.237,0.184,1.0,0.374,-0.313,0.015,-0.015
0.325,-0.085,1.6,-0.42,-0.109,-0.402,-0.056,0.141,-0.465,-0.046,0.954,0.417,0.217,-0.835,0.292,0.42,1.0,0.165,-0.931,-0.039,-0.203
0.697,0.293,1.048,-0.418,-0.522,-0.079,0.109,0.968,-0.729,-0.319,0.002,0.469,0.314,-0.805,0.155,-0.064,1.0,0.163,0.222,-0.051,-0.238
0.596,0.123,1.518,-0.301,-0.529,-0.172,-0.08,0.425,-0.817,-0.482,0.772,0.342,0.29,-0.825,0.073,0.045,1.0,0.083,-0.683,0.002,-0.038
0.661,0.122,1.229,-0.684,-0.66,-0.081,0.441,0.639,-0.551,-0.96,0.211,0.53,0.361,-0.841,0.11,-0.056,1.0,-0.077,-0.376,0.132,0.59
0.802,-0.279,1.421,-0.479,-0.593,-0.429,-0.146,0.584,-0.878,-0.164,0.468,0.299,0.312,-0.716,-0.086,0.274,1.0,0.269,-0.057,0.1,0.093
0.454,0.292,1.082,-0.178,-0.347,-0.09,0.051,0.335,-1.079,-0.278,0.37,0.227,0.111,-0.626,0.022,0.106,1.0,0.133,-0.141,0.004,-0.008
0.799,-0.096,1.128,-0.286,-0.576,-0.367,-0.002,0.712,-1.059,-0.397,0.146,0.532,0.134,-0.739,0.179,0.24,1.0,0.176,0.363,-0.09,-0.283
0.163,0.465,1.256,-0.548,-0.603,0.106,-0.089,0.556,-0.594,-0.083,0.287,0.514,0.368,-0.664,0.025,-0.168,1.0,-0.118,0.072,0.17,0.219
0.924,-0.06,1.16,-0.348,-0.428,-0.452,0.052,0.864,-1.09,-0.417,0.161,0.5,0.26,-0.979,0.21,0.135,1.0,0.2,-0.077,-0.092,0.162
0.716,0.278,1.459,-0.578,-0.522,-0.214,-0.122,0.771,-0.576,-0.25,0.313,0.078,0.283,-0.92,0.093,0.232,1.0,0.316,0.185,0.264,0.16
1.018,-0.107,1.157,-0.376,-0.455,-0.463,-0.118,0.971,-1.01,0.064,-0.226,0.26,0.081,-0.881,0.035,0.255,1.0,0.275,0.555,0.154,0.11
0.344,-0.031,1.741,-0.149,-0.425,-0.084,0.207,0.274,-0.878,-0.814,0.594,0.838,0.36,-0.496,0.042,-0.064,1.0,-0.1,-1.055,-0.062,0.261
0.551,0.068,1.301,-0.179,-0.422,-0.22,-0.12,0.445,-0.993,-0.078,0.283,0.026,0.222,-0.882,0.123,0.286,1.0,0.415,-0.206,-0.024,-0.187
0.229,0.047,1.13,-0.218,-0.563,0.067,-0.0,0.528,-0.502,-0.583,0.236,0.448,0.338,-0.556,0.003,0.014,1.0,0.021,-0.222,-0.081,0.163
0.696,-0.173,1.616,-0.32,-0.288,-0.443,-0.112,0.63,-1.104,-0.061,0.568,0.425,0.433,-0.907,0.333,0.202,1.0,0.234,-0.572,-0.026,0.212
0.69,0.083,1.442,-0.458,-0.568,-0.268,0.419,0.774,-1.072,-0.867,-0.16,0.646,0.429,-0.931,0.058,-0.064,1.0,-0.262,-0.329,0.025,0.956
0.87,0.149,1.351,-0.519,-0.692,-0.349,-0.126,0.901,-0.81,-0.446,-0.105,0.107,0.541,-0.625,-0.059,0.172,1.0,0.304,0.165,0.258,0.275
0.118,0.232,1.239,-0.634,-0.651,0.121,0.311,0.48,-0.509,-0.913,0.074,0.624,0.239,-0.729,0.054,-0.151,1.0,-0.341,-0.443,0.2,0.413
0.598,0.094,1.615,-0.357,-0.526,-0.374,-0.132,0.444,-0.82,-0.031,0.778,0.467,0.238,-0.767,0.162,0.212,1.0,0.242,-0.522,-0.107,-0.145
0.461,0.307,1.035,-0.247,-0.392,-0.04,-0.057,0.53,-1.111,-0.358,0.116,0.475,0.248,-0.647,0.082,-0.007,1.0,0.023,0.309,-0.006,0.179
0.495,0.28,1.194,-0.153,-0.626,-0.004,-0.001,0.81,-0.987,-0.418,0.063,0.301,0.373,-0.851,-0.012,-0.116,1.0,0.222,-0.232,-0.003,0.124
0.539,-0.041,1.302,-0.296,-0.561,-0.218,0.198,0.637,-1.043,-0.82,0.214,0.468,0.166,-0.993,0.173,0.107,1.0,-0.032,-0.226,0.013,0.283
0.128,-0.072,1.319,-0.327,-0.637,-0.076,0.001,0.12,-0.498,-0.672,0.614,0.559,0.476,-0.309,0.078,0.09,1.0,0.122,-0.409,-0.082,0.046
0.422,0.3,1.347,-0.501,-0.524,0.221,-0.126,0.391,-0.583,-0.273,0.393,0.344,0.424,-0.594,0.044,-0.068,1.0,0.25,-0.351,0.145,0.185
0.105,0.437,0.93,-0.299,-0.671,0.254,0.087,0.686,-0.568,-0.574,-0.321,0.47,0.343,-0.725,0.06,-0.231,1.0,0.003,0.413,0.015,0.217
-0.008,0.178,1.261,-0.254,-0.434,0.101,0.059,0.444,-0.631,-0.417,0.285,0.479,0.264,-0.68,0.016,0.015,1.0,-0.089,-0.079,0.175,0.356
0.579,-0.044,1.231,-0.219,-0.579,-0.087,0.182,0.814,-0.898,-0.949,0.05,0.537,0.497,-0.856,0.15,0.039,1.0,0.144,-0.392,-0.005,0.399
0.145,0.661,0.994,-0.227,-0.603,0.191,0.083,0.54,-0.771,-0.543,-0.193,0.275,0.224,-0.576,-0.071,-0.08,1.0,-0.034,0.554,0.308,0.51
0.698,-0.375,1.416,-0.197,-0.483,-0.276,0.165,0.516,-1.097,-0.744,0.456,0.611,0.081,-0.86,0.152,0.103,1.0,0.123,-0.797,-0.05,0.187
0.232,0.375,1.499,-0.285,-0.521,0.088,0.14,0.076,-0.828,-0.537,0.587,0.351,0.242,-0.584,0.175,0.043,1.0,0.064,-0.666,0.088,0.216
-0.021,0.463,1.576,-0.277,-0.185,0.076,-0.128,-0.16,-0.57,-0.047,1.0,0.358,0.205,-0.723,0.103,0.063,1.0,0.174,-1.003,-0.172,-0.228
0.436,0.004,1.398,-0.434,-0.448,0.238,0.37,0.794,-0.987,-0.993,0.186,0.916,0.374,-0.712,-0.001,-0.195,1.0,-0.33,-0.842,0.004,0.408
0.322,0.478,1.175,-0.186,-0.642,0.128,0.09,0.776,-0.643,-0.654,0.054,0.425,0.219,-0.95,0.149,-0.147,1.0,0.264,-0.28,-0.01,0.096
0.005,0.328,1.4,-0.117,-0.267,0.083,-0.114,-0.273,-0.695,0.001,1.05,0.026,0.174,-0.401,0.059,0.157,1.0,0.176,-0.424,0.14,0.035
0.149,0.736,1.295,-0.449,-0.354,0.133,-0.095,0.351,-0.27,-0.083,0.312,-0.018,0.316,-0.633,0.021,-0.013,1.0,0.246,0.07,0.274,0.362
0.932,0.153,1.448,-0.292,-0.349,-0.37,0.047,0.701,-1.133,-0.246,0.392,0.353,0.272,-0.503,-0.055,0.139,1.0,-0.016,0.038,0.207,0.427
0.619,-0.079,1.304,-0.206,-0.261,-0.245,0.065,0.594,-0.96,-0.208,0.351,0.512,0.146,-0.638,0.009,0.142,1.0,0.041,-0.149,0.002,0.161
0.325,0.209,1.308,-0.282,-0.607,0.044,-0.031,0.604,-0.697,-0.599,0.24,0.182,0.353,-1.05,0.15,-0.149,1.0,0.182,-0.431,0.227,0.188
1.009,-0.034,1.094,-0.144,-0.68,-0.431,-0.106,1.129,-1.244,-0.401,-0.347,0.307,0.11,-1.18,0.154,0.229,1.0,0.403,0.571,0.059,-0.138
0.726,-0.074,1.38,-0.257,-0.274,-0.325,0.238,0.417,-1.316,-0.567,0.509,0.416,0.236,-0.656,0.173,0.264,1.0,0.137,-0.336,-0.137,0.105
0.144,0.612,1.047,-0.408,-0.412,0.166,0.165,0.523,-0.577,-0.444,-0.167,0.378,0.228,-0.722,0.056,-0.268,1.0,-0.161,0.285,0.244,0.559
0.131,0.377,1.166,-0.199,-0.565,0.122,-0.153,0.219,-0.572,-0.572,0.42,0.286,0.259,-0.445,-0.074,0.09,1.0,0.339,0.241,-0.119,-0.125
0.672,0.182,1.11,-0.456,-0.367,-0.111,0.112,0.896,-0.951,-0.163,-0.446,0.343,0.18,-1.228,0.086,0.112,1.0,0.133,0.256,0.21,0.375
0.732,0.328,1.01,-0.197,-0.407,-0.152,0.185,0.806,-1.193,-0.558,-0.095,0.425,0.184,-0.781,0.13,-0.068,1.0,0.171,0.319,-0.041,0.253
0.556,0.158,1.31,-0.304,-0.625,-0.102,0.067,0.78,-0.763,-0.611,-0.174,0.488,0.418,-0.944,-0.021,-0.031,1.0,0.337,0.084,0.018,0.246
0.395,0.126,0.989,-0.109,-0.617,-0.013,0.062,0.616,-1.064,-0.513,0.143,0.461,0.232,-0.711,0.028,0.055,1.0,0.112,0.273,-0.135,0.004
0.805,0.047,1.371,-0.269,-0.45,-0.392,-0.152,0.609,-1.053,0.219,0.465,0.095,0.162,-0.964,0.205,0.236,1.0,0.584,-0.033,-0.074,-0.297
-0.176,0.381,1.229,-0.239,-0.527,0.37,0.422,0.281,-0.667,-1.336,0.089,0.708,0.415,-0.383,-0.199,-0.135,1.0,-0.388,-0.293,-0.003,0.544
0.469,0.302,1.52,-0.311,-0.582,-0.012,-0.104,0.355,-0.811,-0.342,0.593,-0.033,0.298,-0.444,0.036,0.051,1.0,0.294,-0.285,0.167,0.203
0.336,0.482,1.557,-0.643,-0.66,-0.232,-0.023,0.362,-0.61,-0.331,0.587,0.159,0.375,-0.73,0.064,0.024,1.0,0.005,-0.316,0.257,0.234
0.267,0.537,1.474,-0.509,-0.448,0.127,-0.061,0.602,-0.599,-0.514,0.515,0.345,0.498,-0.593,-0.041,-0.187,1.0,-0.001,-0.478,0.137,0.213
0.549,-0.118,1.327,-0.529,-0.612,-0.128,-0.064,1.069,-0.986,-0.259,0.048,0.813,-0.029,-0.969,-0.059,-0.004,1.0,-0.172,-0.281,0.202,-0.081
0.584,0.202,1.425,-0.498,-0.746,0.004,0.121,0.801,-0.917,-0.78,0.204,0.609,0.436,-0.677,-0.056,-0.039,1.0,-0.153,-0.469,0.108,0.31
0.671,-0.117,1.543,-0.402,-0.487,-0.224,0.136,0.905,-0.831,-0.65,-0.003,0.509,0.564,-1.102,0.145,0.12,1.0,0.051,-0.514,0.113,0.486
0.349,0.113,1.214,-0.338,-0.37,-0.202,0.012,0.147,-0.445,0.058,0.554,0.303,0.052,-0.798,0.101,0.201,1.0,0.258,-0.27,0.035,0.12
0.561,-0.158,1.117,-0.424,-0.557,0.211,0.366,0.866,-0.792,-0.864,-0.157,0.947,0.367,-0.514,0.031,-0.16,1.0,-0.277,-0.053,-0.053,0.629
0.51,0.13,1.643,-0.518,-0.521,-0.15,-0.094,0.736,-0.584,-0.511,0.4,0.592,0.491,-0.795,0.072,-0.033,1.0,0.217,-0.532,-0.071,0.109
-0.005,0.294,1.105,-0.337,-0.327,0.011,0.132,0.245,-0.718,-0.497,0.221,0.516,0.183,-0.822,0.05,-0.118,1.0,-0.094,-0.219,-0.053,0.089
0.191,0.486,1.343,-0.387,-0.584,0.356,-0.035,0.417,-0.818,-0.634,0.326,0.407,0.391,-0.329,-0.147,-0.188,1.0,-0.037,-0.16,0.18,0.388
0.531,0.194,1.259,-0.158,-0.522,0.013,-0.138,0.871,-1.005,-0.44,0.143,0.712,0.38,-0.717,-0.119,-0.092,1.0,0.011,0.092,-0.153,-0.064
0.356,0.236,1.453,-0.29,-0.573,-0.09,-0.023,0.345,-0.737,-0.619,0.556,0.45,0.531,-0.471,0.026,0.114,1.0,0.121,-0.091,-0.052,0.295
0.443,0.086,1.238,-0.365,-0.492,-0.197,-0.074,0.858,-0.788,-0.156,0.003,0.604,0.255,-0.897,0.108,0.013,1.0,0.09,0.141,-0.041,-0.08
0.499,0.309,1.216,-0.434,-0.421,0.003,0.239,0.752,-0.746,-0.496,0.359,0.635,0.203,-0.978,0.188,-0.185,1.0,-0.041,-0.739,0.018,0.285
0.293,0.41,1.097,-0.187,-0.632,0.292,0.035,0.757,-1.01,-0.787,-0.113,0.375,0.288,-0.388,-0.235,-0.134,1.0,-0.194,0.285,0.289,0.426
0.371,0.099,1.286,-0.639,-0.83,0.026,0.314,0.77,-0.575,-0.936,-0.184,0.491,0.555,-0.541,-0.081,-0.057,1.0,-0.372,-0.105,0.368,0.81
0.273,0.337,1.437,-0.147,-0.62,0.18,0.063,0.094,-0.674,-0.54,0.986,0.488,0.11,-0.83,0.264,-0.018,1.0,0.303,-1.28,-0.258,-0.432
0.119,0.495,0.95,-0.281,-0.64,0.216,0.069,0.803,-0.712,-0.587,-0.254,0.493,0.236,-0.747,-0.127,-0.28,1.0,-0.174,0.454,0.219,0.268
0.48,0.307,1.276,-0.229,-0.389,-0.006,-0.161,0.758,-0.799,-0.21,0.146,0.575,0.338,-0.909,0.015,-0.041,1.0,0.207,-0.131,0.025,0.056
0.383,0.187,1.572,-0.167,-0.769,-0.013,0.001,0.416,-0.979,-0.631,0.483,0.528,0.168,-0.725,-0.061,-0.073,1.0,-0.012,-0.538,0.095,0.056
0.804,-0.005,1.446,-0.208,-0.496,-0.428,-0.072,0.414,-0.936,-0.351,0.468,0.262,0.183,-0.728,0.171,0.255,1.0,0.314,-0.246,-0.085,-0.15
0.395,0.095,1.261,-0.438,-0.506,-0.016,0.32,0.461,-0.634,-0.529,0.172,0.506,0.167,-0.827,0.036,-0.03,1.0,-0.134,-0.355,0.059,0.413
0.754,-0.03,1.286,-0.181,-0.557,-0.5,-0.136,0.429,-0.957,-0.26,0.614,0.13,0.172,-0.77,0.057,0.302,1.0,0.366,0.167,-0.032,-0.282
0.765,-0.118,1.272,-0.237,-0.642,-0.145,0.01,0.947,-0.82,-0.28,0.222,0.704,0.238,-0.922,0.179,0.192,1.0,0.429,-0.261,-0.112,-0.107
-0.018,0.469,1.285,-0.25,-0.574,0.129,0.191,0.159,-0.891,-0.99,0.405,0.542,0.37,-0.708,0.01,-0.204,1.0,-0.182,-0.397,0.035,0.423
0.222,0.344,0.949,-0.195,-0.654,0.243,-0.131,0.908,-0.766,-0.594,-0.18,0.401,0.282,-1.039,0.044,-0.125,1.0,-0.075,0.438,0.107,0.337
0.796,-0.182,1.413,-0.462,-0.475,-0.225,0.054,1.023,-1.062,-0.361,-0.085,0.699,0.311,-0.912,0.094,0.029,1.0,-0.105,-0.426,0.191,0.328
0.369,0.223,1.226,-0.391,-0.428,-0.069,0.026,0.345,-0.626,-0.145,0.291,0.353,0.196,-0.728,0.128,0.038,1.0,0.266,-0.088,-0.034,0.045
1.159,-0.187,1.622,-0.058,-0.563,-0.42,-0.1,0.991,-1.375,-0.501,0.116,0.121,0.233,-0.939,0.043,0.253,1.0,0.357,-0.26,0.103,0.115
-0.001,0.079,1.491,-0.267,-0.342,0.056,0.081,-0.073,-0.507,-0.372,1.069,0.592,0.185,-0.74,0.066,-0.018,1.0,0.042,-1.198,-0.14,-0.372
0.658,0.214,1.159,-0.529,-0.684,0.169,0.078,1.056,-0.624,-0.783,-0.279,0.322,0.376,-0.68,-0.124,-0.132,1.0,0.003,0.149,0.191,0.167
0.519,0.121,1.536,-0.721,-0.617,-0.13,-0.121,0.527,-0.597,-0.27,0.511,0.252,0.584,-0.562,-0.004,0.069,1.0,0.06,-0.371,0.259,0.376
-0.049,0.618,1.021,-0.137,-0.6,0.394,0.269,0.459,-0.853,-1.08,-0.125,0.503,0.33,-0.429,-0.068,-0.321,1.0,-0.213,0.118,0.046,0.427
-0.075,0.173,1.494,-0.104,-0.252,0.228,-0.113,-0.023,-0.53,-0.113,0.815,0.188,0.117,-0.474,0.086,0.057,1.0,0.152,-0.834,0.083,-0.224
0.083,0.072,1.399,-0.454,-0.571,0.143,0.21,0.337,-0.913,-0.848,0.474,0.485,0.453,-0.532,-0.035,-0.067,1.0,-0.179,-0.897,0.184,0.421
0.484,0.266,0.965,-0.363,-0.629,-0.084,0.105,0.823,-0.878,-0.587,-0.169,0.291,0.276,-0.931,0.107,0.06,1.0,-0.057,0.214,0.118,0.262
0.413,0.299,1.425,-0.244,-0.486,0.143,-0.118,0.395,-1.104,-0.381,0.318,0.395,0.19,-0.7,-0.099,-0.084,1.0,0.068,-0.159,0.048,0.176
0.303,-0.039,1.515,-0.388,-0.644,0.08,-0.051,0.216,-0.683,-0.742,0.651,0.523,0.373,-0.378,-0.077,0.146,1.0,0.169,-0.531,0.046,0.168
0.635,-0.295,1.802,-0.146,-0.259,-0.411,-0.035,0.215,-0.977,-0.322,0.955,0.544,0.431,-0.788,0.275,0.353,1.0,0.316,-1.045,-0.2,-0.033
0.741,0.033,1.005,-0.291,-0.658,-0.24,-0.155,0.721,-0.736,-0.166,0.078,0.363,0.298,-0.623,0.108,0.093,1.0,0.363,0.434,-0.051,-0.205
0.002,0.058,1.148,-0.383,-0.588,0.115,0.121,0.55,-0.661,-0.539,0.178,0.557,0.127,-0.722,-0.041,-0.025,1.0,-0.237,-0.185,0.23,0.523
0.203,0.336,1.339,-0.325,-0.404,0.165,-0.069,0.253,-0.882,-0.205,0.575,0.204,0.315,-0.707,0.143,-0.061,1.0,0.096,-0.503,0.032,0.08
0.588,0.401,1.241,-0.303,-0.64,-0.035,-0.156,0.713,-0.87,-0.348,0.107,0.425,0.276,-0.774,-0.08,-0.119,1.0,0.2,0.155,0.016,0.082
0.416,0.329,1.163,-0.558,-0.902,0.199,0.071,1.101,-0.703,-0.982,-0.36,0.565,0.478,-0.786,-0.183,-0.309,1.0,-0.259,0.104,0.277,0.581
-0.112,0.615,0.917,-0.12,-0.623,0.367,-0.072,0.188,-0.456,-0.514,0.325,0.038,0.312,-0.59,0.015,-0.171,1.0,0.252,0.046,0.094,0.038
