x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y,x17,x18,x19,x20
-1.58,-0.509,-0.047,0.031,-2.887,-1.411,1.158,1.356,-1.751,0.798,0.374,0.974,-4.891,0.582,0.158,-1.083,1.0,2.935,-3.692,0.633,-0.204
-1.742,-0.424,0.18,-0.077,-1.789,-1.473,1.091,1.154,-2.073,0.514,0.451,1.016,-4.213,0.562,0.402,-0.921,1.0,2.735,-4.386,0.505,-0.087
-1.625,-0.59,0.184,0.059,-2.121,-1.409,1.4,1.235,-1.89,0.643,0.28,0.743,-3.947,0.328,0.002,-0.941,1.0,2.718,-3.677,0.321,-0.141
-0.679,-0.465,0.416,-0.045,-1.135,-0.86,0.973,1.066,-1.479,0.267,0.424,1.63,-3.773,0.62,0.334,-1.112,1.0,2.49,-3.382,0.548,0.225
-1.505,-0.628,0.457,0.027,-1.913,-1.008,1.011,1.318,-1.758,0.385,0.396,0.922,-4.324,0.458,0.181,-1.033,1.0,2.715,-3.74,0.667,-0.129
-1.918,-0.833,0.348,0.002,-1.033,-1.394,1.408,0.925,-2.289,0.836,0.524,0.965,-3.612,0.606,-0.084,-1.146,1.0,3.077,-4.566,0.615,0.071
-1.113,-0.855,-0.065,0.182,-1.168,-1.05,1.288,1.021,-1.94,0.705,0.317,1.153,-3.533,0.448,0.037,-0.88,1.0,2.654,-3.805,0.73,-0.037
-1.394,-0.577,0.342,0.181,-1.463,-1.389,0.932,1.266,-1.632,0.351,0.371,0.892,-3.591,0.358,0.241,-0.723,1.0,2.791,-3.769,0.903,-0.25
-1.481,-0.738,-0.004,0.071,-2.214,-1.28,1.05,1.492,-1.797,0.343,0.328,0.726,-4.64,0.293,0.409,-0.988,1.0,3.319,-4.224,0.69,-0.206
-1.131,-0.315,0.021,0.007,-0.923,-1.092,1.235,1.04,-1.978,-0.07,0.104,1.256,-3.242,0.674,0.44,-0.955,1.0,2.981,-4.65,0.423,-0.033
-1.136,-0.425,0.084,-0.007,-1.542,-1.172,1.217,1.352,-1.56,0.071,0.222,0.983,-3.862,0.376,0.521,-0.833,1.0,2.98,-3.943,0.461,-0.268
-1.82,-0.337,0.049,-0.101,-2.493,-1.554,1.239,1.282,-2.046,0.417,0.198,0.671,-4.442,0.573,0.436,-1.05,1.0,3.545,-4.498,0.522,-0.439
-0.936,-0.166,0.038,-0.049,-1.802,-0.834,1.199,1.213,-1.692,0.357,0.282,1.328,-3.63,0.662,0.237,-0.976,1.0,2.549,-3.284,0.376,-0.231
-0.655,-0.161,0.198,0.027,-1.258,-0.688,1.317,0.971,-1.677,0.244,0.459,1.376,-3.795,0.662,0.368,-1.073,1.0,2.431,-3.282,0.595,-0.032
-1.487,-0.375,-0.233,0.066,-2.769,-1.176,1.13,1.56,-1.756,0.498,0.247,1.038,-4.48,0.525,0.262,-0.891,1.0,3.152,-3.944,0.613,-0.403
-1.135,-0.256,0.259,0.001,-2.31,-1.103,0.947,1.354,-1.608,0.109,0.333,1.223,-4.377,0.555,0.367,-1.097,1.0,3.041,-3.555,0.55,-0.154
-1.202,-0.47,0.539,-0.075,-1.303,-0.979,1.248,1.036,-2.159,0.569,0.263,1.187,-3.645,0.486,0.214,-1.096,1.0,2.638,-3.807,0.306,0.062
-2.186,-0.446,0.149,0.128,-2.399,-1.726,1.38,1.41,-2.21,0.549,0.19,0.615,-4.088,0.261,0.013,-0.804,1.0,3.476,-4.704,0.732,-0.297
-1.477,-0.347,0.131,0.154,-1.981,-1.309,0.991,1.165,-1.849,0.152,0.462,1.006,-4.11,0.65,0.356,-1.15,1.0,2.73,-3.745,0.742,-0.217
-1.934,-0.412,0.369,-0.1,-1.69,-1.357,1.251,1.098,-2.129,0.637,0.367,1.053,-3.947,0.574,0.091,-0.919,1.0,3.277,-4.753,0.584,0.08
-1.303,-0.634,0.227,0.063,-1.38,-1.08,1.364,1.082,-1.85,0.58,0.463,1.1,-3.781,0.671,0.263,-1.113,1.0,2.685,-3.815,0.383,-0.001
-0.423,-0.254,0.396,0.128,-0.717,-0.657,1.233,0.871,-1.454,0.448,0.351,1.199,-3.099,0.61,0.212,-0.946,1.0,1.964,-2.99,0.407,0.088
-1.771,-0.369,0.119,0.196,-2.86,-1.41,1.336,1.42,-1.996,0.599,0.262,0.761,-4.253,0.374,-0.184,-0.95,1.0,2.995,-3.735,0.457,-0.316
-1.519,-0.589,0.005,0.001,-2.772,-1.178,1.115,1.532,-1.829,0.602,0.174,0.73,-4.111,0.437,-0.121,-0.984,1.0,2.773,-3.561,0.523,-0.508
-1.168,-0.526,0.176,0.078,-0.676,-1.015,1.423,0.84,-2.172,0.57,0.404,0.973,-3.403,0.426,0.165,-1.074,1.0,2.719,-4.153,0.629,0.129
-1.617,-0.669,0.287,0.069,-2.673,-1.321,1.163,1.431,-1.739,0.68,0.343,0.807,-4.339,0.539,0.153,-1.016,1.0,2.864,-3.325,0.495,-0.287
-1.247,-0.48,0.132,0.094,-1.422,-0.982,1.221,1.022,-1.817,0.205,0.27,1.227,-3.98,0.233,0.376,-1.093,1.0,2.932,-4.227,0.836,-0.019
-1.213,-0.513,0.466,0.034,-0.498,-1.104,1.139,0.925,-1.743,0.439,0.246,1.072,-2.975,0.4,0.444,-0.963,1.0,2.524,-3.916,0.586,0.101
-1.579,-0.674,0.234,0.1,-1.805,-1.273,1.307,1.18,-2.077,0.644,0.235,0.847,-3.871,0.303,0.165,-0.934,1.0,2.976,-4.092,0.536,-0.078
-1.407,-0.487,0.173,0.161,-1.459,-1.41,1.14,1.179,-2.004,0.527,0.263,1.018,-3.731,0.515,0.268,-0.877,1.0,2.744,-4.184,0.748,-0.102
-1.138,-0.325,0.059,-0.009,-1.717,-1.214,0.904,1.124,-1.955,0.397,0.424,1.417,-4.249,0.528,0.498,-0.949,1.0,2.944,-3.958,0.731,-0.07
-0.931,-0.219,0.009,-0.032,-1.46,-1.053,0.881,1.137,-1.57,-1.245,0.845,0.273,-4.531,-0.146,1.193,-1.028,0.0,2.864,-4.309,0.904,-0.015
-1.153,-0.441,0.044,0.016,-3.109,-0.882,0.731,1.383,-1.495,-0.669,0.762,0.323,-5.025,-0.114,0.573,-1.2,0.0,2.879,-3.424,0.649,-0.246
-1.113,-0.384,0.531,-0.187,-0.192,-0.914,1.061,0.656,-1.728,-0.605,0.978,0.228,-3.311,-0.123,0.819,-0.901,0.0,2.722,-4.374,0.421,0.253
-0.69,-0.556,0.316,-0.045,-1.077,-0.68,0.975,0.954,-1.457,-0.695,0.828,0.596,-3.824,-0.047,0.66,-1.116,0.0,2.44,-3.322,0.521,0.106
-0.133,-0.034,-0.331,-0.164,-0.839,-0.453,0.678,0.922,-1.394,-1.002,0.743,0.495,-3.511,-0.118,1.244,-0.9,0.0,2.358,-3.533,0.607,-0.135
-0.627,-0.058,0.124,-0.279,-0.864,-0.798,1.109,0.963,-1.736,-1.02,0.736,0.389,-3.658,-0.2,1.007,-1.069,0.0,2.651,-4.204,0.447,0.096
-0.512,-0.314,0.144,-0.2,-0.809,-0.758,0.971,0.891,-1.826,-0.9,0.757,0.577,-3.43,0.154,0.835,-1.021,0.0,2.906,-4.076,0.553,-0.027
-0.724,-0.172,-0.437,-0.078,-2.78,-0.68,0.838,1.327,-1.224,-1.018,0.784,0.448,-4.854,-0.171,0.978,-1.063,0.0,2.961,-3.449,0.535,-0.389
-1.225,-0.562,0.331,0.056,-1.623,-0.963,0.922,1.012,-1.749,-0.869,0.643,0.498,-4.109,-0.191,0.592,-0.969,0.0,2.897,-4.073,0.863,0.048
-0.46,-0.456,0.224,-0.251,0.461,-0.313,0.908,0.621,-1.809,-0.831,0.707,0.657,-2.462,-0.255,0.756,-1.03,0.0,2.19,-3.931,0.558,0.201
-1.083,-0.67,0.488,-0.202,-0.634,-1.013,0.914,0.975,-1.647,-0.652,0.699,0.291,-3.589,-0.275,0.664,-1.067,0.0,2.75,-4.067,0.622,0.207
-0.375,-0.081,1.041,-0.081,0.415,-0.498,1.003,0.517,-1.889,-0.897,0.695,0.463,-2.573,0.099,0.803,-1.036,0.0,1.865,-3.605,0.753,0.578
-1.099,-0.541,-0.001,0.033,-1.193,-1.081,1.181,0.785,-1.655,-0.591,0.815,0.312,-3.679,-0.056,0.581,-1.11,0.0,2.974,-4.244,0.745,0.128
-1.245,-0.435,0.289,-0.173,-1.129,-1.152,0.969,0.869,-1.751,-0.344,1.045,0.345,-3.751,-0.269,0.69,-1.091,0.0,2.531,-4.034,0.607,0.016
-1.199,-0.392,0.367,-0.193,-1.396,-1.213,1.15,0.784,-1.676,-0.847,0.676,0.267,-4.054,0.032,0.762,-1.095,0.0,2.701,-3.992,0.41,0.139
-1.053,-0.476,0.367,0.285,-0.567,-0.864,1.024,0.729,-1.675,-0.822,0.718,0.48,-3.371,-0.371,0.716,-1.0,0.0,2.446,-4.246,0.926,0.139
-1.052,-0.388,0.218,-0.292,-1.222,-0.949,1.079,1.072,-1.677,-0.91,0.781,0.13,-3.978,-0.062,0.808,-0.911,0.0,2.858,-4.078,0.5,0.058
-0.957,-0.524,0.273,0.027,-0.388,-0.798,1.046,0.93,-1.836,-0.774,0.755,0.291,-3.18,-0.195,0.74,-0.844,0.0,2.731,-4.411,0.825,0.022
-0.362,-0.403,0.512,-0.277,0.828,-0.636,1.041,0.482,-1.936,-0.823,0.952,0.477,-2.881,0.138,1.104,-0.94,0.0,2.357,-4.299,0.471,0.535
-0.041,-0.088,0.167,0.003,0.19,-0.322,0.88,0.77,-1.396,-1.319,0.93,0.596,-3.37,0.028,1.437,-0.997,0.0,2.496,-3.879,0.821,0.146
-0.586,-0.253,0.2,-0.136,-0.273,-0.629,0.989,0.769,-1.966,-0.614,0.645,0.505,-2.9,-0.247,0.729,-1.1,0.0,2.488,-4.057,0.587,0.151
-0.938,-0.361,0.134,0.112,-1.815,-0.666,0.828,1.026,-1.666,-0.642,0.843,0.363,-4.314,-0.289,0.726,-1.002,0.0,2.603,-3.517,0.813,-0.03
-1.699,-0.285,0.119,-0.118,-2.233,-1.507,1.174,1.063,-2.018,-0.647,0.678,0.112,-4.58,-0.141,0.723,-0.833,0.0,2.847,-4.14,0.339,-0.145
-1.288,-0.652,0.384,0.022,-0.754,-1.004,1.111,0.922,-1.991,-0.65,0.662,0.269,-3.287,-0.159,0.588,-0.918,0.0,2.918,-4.368,0.745,0.02
-1.29,-0.53,0.161,-0.038,-1.707,-1.258,0.885,1.27,-1.573,-0.917,0.823,0.203,-4.205,-0.188,0.811,-0.945,0.0,2.921,-4.061,0.795,-0.161
-1.177,-0.435,-0.123,-0.072,-2.023,-1.016,1.013,1.216,-1.664,-0.57,0.862,0.284,-4.104,-0.131,0.659,-0.956,0.0,2.811,-3.943,0.481,-0.409
-0.694,-0.365,0.165,-0.101,-1.499,-0.851,0.813,1.116,-1.694,-0.875,0.67,0.385,-3.91,-0.34,0.784,-0.927,0.0,2.736,-3.674,0.611,-0.005
-0.516,-0.389,0.248,-0.25,0.487,-0.577,0.978,0.516,-1.542,-0.677,0.819,0.716,-2.656,0.206,0.815,-0.954,0.0,2.359,-4.174,0.62,0.324
-0.686,-0.124,-0.101,-0.163,-2.193,-0.625,0.646,1.321,-1.208,-0.762,0.788,0.247,-4.318,0.062,0.854,-0.85,0.0,2.548,-3.447,0.676,-0.217
-0.8,-0.221,0.125,0.016,-1.385,-0.857,0.853,1.09,-1.482,-0.901,0.767,0.391,-4.094,-0.387,0.948,-0.954,0.0,2.929,-4.216,0.637,-0.006
-1.064,-0.418,0.529,-0.111,-0.547,-1.062,0.967,0.644,-1.846,-0.929,0.692,0.385,-3.517,-0.017,0.773,-0.92,0.0,2.604,-4.124,0.647,0.349
-0.656,-0.26,0.206,-0.049,-0.775,-0.601,0.79,0.853,-1.443,-1.08,0.602,0.477,-3.596,-0.259,0.945,-0.796,0.0,2.294,-3.374,0.571,0.11
-1.016,-0.508,0.014,0.191,-1.009,-0.946,0.768,0.999,-1.723,-0.715,0.714,0.433,-3.736,-0.057,0.783,-1.054,0.0,2.567,-4.239,0.833,0.031
-1.268,-0.571,-0.124,0.112,-2.296,-1.152,0.976,1.393,-1.713,-1.027,0.697,0.272,-4.961,-0.304,0.971,-1.097,0.0,3.274,-4.153,0.859,-0.29
-1.013,-0.45,0.361,-0.087,-1.814,-1.07,1.003,1.046,-1.742,-0.686,0.65,0.1,-4.314,-0.124,0.608,-0.923,0.0,2.744,-3.708,0.548,0.055
-0.182,-0.29,0.231,0.059,0.198,-0.404,0.814,0.578,-1.454,-0.863,0.669,0.454,-2.516,-0.036,0.662,-0.911,0.0,1.716,-3.285,0.657,0.079
-0.381,0.116,-0.075,-0.095,-1.075,-0.714,0.738,1.0,-1.247,-1.114,0.895,0.34,-4.221,-0.026,1.41,-0.976,0.0,2.68,-3.732,0.675,-0.101
-1.435,-0.446,0.046,0.002,-1.776,-1.297,0.905,1.09,-1.647,-0.645,0.878,0.274,-4.268,0.103,0.811,-0.999,0.0,3.013,-4.176,0.713,-0.123
-1.095,-0.276,-0.04,-0.012,-1.992,-1.034,0.921,1.145,-1.575,-0.689,0.768,0.217,-4.548,-0.174,0.981,-1.098,0.0,2.906,-3.93,0.765,-0.066
0.122,0.007,0.222,-0.099,-0.173,-0.272,0.851,0.849,-1.529,-1.183,0.638,0.514,-3.041,0.011,1.009,-0.934,0.0,2.15,-3.349,0.637,0.306
-0.496,-0.339,0.53,-0.23,0.201,-0.494,1.007,0.731,-1.678,-0.794,0.734,0.482,-2.594,-0.068,0.809,-1.143,0.0,2.411,-4.104,0.319,0.265
-1.869,-0.649,0.058,-0.074,-2.128,-1.589,1.245,1.096,-1.937,-0.379,0.904,0.114,-4.488,-0.339,0.571,-1.074,0.0,3.287,-4.534,0.732,-0.06
-0.719,-0.259,-0.094,0.0,-1.262,-0.819,0.874,1.112,-1.581,-0.738,0.598,0.504,-3.44,-0.041,0.618,-0.983,0.0,2.433,-3.563,0.749,-0.232
-1.225,-0.764,0.031,0.115,-0.772,-1.229,1.076,0.904,-2.024,-0.71,0.878,0.509,-3.588,-0.221,0.572,-1.16,0.0,2.94,-4.496,0.733,-0.073
-0.83,-0.404,0.347,-0.284,-0.268,-0.853,1.147,0.726,-1.846,-0.558,0.905,0.286,-3.142,0.062,0.636,-0.863,0.0,2.422,-3.826,0.577,0.142
-1.358,-0.665,0.124,-0.028,-1.861,-1.243,1.078,1.185,-1.746,-0.677,0.935,0.489,-4.731,-0.299,0.702,-0.96,0.0,3.224,-4.222,0.586,0.001
-1.197,-0.359,-0.046,-0.158,-2.706,-1.084,0.836,1.247,-1.594,-0.761,0.734,0.052,-4.91,-0.226,0.89,-0.802,0.0,3.038,-3.525,0.557,-0.207
-0.796,-0.257,0.023,-0.165,-1.168,-0.712,0.896,1.062,-1.82,-0.68,0.719,0.622,-3.473,-0.018,0.609,-1.055,0.0,2.584,-3.682,0.513,-0.134
-0.858,-0.567,0.373,0.091,-0.448,-0.622,0.895,0.601,-1.763,-0.696,0.832,0.318,-3.339,-0.201,0.77,-1.196,0.0,2.342,-3.761,0.584,0.042
-0.786,-0.319,0.459,-0.231,-0.754,-0.919,0.833,0.8,-1.554,-0.949,0.817,0.381,-3.681,0.027,0.838,-1.006,0.0,2.551,-3.803,0.481,0.17
-1.346,-0.502,0.442,-0.233,-1.225,-1.198,0.925,0.968,-1.917,-0.748,0.798,0.431,-4.063,-0.185,0.747,-0.991,0.0,2.95,-4.245,0.426,0.237
-1.364,-0.337,0.193,0.144,-2.153,-1.23,1.01,1.194,-1.399,-0.813,0.78,0.541,-4.643,-0.14,0.677,-1.12,0.0,3.19,-4.032,0.522,0.01
-0.571,-0.194,0.04,-0.002,-2.096,-0.724,0.736,1.259,-1.346,-0.81,0.7,0.283,-4.316,-0.084,0.656,-0.921,0.0,2.554,-3.104,0.627,-0.141
-1.418,-0.422,0.785,0.171,-0.338,-1.368,0.898,0.525,-1.798,-0.509,0.854,0.192,-3.415,0.056,0.622,-0.713,0.0,2.347,-3.954,0.844,0.34
-0.934,-0.303,-0.109,-0.27,-1.153,-1.033,0.858,0.861,-1.617,-0.625,0.755,0.217,-3.61,0.066,0.967,-0.741,0.0,2.524,-3.792,0.526,-0.165
-0.958,-0.358,0.047,0.035,-1.521,-0.883,0.99,0.899,-1.711,-0.633,0.907,0.174,-4.212,-0.102,0.769,-0.808,0.0,2.636,-3.55,0.546,-0.1
-0.48,-0.18,0.071,-0.182,-1.147,-0.783,1.068,0.769,-1.665,-0.82,0.786,0.693,-3.836,-0.133,0.859,-0.874,0.0,2.488,-3.566,0.317,0.19
-0.742,-0.254,0.079,-0.087,-1.707,-0.641,0.816,1.194,-1.393,-1.032,0.741,0.551,-4.526,-0.118,1.072,-1.071,0.0,2.405,-3.563,0.502,0.006
-0.91,-0.255,0.407,-0.008,-1.405,-0.963,0.724,0.88,-1.433,-0.722,0.967,0.325,-4.212,-0.146,0.87,-0.95,0.0,2.473,-3.467,0.778,0.141
-1.25,-0.419,0.098,0.008,-2.068,-1.396,0.881,1.019,-1.775,-0.812,0.753,0.346,-4.414,-0.123,0.766,-1.013,0.0,2.876,-3.81,0.591,-0.2
-1.416,-0.396,-0.095,-0.242,-2.98,-1.071,0.936,1.319,-1.536,-0.398,0.725,0.442,-4.967,0.015,0.678,-1.105,0.0,2.856,-3.473,0.443,-0.355
-0.909,-0.548,0.391,-0.403,-0.961,-1.039,0.952,0.819,-1.525,-0.777,0.675,0.46,-3.634,0.028,0.783,-0.987,0.0,2.495,-3.508,0.412,0.123
-0.862,-0.367,0.472,0.088,-0.64,-0.904,0.934,0.918,-1.971,-0.648,0.732,0.199,-3.264,-0.296,0.679,-0.868,0.0,2.716,-4.165,0.786,0.057
-0.447,-0.436,0.386,-0.21,-0.047,-0.616,0.86,0.666,-1.688,-0.952,0.604,0.405,-2.755,-0.163,0.658,-0.931,0.0,2.328,-3.493,0.386,0.116
-1.343,-0.75,0.155,-0.069,-0.787,-1.395,1.248,0.923,-2.081,-0.64,0.693,0.202,-3.524,-0.061,0.688,-0.963,0.0,3.057,-4.885,0.505,-0.05
-1.549,-0.388,0.006,0.09,-2.236,-1.375,0.969,1.101,-1.505,-0.584,0.756,0.296,-4.13,-0.224,0.636,-0.804,0.0,2.849,-3.737,0.731,-0.381
-0.461,-0.362,0.32,-0.138,-0.059,-0.473,1.041,0.574,-1.663,-0.818,0.64,0.577,-3.01,0.013,0.724,-0.913,0.0,2.156,-3.65,0.419,0.198
-0.144,-0.12,0.082,-0.32,0.324,-0.107,0.99,0.677,-1.796,-0.859,0.739,0.685,-2.563,-0.145,0.874,-1.089,0.0,2.422,-4.263,0.543,0.222
-0.675,-0.481,0.013,-0.17,-1.358,-0.919,0.897,1.044,-1.577,-0.934,0.593,0.452,-4.076,-0.096,0.852,-0.949,0.0,2.604,-3.78,0.265,0.002
-0.714,-0.409,0.11,-0.187,-1.769,-0.81,0.519,1.118,-1.466,-0.914,0.625,0.283,-4.344,-0.143,0.817,-1.093,0.0,2.644,-3.54,0.815,0.104
-0.828,-0.155,-0.056,-0.006,-1.671,-0.944,0.903,1.178,-1.549,-0.864,0.961,0.543,-4.031,0.028,0.724,-1.017,0.0,2.845,-4.113,0.84,-0.325
-0.892,-0.266,0.318,-0.019,-1.223,-0.861,0.615,0.993,-1.629,-0.691,0.778,0.306,-3.688,-0.299,0.762,-0.793,0.0,2.598,-3.683,0.903,0.021
-0.225,0.071,0.072,-0.246,-1.44,-0.295,0.664,1.066,-1.184,-0.725,0.846,0.175,-3.981,-0.071,1.029,-0.699,0.0,2.234,-3.125,0.652,0.166
-1.064,-0.171,0.027,0.117,-2.135,-0.895,1.007,1.152,-1.528,-0.642,0.796,0.417,-4.473,-0.116,0.844,-1.094,0.0,2.922,-3.939,0.492,-0.083
-0.782,-0.187,0.09,-0.073,-1.651,-0.654,0.62,1.079,-1.489,-1.093,0.719,0.494,-4.235,-0.352,1.021,-0.896,0.0,2.725,-3.571,0.534,-0.091
-0.781,-0.282,0.14,-0.066,-1.098,-0.637,0.974,0.976,-1.666,-0.91,0.762,0.376,-4.044,0.047,1.064,-1.034,0.0,2.979,-4.484,0.525,0.143
-0.562,-0.131,0.153,-0.308,-1.271,-0.619,0.921,0.97,-1.715,-0.885,0.752,0.489,-3.826,-0.065,0.994,-1.131,0.0,2.718,-3.86,0.325,-0.0
-0.778,0.01,0.296,-0.515,-0.516,-0.904,0.864,0.851,-1.724,-1.332,0.757,0.487,-3.582,-0.229,1.27,-1.048,0.0,2.891,-4.624,0.304,0.099
-1.031,-0.352,0.122,-0.183,-1.455,-1.087,1.071,1.308,-1.742,-0.824,0.542,0.161,-3.822,-0.165,1.081,-0.949,0.0,3.087,-4.192,0.428,-0.077
-1.128,-0.419,0.304,-0.153,-1.103,-0.988,1.004,0.72,-1.881,-0.553,0.935,0.418,-3.66,-0.198,0.715,-0.926,0.0,2.404,-3.923,0.558,0.216
-1.118,-0.526,0.459,-0.027,-0.427,-0.904,0.965,0.882,-1.84,-0.47,0.979,0.285,-3.447,-0.196,0.653,-0.888,0.0,2.604,-4.049,0.609,0.205
-0.762,-0.368,0.273,-0.216,-1.083,-0.743,1.026,0.982,-1.643,-0.731,0.558,0.139,-3.592,-0.129,0.688,-0.657,0.0,2.475,-3.64,0.412,0.105
-0.271,-0.013,0.25,-0.167,-0.862,-0.512,0.647,1.001,-1.304,-1.427,0.873,0.741,-4.156,-0.117,1.503,-0.96,0.0,2.697,-3.592,0.491,0.082
-0.583,-0.247,-0.013,-0.26,-0.924,-0.746,0.808,1.011,-1.645,-1.054,0.546,0.298,-3.515,-0.136,1.044,-0.832,0.0,2.907,-4.142,0.441,-0.075
-0.68,-0.249,0.132,-0.041,-0.964,-0.648,0.983,0.911,-1.601,-1.022,0.609,0.269,-3.623,-0.135,0.806,-0.978,0.0,2.729,-4.061,0.525,-0.034
-0.214,-0.31,-0.016,0.013,-0.665,-0.296,0.755,0.907,-1.621,-0.717,0.926,0.592,-3.37,-0.25,0.864,-0.829,0.0,2.241,-3.33,0.506,-0.04
-0.51,-0.255,-0.225,-0.091,-1.842,-0.797,0.845,1.205,-1.566,-0.949,0.705,0.28,-4.485,0.077,1.119,-1.11,0.0,3.154,-4.078,0.537,-0.073
-0.964,-0.368,0.054,-0.078,-2.006,-0.852,0.991,1.137,-1.631,-0.782,0.584,0.241,-4.055,-0.199,0.566,-1.111,0.0,2.992,-3.755,0.25,-0.068
-1.195,-0.38,0.008,-0.169,-2.388,-0.991,0.757,1.125,-1.556,-0.915,0.654,0.46,-4.949,-0.106,0.978,-0.965,0.0,3.016,-3.95,0.577,-0.179
-1.201,-0.458,-0.265,-0.158,-2.6,-1.181,0.976,1.339,-1.562,-0.717,0.651,0.153,-4.995,-0.136,0.753,-0.907,0.0,3.016,-3.891,0.645,-0.243
-1.002,-0.425,0.484,-0.014,-0.005,-0.959,0.941,0.62,-1.786,-0.667,0.943,0.306,-2.947,-0.035,0.756,-1.073,0.0,2.432,-3.994,1.1,0.178
-0.245,-0.317,0.36,-0.183,-0.449,-0.496,0.914,0.905,-1.578,-0.983,0.734,0.462,-3.341,-0.08,1.024,-1.111,0.0,2.674,-3.998,0.451,0.366
-1.259,-0.529,0.715,-0.089,-0.682,-1.275,1.065,0.908,-1.797,-0.794,0.829,0.333,-3.543,0.043,0.623,-1.007,0.0,2.616,-3.754,0.491,0.106
