Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y,x15,x16,x17,x18,x19,x20
10,-0.183,-2.561,0.135,-0.205,-0.371,-0.257,0.311,1.97,0.996,-0.428,1.031,0.85,-3.818,1.19,1.0,-0.115,0.351,0.168,-0.184,-0.03,2.227
11,-0.496,-3.605,0.011,-0.156,-0.307,0.227,0.415,1.568,0.638,-0.614,0.612,0.724,-4.142,1.596,1.0,-0.212,-0.386,0.226,-0.601,-0.201,1.877
12,-0.581,-3.588,0.14,-0.504,0.173,0.833,0.079,0.587,0.322,-0.102,0.018,0.604,-4.339,1.202,1.0,-0.035,-1.331,0.102,-0.657,-0.293,2.003
13,0.075,-2.295,0.087,0.087,-0.571,-0.376,0.189,1.723,0.847,-0.185,1.039,0.491,-3.761,1.383,1.0,-0.135,0.447,-0.022,-0.601,-0.207,1.915
14,-0.616,-2.979,0.245,-0.488,-0.048,0.377,0.19,1.223,0.469,-0.243,0.4,0.634,-3.969,1.603,1.0,-0.335,-0.924,0.014,-0.305,-0.192,2.316
15,-0.407,-3.84,0.064,-0.152,-0.172,0.482,0.208,1.194,0.639,-0.377,0.406,0.645,-4.451,1.488,1.0,-0.273,-0.701,0.357,-0.502,-0.402,2.184
16,-0.417,-3.551,-0.085,-0.288,-0.254,0.338,0.158,1.272,0.823,0.064,0.705,0.816,-4.179,1.495,1.0,-0.205,-0.289,0.242,-0.347,-0.248,2.308
17,-0.749,-3.09,0.175,-0.304,-0.156,0.508,0.2,1.224,0.611,-0.493,0.81,0.637,-4.107,1.551,1.0,-0.056,-0.838,0.21,-0.432,-0.214,2.067
18,-0.368,-3.184,0.214,-0.022,-0.437,-0.013,0.459,1.523,0.768,-0.405,0.842,0.777,-4.311,1.345,1.0,-0.013,-0.112,-0.082,-0.786,-0.164,2.059
19,-0.671,-3.163,0.004,-0.223,-0.273,0.352,0.288,1.485,0.616,-0.203,0.561,0.775,-4.186,1.67,1.0,-0.206,-0.48,0.19,-0.444,-0.119,2.169
20,-0.693,-2.752,0.132,-0.372,-0.026,0.643,0.155,0.958,0.594,-0.329,0.125,0.615,-4.614,1.492,1.0,-0.142,-1.015,-0.107,-0.839,-0.172,1.954
21,-0.202,-3.293,0.205,-0.354,-0.079,0.342,0.418,1.137,0.577,-0.009,0.562,0.776,-4.471,1.304,1.0,-0.093,-0.795,-0.217,-0.69,-0.02,2.215
22,-0.634,-3.087,0.077,-0.528,0.113,0.741,0.029,0.858,0.518,-0.462,-0.182,0.728,-4.008,1.245,1.0,0.044,-1.398,-0.037,-0.524,-0.226,1.986
23,-0.466,-2.673,-0.071,0.071,-0.483,-0.174,0.364,1.726,0.803,-0.552,0.741,0.612,-3.856,1.399,1.0,-0.173,0.254,0.567,-0.327,-0.234,1.731
24,-0.238,-3.637,0.227,-0.029,-0.446,0.126,0.394,1.493,0.666,-0.257,0.87,0.815,-4.366,1.39,1.0,-0.198,-0.336,0.12,-0.308,-0.202,2.38
25,-0.588,-3.527,0.046,0.134,-0.471,0.046,0.222,1.676,0.973,-0.408,0.654,0.697,-4.692,1.486,1.0,-0.056,-0.171,0.147,-0.239,-0.371,2.203
26,-0.526,-3.231,-0.062,0.031,-0.292,0.216,0.345,1.431,0.552,-0.264,0.754,0.654,-4.4,1.609,1.0,-0.027,-0.451,0.127,-0.533,-0.27,2.224
27,-0.208,-3.06,0.184,0.264,-0.594,-0.374,0.343,2.129,1.014,-0.441,1.154,0.634,-3.865,1.451,1.0,-0.237,0.699,0.225,-0.026,-0.059,2.278
28,-0.632,-3.746,-0.078,-0.146,-0.277,0.178,0.276,1.45,0.75,-0.505,0.542,0.73,-4.346,1.697,1.0,-0.156,-0.357,0.462,-0.16,-0.215,2.134
29,-0.566,-2.992,0.057,0.148,-0.453,-0.002,0.311,1.657,0.887,-0.565,1.203,0.552,-4.017,1.429,1.0,-0.193,0.152,0.312,-0.395,-0.156,1.932
30,-0.387,-3.82,0.248,-0.136,-0.242,0.333,0.173,1.232,0.652,-0.135,0.537,0.582,-4.411,1.201,1.0,-0.062,-0.729,0.165,-0.631,-0.173,2.16
31,-0.169,-2.594,0.187,-0.309,-0.468,-0.059,0.319,1.662,0.887,-0.287,0.985,0.664,-4.01,1.289,1.0,0.012,0.033,0.166,-0.547,-0.234,2.056
32,-0.184,-3.63,0.035,0.235,-0.497,-0.149,0.471,1.839,0.736,-0.479,1.15,0.714,-4.129,1.553,1.0,-0.222,-0.149,0.232,-0.129,-0.076,2.281
33,0.081,-2.206,0.239,0.136,-0.508,-0.244,0.403,1.777,1.094,-0.31,0.886,0.681,-3.927,1.314,1.0,-0.099,0.743,0.132,-0.442,-0.076,1.814
34,-0.022,-3.182,0.108,0.274,-0.72,-0.173,0.501,1.935,0.762,-0.342,0.881,0.489,-4.13,1.402,1.0,-0.125,0.472,0.138,-0.396,0.069,2.113
35,-0.754,-3.213,0.113,-0.128,-0.128,0.311,0.147,1.198,0.687,-0.353,0.538,0.569,-4.151,1.651,1.0,-0.214,-0.702,0.292,-0.357,-0.097,2.085
36,-0.328,-3.43,0.017,-0.293,-0.3,0.062,-0.025,1.712,0.842,-0.186,1.039,1.008,-4.027,1.506,1.0,-0.086,-0.024,0.091,-0.087,-0.408,2.321
37,-0.615,-3.556,0.168,-0.103,-0.358,-0.124,0.154,1.872,0.592,-0.694,0.847,0.802,-4.417,1.567,1.0,-0.109,-0.286,-0.119,-0.742,-0.12,2.237
38,-0.301,-2.845,0.122,0.283,-0.67,-0.281,0.433,2.007,1.004,-0.544,1.521,0.634,-4.715,1.627,1.0,-0.197,0.528,0.208,-0.435,-0.24,2.16
39,-0.49,-4.398,0.128,0.068,-0.479,0.259,0.37,1.831,0.877,-0.53,0.81,0.704,-4.424,1.609,1.0,-0.083,0.001,0.073,-0.567,-0.155,2.19
40,-0.578,-2.961,0.114,-0.51,0.086,0.571,0.031,1.052,0.401,-0.366,-0.151,0.546,-4.137,1.225,1.0,-0.235,-1.242,0.086,-0.808,-0.234,2.135
41,-0.343,-4.027,-0.101,0.03,-0.547,0.183,0.446,1.618,0.757,-0.385,0.985,0.704,-4.229,1.331,1.0,-0.139,-0.016,0.35,-0.367,-0.131,2.151
42,-0.381,-3.055,0.121,-0.72,0.285,0.683,0.25,0.683,0.134,-0.247,-0.227,0.623,-4.394,0.795,1.0,-0.24,-1.846,0.014,-1.012,-0.313,2.127
43,-0.259,-3.043,0.201,0.002,-0.408,0.379,0.372,1.747,0.625,-0.405,0.829,0.83,-3.941,1.447,1.0,-0.088,-0.425,-0.065,-0.738,0.102,2.12
44,-0.392,-2.67,0.035,0.016,-0.352,0.114,0.286,1.426,0.806,-0.359,0.722,0.599,-4.483,1.582,1.0,-0.192,-0.055,0.18,-0.521,-0.419,2.116
45,-0.992,-4.365,0.037,-0.104,-0.21,0.438,0.286,1.447,0.792,-0.666,0.65,0.709,-4.518,1.468,1.0,-0.172,-0.714,0.095,-0.597,-0.35,2.082
46,-0.433,-2.997,0.007,-0.143,-0.358,0.005,0.493,1.375,0.942,-0.452,0.792,0.667,-4.482,1.596,1.0,-0.285,0.028,0.229,-0.228,-0.206,2.289
47,-0.205,-2.714,0.182,-0.032,-0.363,-0.103,0.384,1.704,0.791,-0.363,0.995,0.727,-3.991,1.441,1.0,-0.106,-0.099,0.132,-0.425,0.022,2.175
48,-0.391,-3.111,0.076,0.05,-0.485,0.137,0.344,1.771,0.652,-0.417,0.904,0.758,-3.975,1.359,1.0,-0.129,-0.291,0.269,-0.463,-0.27,2.067
49,-0.655,-3.222,0.004,-0.436,-0.09,0.086,0.264,1.235,0.566,-0.191,0.365,0.833,-4.208,1.808,1.0,-0.257,-0.409,0.384,-0.309,-0.277,2.285
50,-0.327,-3.772,0.064,-0.085,-0.215,0.278,0.37,1.201,0.676,-0.074,0.431,0.882,-4.285,1.416,1.0,-0.226,-0.475,0.287,-0.265,-0.224,2.315
51,-0.669,-2.626,0.106,-0.2,-0.223,0.33,0.168,1.549,0.749,-0.394,0.534,0.704,-4.112,1.489,1.0,-0.075,-0.329,0.125,-0.56,-0.348,2.092
52,-0.333,-2.4,0.06,0.03,-0.374,0.035,0.359,1.339,0.652,-0.388,0.752,0.714,-3.762,1.183,1.0,-0.039,-0.147,0.227,-0.318,-0.006,2.103
53,-0.439,-3.483,0.262,0.07,-0.599,0.0,0.275,1.575,0.913,-0.35,0.604,0.531,-4.475,1.417,1.0,-0.1,0.095,-0.026,-0.663,-0.287,2.063
54,-0.803,-3.863,0.053,-0.452,-0.191,0.398,0.05,1.454,0.53,-0.547,0.443,0.904,-4.232,1.628,1.0,-0.056,-0.775,0.221,-0.477,-0.482,2.149
55,-0.74,-3.81,0.264,-0.268,0.08,0.841,0.114,0.839,0.507,-0.212,0.225,0.65,-4.34,1.327,1.0,-0.063,-1.637,-0.16,-0.824,-0.231,1.936
56,-0.335,-2.367,0.154,0.138,-0.45,-0.148,0.187,1.646,0.811,-0.278,0.741,0.915,-4.085,1.508,1.0,-0.148,0.38,0.018,-0.429,-0.169,2.127
57,-0.488,-3.81,0.043,-0.196,-0.408,0.256,0.315,1.681,0.918,-0.463,0.638,0.708,-4.573,1.498,1.0,-0.013,-0.187,0.214,-0.477,-0.203,2.206
58,-0.634,-3.437,0.323,-0.478,0.06,0.674,0.045,0.647,0.247,-0.223,-0.228,0.626,-4.493,1.395,1.0,-0.174,-1.214,-0.213,-1.146,-0.49,2.19
59,-0.548,-3.088,0.194,-0.442,-0.12,0.586,0.109,1.189,0.627,-0.029,0.327,0.695,-4.165,1.579,1.0,-0.157,-0.709,-0.13,-0.722,-0.155,2.174
60,-0.553,-3.044,0.096,-0.19,-0.179,0.154,0.263,1.307,0.629,-0.197,0.664,0.793,-4.593,1.493,1.0,-0.349,-0.268,0.143,-0.468,-0.48,2.395
61,-0.623,-3.517,-0.122,-0.441,-0.272,0.279,0.158,1.467,0.421,-0.3,0.765,0.803,-4.348,1.673,1.0,0.0,-0.753,0.441,-0.442,-0.193,2.109
62,-0.271,-3.48,0.09,-0.116,-0.428,0.186,0.479,1.466,0.589,-0.307,0.746,0.778,-4.161,1.519,1.0,-0.07,-0.614,0.234,-0.326,-0.261,2.123
63,-0.424,-3.117,0.077,-0.225,-0.235,0.33,0.246,1.185,0.62,-0.188,0.354,0.55,-4.087,1.228,1.0,0.019,-0.503,0.209,-0.861,-0.084,1.797
64,-0.435,-3.101,0.133,-0.366,0.001,0.639,0.319,1.177,0.463,-0.359,0.067,0.711,-4.121,1.271,1.0,-0.19,-1.28,0.0,-0.579,-0.276,2.148
65,-0.287,-3.079,0.194,0.383,-0.717,-0.495,0.11,2.258,1.037,-0.6,1.328,0.822,-3.87,1.14,1.0,-0.075,0.798,0.025,-0.278,-0.185,2.056
66,-0.142,-3.474,0.32,-0.212,-0.195,0.078,0.299,1.367,0.704,-0.197,0.605,0.712,-4.48,1.308,1.0,-0.167,-0.42,0.094,-0.394,-0.265,2.312
67,-0.47,-3.398,0.319,-0.119,-0.495,-0.231,0.298,1.831,0.928,-0.562,0.934,0.649,-4.044,1.431,1.0,-0.187,0.389,-0.115,-0.47,-0.272,2.049
68,-0.497,-3.638,-0.1,-0.122,-0.391,0.075,0.381,1.514,0.554,-0.339,0.835,0.612,-4.47,1.471,1.0,-0.204,-0.19,0.084,-0.606,-0.214,2.077
69,-0.654,-3.181,0.135,-0.501,0.069,0.643,-0.144,0.98,0.364,-0.361,0.044,0.795,-4.327,1.444,1.0,-0.255,-1.118,-0.382,-1.039,-0.431,2.322
70,-0.477,-2.619,0.386,-0.064,-0.312,0.088,0.126,1.343,0.684,-0.187,0.452,0.743,-3.646,1.727,1.0,-0.231,-0.265,-0.13,-0.683,-0.263,2.088
71,-0.261,-3.963,0.187,0.257,-0.757,-0.154,0.295,2.144,1.107,-0.231,1.23,0.824,-4.375,1.565,1.0,-0.226,0.529,0.135,-0.407,-0.078,2.391
72,-0.55,-2.989,0.249,-0.148,-0.204,0.336,0.007,1.353,0.493,-0.35,0.499,0.722,-4.229,1.467,1.0,-0.051,-0.732,0.176,-0.43,-0.113,2.099
73,-0.708,-3.615,0.166,0.042,-0.35,0.23,0.227,1.408,0.893,-0.337,0.51,0.541,-4.644,1.509,1.0,-0.23,-0.16,0.019,-0.676,-0.241,2.132
74,-0.497,-3.02,0.171,-0.07,-0.385,0.276,0.216,1.515,0.7,-0.279,0.529,0.86,-4.245,1.442,1.0,-0.045,-0.445,0.068,-0.62,-0.217,2.057
75,-0.524,-3.827,0.123,-0.292,0.04,0.572,0.175,1.153,0.411,-0.21,0.311,0.583,-4.517,1.153,1.0,-0.177,-1.244,0.281,-0.82,-0.321,2.104
76,-0.186,-2.84,0.15,0.031,-0.471,-0.223,0.297,1.795,0.622,-0.296,0.682,0.661,-3.872,1.32,1.0,0.013,0.003,0.112,-0.425,-0.22,2.122
77,-0.706,-4.207,0.289,-0.662,-0.018,0.455,0.053,1.208,0.282,-0.284,0.538,0.66,-4.663,1.589,1.0,-0.438,-1.327,-0.107,-0.757,-0.29,2.445
78,-0.382,-2.45,-0.111,0.085,-0.701,-0.277,0.403,1.85,1.14,-0.129,0.948,0.649,-4.07,1.256,1.0,-0.091,0.916,0.136,-0.192,-0.034,2.206
79,-0.619,-3.778,0.084,-0.107,-0.332,0.251,0.202,1.509,0.857,-0.534,0.872,0.755,-4.121,1.442,1.0,-0.138,-0.306,0.187,-0.323,-0.182,2.104
80,-0.547,-2.579,0.071,-0.04,-0.217,0.232,0.184,1.328,0.748,-0.253,0.459,0.67,-3.823,1.45,1.0,-0.03,-0.349,-0.01,-0.595,-0.337,1.969
81,-0.289,-2.405,0.015,-0.334,-0.184,0.024,0.348,1.372,0.459,-0.288,0.545,0.783,-3.777,1.321,1.0,-0.014,-0.429,0.308,-0.427,-0.091,1.979
82,-0.524,-3.637,-0.118,-0.093,-0.356,0.058,0.462,1.539,0.827,-0.596,0.717,0.576,-4.18,1.25,1.0,-0.018,-0.396,0.408,-0.437,-0.196,1.936
83,-0.76,-3.099,0.162,-0.495,-0.176,0.386,0.134,1.355,0.688,-0.406,0.586,0.785,-3.938,1.824,1.0,-0.189,-0.585,0.14,-0.407,-0.26,2.242
84,-0.406,-2.881,0.277,-0.064,-0.519,-0.104,0.334,1.791,0.873,-0.407,0.791,0.705,-3.76,1.522,1.0,-0.098,0.086,0.159,-0.151,-0.114,2.176
85,-0.429,-3.405,0.121,-0.105,-0.326,0.114,0.44,1.38,0.708,-0.441,0.673,0.55,-4.211,1.279,1.0,-0.051,-0.357,0.172,-0.476,-0.195,1.793
86,-0.79,-4.135,0.216,-0.667,-0.059,0.457,-0.073,1.028,0.636,-0.405,0.298,0.558,-4.431,1.6,1.0,-0.119,-1.005,0.102,-0.823,-0.301,1.862
87,-0.529,-4.12,0.159,-0.13,-0.387,-0.107,0.293,1.641,0.85,-0.446,1.122,0.733,-4.589,1.704,1.0,-0.1,-0.055,-0.126,-0.778,-0.297,2.085
88,-0.497,-3.337,-0.05,-0.307,-0.229,0.475,0.152,1.35,0.638,-0.303,0.708,0.578,-4.032,1.348,1.0,-0.278,-0.554,0.214,-0.528,-0.397,1.953
89,-0.4,-3.631,0.075,-0.12,-0.373,0.108,0.264,1.761,0.739,-0.372,0.685,0.876,-4.09,1.55,1.0,-0.437,-0.182,-0.012,-0.305,-0.307,2.461
90,-0.414,-3.386,0.172,-0.514,0.008,0.494,0.088,1.089,0.578,-0.237,0.451,0.625,-4.291,1.279,1.0,-0.079,-0.815,0.092,-0.671,-0.405,2.166
91,-0.597,-4.329,0.139,-0.204,-0.465,0.21,0.333,1.634,0.674,-0.569,0.929,0.582,-4.466,1.582,1.0,-0.156,-0.298,0.371,-0.562,-0.326,2.035
92,-0.249,-3.191,-0.118,0.356,-0.641,-0.196,0.619,1.879,0.898,-0.48,1.013,0.818,-4.288,1.387,1.0,-0.098,0.469,0.545,-0.208,-0.107,2.058
93,-0.756,-3.308,0.213,-0.365,-0.076,0.427,0.055,0.923,0.583,-0.258,0.151,0.701,-4.207,1.229,1.0,-0.117,-0.858,0.05,-0.595,-0.31,1.984
94,-0.407,-3.87,0.081,0.092,-0.473,0.121,0.345,1.719,0.947,-0.397,0.882,0.681,-4.302,1.437,1.0,-0.089,-0.067,0.048,-0.281,-0.248,2.12
95,-0.87,-3.154,0.07,-0.505,0.026,0.558,0.115,0.96,0.518,-0.316,0.383,0.625,-4.38,1.553,1.0,-0.263,-1.117,0.076,-0.636,-0.246,2.19
96,-0.657,-4.351,0.196,-0.275,-0.022,0.574,0.041,1.185,0.653,-0.208,0.167,0.74,-4.585,1.507,1.0,-0.164,-1.108,-0.085,-0.66,-0.269,2.17
97,-0.846,-4.084,0.009,-0.249,-0.043,0.591,0.167,0.99,0.584,-0.253,0.44,0.606,-4.564,1.25,1.0,-0.073,-1.39,-0.052,-0.947,-0.277,1.932
98,-0.661,-3.273,0.1,-0.344,-0.236,0.311,0.141,1.538,0.596,-0.548,0.704,0.543,-4.06,1.479,1.0,-0.148,-0.591,0.208,-0.474,-0.418,1.962
99,-0.381,-3.889,0.199,-0.363,-0.218,0.234,0.336,1.514,0.556,-0.34,0.533,0.714,-4.316,1.615,1.0,-0.355,-0.582,0.054,-0.282,-0.279,2.281
100,-0.274,-3.649,0.112,-0.004,-0.623,-0.041,0.354,1.732,0.99,-0.384,0.807,0.799,-4.061,1.451,1.0,-0.09,0.318,0.125,-0.438,-0.483,2.105
101,-0.52,-4.66,0.15,-0.324,-0.184,0.442,0.183,1.127,0.619,-0.281,0.188,0.66,-4.65,1.353,1.0,-0.134,-0.901,0.057,-0.668,-0.28,2.106
102,-0.535,-3.512,0.044,-0.466,0.111,0.388,0.015,0.737,0.522,-0.079,0.031,0.669,-4.247,1.467,1.0,-0.143,-0.901,0.018,-0.709,-0.222,2.101
103,-0.553,-3.114,0.004,-0.285,-0.092,0.377,0.309,1.276,0.598,-0.499,0.599,0.644,-4.071,1.212,1.0,-0.115,-0.724,0.067,-0.676,-0.331,2.039
104,-0.555,-2.942,0.03,-0.322,-0.091,0.413,-0.099,1.084,0.482,-0.188,0.406,0.608,-3.846,1.433,1.0,-0.416,-0.809,-0.123,-0.726,-0.259,2.161
105,-0.624,-2.639,0.336,0.122,-0.345,0.141,0.105,1.656,0.831,-0.437,0.778,0.837,-4.06,1.517,1.0,-0.194,-0.063,-0.154,-0.337,-0.03,2.467
106,-0.389,-3.893,0.041,-0.37,-0.061,0.545,0.328,1.287,0.481,-0.297,0.397,0.603,-4.58,1.52,1.0,-0.351,-0.985,0.404,-0.437,-0.19,2.335
107,-0.329,-3.056,0.05,-0.216,-0.184,0.48,-0.021,1.378,0.703,-0.237,0.636,0.614,-3.926,1.15,1.0,-0.042,-0.571,0.052,-0.331,-0.273,1.991
108,-0.78,-3.267,0.197,-0.214,-0.233,0.251,0.116,1.326,0.741,-0.51,0.668,0.807,-4.434,1.409,1.0,-0.054,-0.251,0.09,-0.583,-0.354,2.235
109,-0.428,-2.634,0.218,-0.237,-0.119,0.236,-0.007,1.286,0.584,-0.331,0.455,0.837,-3.705,1.632,1.0,-0.277,-0.538,0.347,-0.034,-0.162,2.335
110,-0.562,-2.594,-0.034,-0.285,-0.207,0.3,0.255,1.445,0.616,-0.527,0.595,0.791,-3.867,1.544,1.0,0.018,-0.376,0.221,-0.223,-0.059,2.155
111,-0.103,-3.404,0.12,0.081,-0.603,-0.158,0.283,2.119,0.888,-0.449,1.33,0.594,-4.034,1.361,1.0,-0.296,0.17,0.333,-0.397,-0.112,2.251
112,-0.446,-3.435,0.084,-0.21,-0.248,0.139,0.265,1.347,0.667,-0.376,0.628,0.722,-4.215,1.628,1.0,-0.184,-0.493,0.083,-0.569,-0.325,2.151
113,-0.671,-3.827,0.314,-0.6,0.13,1.055,-0.015,0.867,0.219,-0.324,0.148,0.998,-4.267,1.462,1.0,-0.08,-1.671,0.009,-0.786,-0.174,2.379
114,-0.391,-4.546,0.175,-0.287,-0.272,0.46,0.284,1.263,0.783,-0.235,0.71,0.686,-4.888,1.453,1.0,-0.33,-0.455,0.169,-0.726,-0.365,2.317
115,-0.361,-3.562,0.134,-0.111,-0.268,0.321,0.162,1.331,0.697,-0.256,0.663,0.721,-4.331,1.586,1.0,-0.193,-0.318,0.337,-0.214,-0.267,2.226
116,0.129,-3.18,0.034,0.302,-0.718,-0.261,0.483,2.181,0.8,-0.27,1.073,0.58,-3.986,1.426,1.0,-0.161,0.488,0.317,-0.113,-0.012,2.31
117,0.008,-2.093,0.201,0.25,-0.443,-0.113,0.54,1.945,0.664,-0.33,0.787,0.746,-4.018,1.355,1.0,-0.06,-0.023,0.192,-0.316,0.09,2.288
118,-0.268,-4.213,0.344,0.152,-0.496,-0.053,0.464,1.713,0.706,-0.453,0.831,0.727,-4.421,1.46,1.0,-0.091,-0.159,-0.021,-0.651,-0.19,2.0
119,-0.529,-3.118,0.108,-0.094,-0.483,0.082,0.303,1.601,0.855,-0.444,0.705,0.86,-4.021,1.416,1.0,-0.024,0.05,-0.098,-0.697,-0.328,1.918
120,-0.602,-3.351,-0.015,-0.028,-0.551,-0.004,0.321,1.769,0.857,-0.481,0.754,0.636,-3.965,1.497,1.0,-0.202,0.26,0.224,-0.347,-0.09,2.099
121,-0.475,-4.18,0.062,-0.066,-0.421,0.274,0.355,1.473,0.815,-0.344,0.799,0.422,-4.439,1.597,1.0,-0.334,-0.381,0.281,-0.475,-0.11,2.14
122,-0.223,-3.522,-0.024,0.05,-0.391,0.137,0.379,1.563,0.696,-0.166,0.617,0.725,-4.297,1.502,1.0,-0.11,-0.358,0.371,-0.469,-0.065,2.145
123,-0.061,-3.16,0.135,0.266,-0.727,-0.432,0.404,2.113,0.953,-0.463,1.669,0.726,-4.172,1.34,1.0,-0.042,0.621,0.192,-0.448,-0.002,2.076
124,-0.498,-2.298,0.039,-0.398,-0.158,0.11,0.39,1.309,0.645,-0.362,0.369,0.507,-4.861,1.348,1.0,-0.193,-0.182,0.257,-0.554,-0.022,2.417
125,-0.653,-4.63,0.037,0.002,-0.416,0.188,0.391,1.622,0.933,-0.239,0.856,0.58,-5.015,1.462,1.0,-0.069,-0.163,0.221,-0.556,-0.295,2.189
126,-0.415,-3.141,0.064,0.085,-0.501,-0.048,0.239,1.704,0.791,-0.292,0.963,0.496,-4.416,1.464,1.0,-0.125,0.046,0.264,-0.626,-0.163,2.026
127,-0.63,-3.606,0.197,-0.221,-0.264,0.468,0.161,1.514,0.776,-0.434,0.341,0.847,-4.314,1.495,1.0,-0.185,-0.21,0.104,-0.354,-0.291,2.521
128,-0.151,-3.453,0.162,0.273,-0.505,0.103,0.412,1.75,0.749,-0.297,1.014,0.761,-3.995,1.517,1.0,-0.154,0.021,-0.027,-0.433,-0.311,2.19
129,-0.67,-3.949,0.147,-0.249,-0.252,0.276,0.233,1.466,0.509,-0.385,0.747,0.705,-4.426,1.386,1.0,-0.068,-0.56,-0.14,-0.989,-0.491,2.033
130,-0.56,-2.794,0.204,-0.363,-0.067,0.438,-0.039,1.134,0.429,-0.244,0.303,0.769,-3.983,1.357,1.0,0.139,-1.003,-0.16,-0.726,-0.12,1.989
131,-0.415,-3.187,0.113,-0.211,-0.226,0.11,0.277,1.505,0.792,-0.353,0.71,0.598,-4.336,1.248,1.0,-0.076,-0.224,0.043,-0.611,-0.364,1.908
132,-0.606,-3.413,0.062,-0.83,0.181,0.821,0.129,0.947,0.393,-0.334,0.242,0.683,-4.62,1.357,1.0,-0.26,-1.489,0.192,-0.517,-0.257,2.291
133,-0.413,-3.581,0.085,-0.086,-0.432,-0.068,0.237,1.487,0.756,-0.433,0.683,0.623,-4.065,1.486,1.0,-0.016,-0.286,0.229,-0.37,-0.148,2.092
134,-0.564,-3.53,0.403,-0.362,-0.042,0.426,0.015,1.024,0.559,-0.296,0.386,0.553,-4.22,1.448,1.0,-0.116,-0.947,-0.179,-0.778,-0.319,2.076
135,-0.858,-2.527,0.098,-0.346,-0.071,0.309,-0.161,1.251,0.375,-0.493,0.555,0.591,-4.276,1.302,1.0,-0.176,-0.781,0.101,-0.795,-0.301,1.948
136,-0.348,-2.519,0.251,0.173,-0.549,-0.129,0.115,1.827,0.946,-0.441,1.151,0.692,-3.775,1.343,1.0,0.018,0.611,0.113,-0.387,-0.439,1.88
137,-0.55,-4.111,-0.029,-0.468,0.173,0.774,0.119,1.025,0.24,-0.283,0.181,0.812,-4.496,1.207,1.0,-0.239,-1.564,0.17,-0.683,-0.596,2.448
138,-0.326,-3.591,0.159,0.052,-0.335,0.08,0.203,1.587,0.649,-0.336,0.617,0.752,-4.231,1.669,1.0,-0.349,-0.179,0.316,-0.172,-0.254,2.395
139,-0.367,-2.887,0.11,-0.126,-0.373,-0.059,0.346,1.74,0.849,-0.529,0.868,0.734,-3.825,1.539,1.0,-0.067,-0.01,0.196,-0.201,-0.029,2.287
140,-0.264,-2.611,-0.001,-0.381,-0.26,0.154,0.31,1.425,0.776,-0.199,0.58,0.767,-4.441,1.407,1.0,-0.092,-0.174,0.114,-0.653,-0.18,2.16
141,-0.413,-4.324,0.302,-0.129,-0.305,0.358,0.313,1.248,0.673,-0.385,0.32,0.63,-4.876,1.265,1.0,0.014,-0.618,-0.069,-0.844,-0.381,2.027
142,-0.471,-3.447,-0.114,-0.27,-0.216,0.217,0.222,1.312,0.799,-0.233,0.501,0.669,-4.267,1.586,1.0,-0.173,-0.212,0.373,-0.108,-0.171,2.195
143,-0.163,-3.507,0.047,0.15,-0.462,0.035,0.412,1.546,0.692,-0.227,0.917,0.709,-4.014,1.244,1.0,-0.225,-0.23,0.227,-0.504,-0.3,2.237
