x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y,x17,x18,x19,x20
0.2,1.08,1.0,0.274,0.308,-0.832,0.014,0.36,-2.856,1.607,-0.056,0.042,0.479,0.061,0.062,0.862,1.0,1.653,-0.071,1.406,-0.104
-0.079,0.966,0.713,0.002,0.506,-0.523,0.053,0.141,-2.128,1.289,0.099,0.118,0.24,0.296,-0.081,0.521,1.0,1.026,-0.056,1.545,-0.359
0.117,0.951,0.525,-0.069,0.405,-0.418,0.322,0.097,-1.877,1.347,0.247,0.041,0.355,-0.361,0.105,0.621,1.0,1.194,0.091,1.459,-0.238
0.041,0.78,0.508,-0.332,0.769,-0.302,-0.024,0.226,-2.27,1.477,0.443,0.114,0.067,-0.178,-0.016,0.395,1.0,1.335,0.242,1.896,-0.155
-0.04,0.88,0.282,-0.259,0.92,-0.415,0.157,-0.208,-1.451,1.016,0.355,0.327,0.069,0.029,-0.14,0.422,1.0,0.626,0.208,1.883,-0.513
-0.213,0.817,0.485,-0.295,0.656,-0.232,-0.152,0.386,-2.448,1.307,0.196,0.207,0.363,-0.209,0.015,0.702,1.0,1.512,0.377,1.77,-0.109
0.303,0.991,0.984,0.413,0.412,-0.833,0.234,0.145,-2.354,1.568,-0.135,0.15,0.278,-0.131,0.093,0.931,1.0,1.043,-0.033,1.137,-0.374
0.079,0.954,0.85,-0.007,0.505,-0.615,0.181,0.171,-2.32,1.658,-0.011,0.078,0.34,-0.023,0.211,0.608,1.0,1.252,-0.011,1.375,-0.365
0.168,0.797,0.627,-0.273,0.648,-0.401,0.21,0.375,-2.813,1.231,0.328,0.059,0.327,0.07,-0.145,0.596,1.0,1.665,0.104,1.928,-0.036
0.094,0.902,0.433,-0.179,0.936,-0.588,0.223,-0.111,-1.863,1.472,0.024,0.221,0.249,-0.123,-0.036,0.783,1.0,0.819,0.103,1.671,-0.59
-0.018,0.867,0.302,-0.255,0.588,-0.304,0.148,0.305,-2.423,1.17,0.085,0.112,0.311,-0.105,0.127,0.7,1.0,1.457,0.297,1.947,-0.002
0.03,0.989,0.226,-0.169,0.681,-0.284,0.033,0.318,-1.82,1.209,0.214,0.082,0.481,-0.099,0.061,0.593,1.0,0.862,0.231,1.755,-0.201
-0.099,0.859,0.325,-0.31,0.754,-0.196,0.248,0.303,-2.139,1.162,0.111,0.108,0.226,-0.09,-0.059,0.543,1.0,1.16,0.204,1.758,-0.044
-0.033,1.171,0.807,0.338,0.316,-0.754,0.239,0.579,-2.049,1.738,0.009,0.095,0.366,-0.285,0.212,0.806,1.0,1.17,0.118,1.176,-0.126
0.085,0.907,0.529,-0.199,0.771,-0.469,0.041,0.027,-2.135,1.447,0.066,0.253,0.329,0.001,-0.038,0.593,1.0,1.173,0.157,1.625,-0.345
0.263,1.069,1.036,0.417,0.279,-0.873,0.266,0.194,-2.019,1.706,0.134,-0.055,0.364,-0.032,0.218,0.912,1.0,1.109,-0.1,1.055,-0.31
0.115,0.858,0.715,0.008,0.635,-0.563,0.127,0.077,-1.807,1.446,-0.203,0.201,0.16,-0.092,-0.048,0.619,1.0,1.028,-0.089,1.244,-0.421
-0.213,0.98,0.66,0.004,0.656,-0.337,0.235,0.561,-2.308,1.491,0.058,0.042,0.294,0.042,-0.003,0.508,1.0,1.531,0.275,1.94,-0.107
0.173,1.011,1.066,0.438,0.238,-0.822,0.183,-0.023,-1.754,1.523,-0.01,0.025,0.309,0.139,0.04,0.869,1.0,0.825,-0.151,0.99,-0.479
0.022,0.82,0.506,-0.214,1.007,-0.467,0.041,-0.236,-1.606,1.654,0.047,0.248,0.121,-0.209,-0.021,0.597,1.0,0.747,0.229,1.576,-0.655
-0.002,0.836,0.546,-0.063,0.723,-0.571,-0.104,0.447,-2.535,1.581,0.054,0.235,0.408,-0.142,0.093,0.631,1.0,1.927,0.22,1.597,-0.001
0.068,0.79,0.749,0.002,0.469,-0.526,0.272,0.119,-2.333,1.359,0.027,0.04,0.318,-0.198,0.163,0.669,1.0,1.324,0.008,1.321,-0.29
0.029,0.744,0.486,-0.27,0.441,-0.337,0.257,0.176,-2.115,1.321,0.128,0.001,0.308,-0.156,0.307,0.547,1.0,1.308,0.154,1.605,-0.135
0.147,0.978,0.77,0.153,0.364,-0.612,0.074,0.172,-2.2,1.262,0.08,0.303,0.416,-0.233,0.195,0.806,1.0,1.439,0.049,1.341,-0.379
-0.007,0.681,0.552,-0.271,0.813,-0.293,0.02,0.183,-2.649,1.216,0.338,0.106,0.297,-0.022,0.099,0.507,1.0,1.758,0.263,1.577,0.055
-0.126,0.879,0.206,-0.576,0.763,-0.279,0.066,0.336,-2.219,1.299,0.201,0.311,0.446,-0.041,0.032,0.576,1.0,1.237,0.24,1.972,-0.206
-0.009,0.886,0.594,-0.072,0.585,-0.412,0.112,0.123,-2.116,1.341,0.322,0.134,0.118,-0.012,0.082,0.676,1.0,1.162,0.206,1.657,-0.328
0.079,1.046,0.809,0.143,0.426,-0.734,0.08,0.407,-2.269,1.36,-0.046,0.181,0.444,-0.087,-0.016,0.859,1.0,1.5,-0.076,1.151,-0.207
-0.018,0.925,0.189,-0.232,0.818,-0.317,-0.113,0.005,-1.652,1.241,0.247,0.347,0.327,-0.251,0.041,0.499,1.0,0.608,0.405,1.853,-0.58
-0.127,0.717,0.701,0.007,0.809,-0.67,0.322,0.763,-2.445,1.637,0.045,0.114,0.235,-0.128,0.047,0.617,1.0,1.587,0.199,1.575,-0.107
0.152,0.91,0.731,-0.049,0.518,-0.484,0.125,0.321,-2.49,1.442,0.161,-0.021,0.387,-0.027,0.233,0.662,1.0,1.495,0.001,1.545,-0.093
-0.085,0.788,0.465,-0.25,0.938,-0.457,0.071,0.092,-2.242,1.417,0.232,0.187,0.245,-0.168,-0.116,0.596,1.0,1.402,0.223,1.625,-0.176
-0.066,0.847,0.425,-0.156,0.487,-0.456,-0.129,0.367,-1.904,1.284,0.266,0.201,0.472,-0.172,0.321,0.72,1.0,1.26,0.202,1.391,-0.227
0.193,0.922,0.291,-0.62,0.779,-0.006,-0.089,-0.029,-2.243,1.201,0.455,0.189,0.259,-0.411,0.118,0.472,1.0,1.214,0.388,2.054,-0.314
0.076,1.081,0.546,-0.267,0.692,-0.284,0.17,0.053,-1.918,1.136,0.137,0.011,0.046,-0.08,0.035,0.378,1.0,0.929,0.138,1.937,-0.484
-0.049,1.013,0.789,0.046,0.281,-0.499,0.022,0.645,-2.373,1.529,-0.065,0.062,0.328,-0.014,0.238,0.669,1.0,1.451,0.046,1.416,0.048
-0.184,0.78,0.617,-0.042,0.596,-0.469,-0.05,0.487,-2.44,1.578,0.052,0.215,0.344,-0.318,0.159,0.614,1.0,1.2,0.269,1.66,-0.268
0.003,1.17,0.779,0.374,0.4,-0.784,0.13,0.569,-2.377,1.676,-0.054,-0.052,0.533,0.143,0.138,0.777,1.0,1.562,0.061,1.233,-0.023
0.009,0.911,0.952,0.556,0.454,-0.96,0.243,0.534,-2.204,1.808,-0.164,0.244,0.358,-0.183,0.059,0.871,1.0,1.225,0.166,1.134,-0.281
0.322,0.959,0.55,-0.246,0.432,-0.289,0.272,-0.116,-2.138,0.985,0.113,0.11,0.153,-0.074,0.087,0.699,1.0,1.056,0.063,1.581,-0.318
-0.028,1.288,0.828,-0.061,0.771,-0.662,0.146,0.083,-2.32,1.585,0.138,0.07,0.232,-0.306,0.005,0.95,1.0,1.243,0.282,1.881,-0.532
-0.022,0.705,0.903,-0.054,0.384,-0.576,0.039,0.64,-2.229,1.324,0.156,0.011,0.318,-0.285,0.324,0.576,1.0,1.176,0.199,1.317,-0.23
-0.054,0.835,0.518,-0.24,0.599,-0.334,0.157,0.405,-2.667,1.235,0.173,-0.044,0.124,0.035,0.079,0.485,1.0,1.513,0.1,1.886,-0.0
-0.201,0.937,0.661,-0.142,0.746,-0.551,0.058,0.081,-1.965,1.431,0.164,0.076,0.186,-0.272,0.046,0.591,1.0,1.123,0.229,1.789,-0.421
0.052,0.817,0.586,-0.367,0.762,-0.207,0.431,-0.018,-2.208,1.283,0.156,-0.052,0.104,-0.329,-0.038,0.394,1.0,1.183,0.164,1.86,-0.26
-0.117,1.075,0.586,0.004,0.881,-0.566,-0.093,0.417,-1.852,1.551,0.162,0.294,0.342,-0.13,0.051,0.741,1.0,0.949,0.192,1.586,-0.336
0.39,0.751,1.157,0.225,0.18,-0.57,0.248,0.033,-2.494,1.447,-0.125,0.048,0.307,0.039,0.167,0.568,1.0,1.717,-0.169,0.961,-0.173
0.143,0.78,0.736,0.16,0.659,-0.673,-0.038,0.575,-2.861,1.431,-0.045,0.129,0.504,-0.119,0.067,0.751,1.0,1.735,0.017,1.221,0.211
0.214,0.979,0.535,0.005,0.765,-0.501,0.338,0.144,-2.142,1.478,0.097,0.065,0.296,0.033,-0.079,0.557,1.0,1.229,0.155,1.566,-0.21
0.345,1.018,1.008,0.271,0.357,-0.846,0.428,0.218,-2.348,1.766,0.087,-0.092,0.376,-0.059,0.103,0.847,1.0,1.457,0.045,1.096,-0.049
0.058,0.898,0.648,0.044,0.604,-0.611,0.42,0.333,-2.389,1.604,0.096,0.092,0.366,-0.059,0.099,0.773,1.0,1.394,0.098,1.582,-0.237
-0.025,0.759,0.571,-0.226,0.697,-0.273,-0.024,0.201,-2.18,1.178,-0.075,0.2,0.366,-0.259,0.048,0.541,1.0,1.272,0.202,1.681,-0.196
-0.102,1.112,0.407,0.032,0.81,-0.617,-0.048,0.246,-1.652,1.515,0.146,0.2,0.318,0.108,0.068,0.66,1.0,0.8,0.198,1.631,-0.409
0.166,1.102,1.071,0.369,0.47,-0.836,0.137,-0.071,-1.973,1.671,-0.123,0.136,0.251,0.072,0.011,0.851,1.0,0.936,-0.027,1.225,-0.553
0.142,0.943,0.603,-0.165,0.655,-0.493,0.106,-0.147,-1.926,1.072,0.1,0.223,0.24,0.006,-0.011,0.63,1.0,0.797,0.079,1.641,-0.477
0.333,0.783,0.468,0.202,0.609,-0.532,-0.058,0.196,-2.418,1.32,0.185,0.259,0.452,-0.011,0.145,0.68,1.0,1.448,0.047,1.293,0.007
-0.235,0.876,0.458,-0.123,0.473,-0.298,0.067,0.398,-1.799,1.301,0.17,0.116,0.183,0.063,0.236,0.48,1.0,0.741,0.242,1.795,-0.492
0.278,0.914,0.868,0.142,0.272,-0.657,0.254,0.172,-1.941,1.565,-0.004,0.093,0.189,0.211,0.181,0.836,1.0,1.08,-0.048,1.204,-0.464
-0.005,0.842,0.666,0.202,0.324,-0.379,0.04,0.105,-2.308,1.443,0.13,0.238,0.284,-0.037,-0.006,0.52,1.0,1.631,0.104,1.325,-0.026
0.026,0.841,0.555,-0.248,0.757,-0.499,0.203,0.437,-2.444,1.576,0.037,0.164,0.466,-0.048,0.157,0.84,1.0,1.37,0.17,1.709,-0.021
0.12,0.79,0.725,0.079,0.44,-0.679,0.141,0.546,-2.53,1.64,0.086,0.079,0.535,-0.023,0.172,0.745,1.0,1.839,0.145,1.318,-0.026
-0.034,0.796,0.78,-0.153,0.752,-0.56,-0.203,0.513,-2.341,1.426,0.157,0.106,0.518,-0.309,0.1,0.665,1.0,1.319,0.158,1.41,-0.121
0.121,1.067,0.34,-0.158,0.701,-0.358,0.175,-0.029,-2.057,1.33,0.314,0.199,0.479,-0.096,0.087,0.575,1.0,1.186,0.238,1.689,-0.33
0.446,1.024,0.87,0.317,0.119,-0.805,0.3,-0.206,-1.702,1.252,0.02,0.117,0.546,0.231,0.262,0.824,1.0,1.022,-0.226,1.093,-0.527
0.194,0.866,0.537,0.096,0.455,-0.517,0.054,0.366,-2.333,1.506,-0.139,0.175,0.428,-0.097,0.056,0.665,1.0,1.535,0.09,1.402,-0.058
0.132,1.014,0.658,0.112,0.231,-0.672,0.136,-0.091,-1.865,1.339,0.122,0.107,0.345,0.193,-0.054,0.767,1.0,1.12,0.019,1.442,-0.448
0.242,0.826,0.61,-0.064,0.032,-0.383,0.311,0.044,-2.478,0.921,0.225,0.075,0.475,0.261,0.188,0.589,1.0,1.658,-0.139,1.491,-0.021
-0.012,1.098,0.651,-0.185,0.402,-0.398,0.049,0.101,-2.174,1.317,-0.116,0.071,0.414,0.149,0.053,0.646,1.0,1.225,-0.097,1.607,-0.323
-0.028,0.854,0.715,-0.323,0.568,-0.325,0.096,0.578,-2.646,1.319,0.37,0.085,0.409,-0.197,0.075,0.546,1.0,1.639,0.285,1.87,0.149
0.048,0.88,0.727,-0.025,0.451,-0.613,0.068,0.297,-2.202,1.317,0.185,0.121,0.495,0.09,0.137,0.678,1.0,1.14,0.031,1.318,-0.211
0.04,0.818,0.68,0.165,0.449,-0.647,-0.095,0.423,-2.138,1.71,-0.148,0.198,0.256,-0.265,0.274,0.571,1.0,1.196,0.229,1.396,-0.24
0.18,1.112,0.49,0.036,0.288,-0.615,-0.187,0.392,-2.401,1.125,0.092,0.323,0.559,0.119,0.135,0.688,1.0,1.496,-0.004,1.595,-0.055
0.144,0.962,0.793,0.297,0.477,-0.857,0.326,0.238,-1.81,1.781,0.019,0.007,0.102,-0.092,0.147,0.725,1.0,0.774,0.014,1.411,-0.513
0.104,0.848,0.518,-0.203,0.338,-0.423,0.212,0.072,-2.058,1.039,0.398,0.164,0.22,-0.178,0.146,0.57,1.0,1.243,0.101,1.644,-0.31
0.252,1.091,0.842,0.076,0.574,-0.547,0.332,-0.092,-2.159,1.645,-0.043,-0.126,0.212,-0.054,0.179,0.74,1.0,1.1,-0.095,1.36,-0.474
0.102,0.92,0.603,0.038,0.189,-0.447,0.173,0.281,-2.163,1.369,0.146,-0.009,0.419,-0.154,0.182,0.673,1.0,1.361,0.035,1.47,-0.103
0.128,0.822,0.724,0.025,0.464,-0.474,0.141,0.456,-2.44,1.445,0.141,0.015,0.326,-0.003,0.127,0.609,1.0,1.653,0.104,1.637,-0.052
0.083,0.852,0.537,-0.026,0.877,-0.528,0.069,0.06,-2.053,1.573,0.061,0.253,0.268,-0.126,0.004,0.531,1.0,1.32,0.101,1.572,-0.298
0.026,1.082,0.71,0.008,0.515,-0.446,0.063,0.051,-2.36,1.409,-0.013,0.105,0.402,-0.105,0.137,0.716,1.0,1.197,0.051,1.675,-0.426
0.23,0.936,0.804,0.214,0.207,-0.651,0.446,0.218,-2.442,1.404,0.05,0.02,0.4,-0.175,0.22,0.793,1.0,1.488,-0.094,1.226,-0.196
0.023,0.906,0.739,-0.109,0.553,-0.637,0.104,0.594,-2.271,1.669,-0.057,0.024,0.434,-0.151,0.209,0.698,1.0,1.294,0.061,1.475,-0.075
-0.013,0.777,0.669,-0.264,0.452,-0.346,0.418,0.54,-2.853,1.376,0.336,-0.037,0.287,-0.252,0.086,0.664,1.0,1.716,0.27,1.72,0.237
0.446,0.994,0.653,0.265,0.225,-0.498,0.258,-0.242,-1.72,1.088,0.051,0.076,0.37,0.15,0.024,0.602,1.0,1.002,-0.19,1.275,-0.522
-0.08,1.02,0.5,0.074,0.641,-0.521,0.169,0.186,-1.935,1.406,-0.025,0.272,0.225,-0.095,0.0,0.559,1.0,1.035,0.186,1.676,-0.448
0.026,0.739,0.799,0.007,0.531,-0.411,0.25,0.664,-2.762,1.423,-0.054,-0.018,0.438,0.003,0.105,0.672,1.0,1.764,0.136,1.369,0.131
-0.062,0.934,0.563,0.072,0.371,-0.604,-0.246,0.554,-2.216,1.378,0.258,0.155,0.373,-0.244,-0.015,0.691,1.0,1.305,0.182,1.74,-0.193
0.128,0.888,1.038,0.237,0.518,-0.75,0.263,0.266,-2.362,1.505,0.045,0.023,0.516,0.057,-0.002,0.706,1.0,1.375,-0.033,1.24,-0.181
-0.047,0.897,0.607,-0.181,0.488,-0.402,-0.005,0.118,-2.241,1.347,-0.086,0.009,0.184,-0.355,0.041,0.61,1.0,1.123,0.157,1.58,-0.246
-0.009,0.874,0.427,-0.419,0.558,-0.246,0.094,0.03,-2.173,1.07,0.42,0.064,0.216,0.17,0.029,0.577,1.0,1.26,0.142,1.744,-0.305
0.008,0.784,0.548,-0.098,0.603,-0.382,0.045,0.432,-2.581,1.57,0.286,0.126,0.366,0.002,0.194,0.594,1.0,1.69,0.272,1.704,0.016
0.332,0.814,0.782,0.141,0.364,-0.613,-0.237,0.155,-2.276,1.086,-0.126,0.257,0.582,0.096,-0.017,0.72,1.0,1.393,-0.099,1.176,-0.186
0.177,0.575,0.681,-0.015,0.439,-0.503,0.052,0.449,-2.489,1.36,0.201,0.07,0.395,0.036,0.357,0.585,1.0,1.651,0.042,1.265,0.123
-0.097,0.789,0.826,0.28,0.372,-0.874,-0.093,0.595,-2.656,1.76,-0.147,0.19,0.55,-0.118,0.327,0.761,1.0,1.761,0.009,1.24,0.036
0.04,0.618,0.746,-0.046,0.647,-0.418,-0.009,0.427,-2.625,1.379,0.082,0.072,0.481,-0.256,-0.067,0.662,1.0,1.505,0.203,1.293,0.113
0.504,1.069,0.801,0.092,0.228,-0.63,0.304,-0.022,-2.274,1.171,-0.003,0.205,0.279,0.059,0.102,0.855,1.0,1.311,-0.036,1.386,-0.238
0.091,0.748,0.755,-0.041,0.617,-0.514,0.249,0.28,-2.805,1.632,-0.052,-0.066,0.241,0.085,-0.02,0.589,1.0,1.8,0.064,1.492,0.062
-0.02,0.873,0.673,0.112,0.761,-0.723,0.305,0.472,-2.283,1.734,0.026,0.211,0.256,-0.468,0.098,0.696,1.0,1.585,0.198,1.422,-0.078
0.107,0.991,0.78,0.007,0.319,-0.528,0.224,0.381,-2.541,1.361,0.179,-0.114,0.513,-0.2,0.198,0.732,1.0,1.426,0.012,1.253,0.064
-0.163,0.871,1.125,0.481,0.298,-0.777,0.187,0.377,-2.06,1.558,-0.14,0.118,0.278,-0.174,-0.008,0.699,1.0,1.118,0.07,1.048,-0.222
0.099,1.01,0.842,-0.112,0.693,-0.559,0.129,0.45,-2.988,1.592,-0.021,0.028,0.363,-0.156,0.027,0.807,1.0,1.615,0.222,1.761,0.009
-0.173,0.882,0.358,-0.462,0.703,-0.136,0.056,0.217,-2.606,1.29,0.096,0.181,0.365,-0.298,0.194,0.461,1.0,1.597,0.423,2.053,-0.017
0.187,0.901,0.806,0.184,0.45,-0.806,0.224,0.502,-2.54,1.628,0.138,0.004,0.605,0.163,0.206,0.829,1.0,1.561,-0.057,1.276,0.058
0.075,0.901,0.653,-0.122,0.362,-0.353,0.083,0.409,-2.524,1.212,0.193,0.076,0.536,-0.079,0.326,0.634,1.0,1.356,0.083,1.502,0.034
0.019,0.766,0.605,0.186,0.609,-0.536,0.092,0.26,-2.035,1.35,0.08,0.272,0.188,-0.349,0.158,0.505,1.0,1.017,0.227,1.474,-0.36
-0.159,0.85,0.669,-0.184,0.912,-0.431,0.133,0.331,-1.83,1.65,0.19,0.171,0.2,-0.249,-0.317,0.518,1.0,1.001,0.223,1.589,-0.39
0.098,0.728,0.283,-0.356,0.785,-0.146,0.201,0.302,-2.361,1.222,0.278,0.27,0.173,-0.094,0.14,0.374,1.0,1.838,0.431,1.989,-0.032
0.144,0.843,0.985,0.178,0.582,-0.832,-0.037,0.21,-2.677,1.696,0.038,0.119,0.511,-0.096,0.052,0.867,1.0,1.444,0.112,1.34,-0.148
0.189,1.178,0.879,0.274,0.383,-0.964,0.202,0.301,-2.187,1.787,-0.033,0.133,0.441,-0.091,0.138,1.003,1.0,1.072,0.18,1.545,-0.369
-0.033,0.978,0.582,-0.08,0.636,-0.531,0.111,0.186,-2.3,1.566,0.041,0.211,0.271,-0.221,0.075,0.623,1.0,1.073,0.159,1.763,-0.436
0.175,0.89,0.565,0.098,0.543,-0.858,0.135,0.445,-2.225,1.484,0.147,0.362,0.47,-0.146,0.204,0.761,1.0,1.47,0.128,1.547,-0.176
0.068,0.794,1.082,0.478,0.719,-1.053,0.164,0.293,-2.438,2.192,0.009,0.039,0.392,-0.148,-0.087,1.052,1.0,1.522,0.17,0.971,-0.275
0.324,0.937,0.653,0.101,0.392,-0.721,0.229,-0.013,-1.958,1.248,0.122,0.093,0.271,-0.118,0.119,0.727,1.0,0.941,-0.079,1.284,-0.451
0.091,1.054,0.653,-0.014,0.783,-0.684,0.295,0.187,-1.995,1.507,0.036,0.25,0.152,-0.247,0.092,0.895,1.0,1.21,-0.001,1.552,-0.456
