Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,y,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
18,0.302,0.705,0.365,-0.592,-1.331,1.75,0.358,-0.994,-0.552,1.0,-0.52,0.235,0.11,0.505,0.547,-0.159,0.303,-3.776,-0.375,0.769,0.165
19,0.768,0.309,0.413,-0.2,-0.961,1.689,-0.097,-1.316,-0.468,1.0,-0.55,0.627,-0.019,0.142,0.285,0.84,-0.053,-3.419,0.319,0.198,-0.254
20,0.868,0.566,0.406,-0.335,-1.522,1.791,0.311,-1.183,-0.353,1.0,-0.606,0.746,0.056,0.412,0.551,0.222,0.077,-4.113,0.157,0.567,-0.166
21,0.144,0.324,0.197,-0.427,-0.742,1.884,0.27,-1.202,-1.013,1.0,-0.622,0.306,0.313,0.23,0.276,0.548,0.324,-4.08,0.109,0.22,0.09
22,0.307,0.574,0.295,-0.539,-1.417,1.536,-0.008,-0.894,-0.805,1.0,-0.338,0.187,-0.004,0.601,0.447,0.14,0.247,-3.502,-0.133,0.544,-0.148
23,0.491,0.646,0.575,-0.206,-2.378,1.706,0.032,-1.183,-0.588,1.0,-0.188,0.441,0.11,0.868,0.495,0.037,0.24,-3.288,-0.04,0.821,-0.031
24,0.537,0.464,0.258,-0.552,-1.65,1.772,0.186,-1.085,-0.645,1.0,-0.3,0.343,0.032,0.658,0.476,0.321,-0.035,-3.71,-0.226,0.628,-0.214
25,0.083,0.508,0.092,-0.659,-1.057,1.706,0.126,-1.099,-0.812,1.0,-0.375,0.124,0.18,0.58,0.298,0.123,0.136,-3.342,-0.085,0.575,-0.034
26,1.197,0.615,0.422,0.506,-2.075,1.476,0.263,-1.503,-0.226,1.0,-0.36,1.117,0.049,0.711,0.096,0.705,0.187,-4.087,0.271,0.733,-0.22
27,0.353,0.59,0.435,-0.396,-1.633,1.456,0.055,-1.139,-0.795,1.0,-0.353,0.306,0.228,0.73,0.309,0.111,0.118,-3.513,-0.345,0.78,-0.265
28,0.817,0.573,0.419,0.107,-2.306,1.581,0.002,-1.369,-0.409,1.0,-0.181,0.827,0.193,0.768,0.448,0.376,0.084,-3.501,0.041,0.667,-0.224
29,0.58,0.699,0.399,-0.401,-1.416,1.75,0.035,-1.116,-0.505,1.0,-0.505,0.306,0.133,0.589,0.27,0.268,0.112,-3.854,-0.22,0.508,-0.196
30,0.324,0.616,-0.024,-0.479,-1.184,1.85,0.037,-1.088,-0.579,1.0,-0.482,0.265,0.147,0.497,0.417,0.323,-0.04,-3.98,-0.315,0.291,-0.093
31,0.147,0.375,0.208,-0.511,0.084,1.92,0.405,-1.351,-0.745,1.0,-0.784,0.09,0.242,-0.224,-0.133,0.631,0.103,-4.396,0.246,-0.121,0.058
32,0.893,0.491,0.393,-0.29,-1.745,1.766,0.423,-0.836,-0.39,1.0,-0.599,0.795,0.139,0.58,0.436,0.287,0.208,-3.942,-0.0,0.585,-0.167
33,0.323,0.769,0.154,-0.495,-2.158,1.698,0.186,-1.319,-0.516,1.0,-0.304,0.356,0.188,1.274,0.494,-0.032,0.271,-4.235,-0.558,1.048,-0.032
34,0.615,0.554,0.383,-0.12,-1.352,1.635,0.162,-1.205,-0.717,1.0,-0.498,0.501,0.235,0.461,0.386,0.169,0.053,-3.883,-0.07,0.54,-0.161
35,0.385,0.535,0.13,-0.588,-1.912,1.608,0.037,-1.154,-0.553,1.0,-0.359,0.126,0.274,0.798,0.467,0.297,-0.033,-3.387,-0.388,0.878,0.066
36,0.495,0.394,0.319,-0.247,-0.896,1.626,0.284,-1.191,-0.583,1.0,-0.452,0.552,0.129,0.254,0.221,0.538,0.078,-4.216,0.2,0.304,-0.105
37,0.182,0.554,0.346,-0.649,-1.402,1.589,0.171,-1.29,-0.899,1.0,-0.493,0.253,-0.088,0.776,0.589,0.055,0.03,-4.683,-0.223,0.454,0.013
38,0.795,0.637,0.258,0.124,-1.432,1.911,0.242,-1.427,-0.546,1.0,-0.355,0.953,0.105,0.424,0.364,0.542,0.004,-4.316,0.013,0.605,-0.213
39,0.717,0.824,0.365,0.08,-1.27,1.773,0.292,-1.278,-0.415,1.0,-0.571,0.761,0.166,0.521,0.264,0.325,0.148,-4.316,-0.342,0.444,-0.095
40,0.919,0.642,0.532,0.28,-2.642,1.392,0.191,-1.14,-0.326,1.0,-0.104,1.017,-0.034,0.954,0.488,0.226,-0.039,-3.851,0.162,0.929,-0.252
41,0.411,0.716,0.229,-0.57,-1.158,2.036,0.364,-1.132,-0.516,1.0,-0.586,0.199,-0.171,0.709,0.562,0.154,0.007,-4.348,-0.346,0.583,-0.066
42,0.579,0.705,0.356,-0.216,-2.073,1.649,0.116,-1.127,-0.504,1.0,-0.343,0.568,0.345,1.033,0.469,0.206,0.02,-4.004,-0.35,0.764,-0.315
43,0.244,0.491,0.323,-0.443,-1.673,1.567,0.146,-1.214,-0.872,1.0,-0.434,0.134,0.113,0.792,0.62,0.095,-0.111,-3.671,-0.408,0.64,-0.235
44,0.181,0.586,0.24,-0.648,-1.869,1.873,0.08,-1.023,-0.764,1.0,-0.74,0.024,0.106,1.321,0.687,-0.045,0.318,-3.908,-0.257,0.717,-0.03
45,0.56,0.615,0.357,-0.415,-2.029,1.585,0.103,-0.818,-0.663,1.0,-0.194,0.416,0.118,0.744,0.555,0.12,-0.073,-3.217,-0.303,0.747,-0.159
46,1.372,0.116,0.364,0.24,-1.533,1.699,0.241,-1.437,-0.262,1.0,-0.64,1.148,0.354,0.066,0.147,0.971,0.144,-3.606,0.457,-0.047,-0.322
47,0.266,0.5,0.175,-0.669,-0.872,1.664,0.185,-1.169,-0.643,1.0,-0.47,0.2,0.271,0.337,0.269,0.365,0.078,-4.341,-0.191,0.312,-0.101
48,0.797,0.57,0.516,-0.097,-2.079,1.74,0.18,-1.253,-0.568,1.0,-0.265,0.774,0.025,0.846,0.307,0.294,-0.017,-4.047,-0.181,0.76,-0.297
49,0.51,0.523,0.355,-0.29,-1.821,1.707,0.115,-1.324,-0.542,1.0,-0.306,0.456,0.163,0.831,0.477,0.203,0.184,-3.779,-0.207,0.616,-0.112
50,0.913,0.324,0.402,-0.184,-1.567,1.697,0.283,-1.213,-0.403,1.0,-0.442,0.727,0.056,0.395,0.248,0.285,0.174,-4.069,0.16,0.333,-0.226
51,0.828,0.855,0.469,0.079,-2.915,1.698,-0.116,-1.115,-0.545,1.0,-0.176,0.736,-0.126,1.525,0.684,0.33,0.096,-4.048,-0.146,1.1,-0.138
52,0.717,0.732,0.363,-0.144,-1.582,1.507,0.277,-1.065,-0.623,1.0,-0.378,0.638,0.07,0.595,0.379,0.058,0.27,-3.503,-0.28,0.702,0.089
53,1.076,0.761,0.544,0.202,-1.897,1.824,0.252,-1.394,-0.408,1.0,-0.393,1.06,0.324,0.423,0.272,0.402,0.045,-4.516,0.019,0.29,-0.227
54,0.235,0.595,0.064,-0.753,-0.377,1.805,0.141,-0.904,-0.736,1.0,-0.636,0.205,0.223,0.218,-0.002,0.154,0.143,-4.041,-0.321,0.198,0.053
55,0.912,0.901,0.464,0.401,-2.872,1.853,-0.056,-1.081,-0.435,1.0,-0.182,1.216,0.219,1.254,0.476,0.205,0.114,-3.961,-0.205,1.046,-0.03
56,0.527,0.786,0.14,-0.37,-1.174,1.601,0.111,-1.272,-0.491,1.0,-0.603,0.445,0.223,0.583,0.392,0.566,-0.001,-3.777,-0.397,0.615,-0.289
57,0.678,0.356,0.428,-0.102,-1.137,1.782,0.243,-1.356,-0.737,1.0,-0.418,0.673,0.089,0.143,0.091,0.474,0.056,-4.306,0.203,0.272,0.167
58,0.18,0.603,0.25,-0.522,-1.002,1.701,0.144,-1.139,-0.542,1.0,-0.533,0.183,-0.087,0.64,0.337,0.041,-0.054,-3.808,-0.267,0.474,-0.016
59,0.58,0.361,0.113,-0.666,-0.488,1.586,0.106,-1.179,-0.51,1.0,-0.872,0.432,-0.072,0.081,0.302,0.609,0.163,-3.79,0.075,0.036,-0.046
60,0.864,0.632,0.381,-0.279,-2.192,1.809,0.159,-1.176,-0.49,1.0,-0.582,0.592,-0.081,1.01,0.536,0.178,-0.023,-4.172,-0.276,0.741,-0.288
61,0.194,0.617,0.311,-0.353,-1.174,1.73,0.179,-1.038,-0.775,1.0,-0.548,0.194,0.194,0.419,0.463,0.289,-0.069,-3.792,-0.209,0.412,-0.114
62,0.979,0.717,0.514,0.066,-2.48,1.408,0.093,-1.408,-0.4,1.0,-0.293,0.97,0.201,0.717,0.494,0.535,-0.141,-3.196,0.223,0.688,-0.306
63,0.279,0.564,0.374,-0.723,-1.115,1.846,0.178,-0.867,-0.648,1.0,-0.623,0.302,-0.021,0.669,0.555,0.027,0.075,-4.021,-0.41,0.449,-0.033
64,0.266,0.507,-0.034,-0.835,-1.132,1.277,0.241,-0.964,-0.862,1.0,-0.619,0.124,-0.032,0.871,0.413,-0.172,0.245,-3.615,-0.418,0.598,-0.162
65,1.116,0.454,0.72,0.192,-1.938,1.841,0.385,-1.497,-0.27,1.0,-0.401,1.026,0.178,0.454,0.364,0.712,-0.022,-4.39,0.505,0.439,-0.283
66,0.288,0.441,0.274,-0.62,-1.41,1.683,0.116,-1.217,-0.62,1.0,-0.497,0.237,0.097,0.823,0.53,-0.003,0.288,-4.44,-0.051,0.725,0.068
67,0.259,0.507,0.139,-0.589,-1.045,1.872,0.162,-1.125,-0.682,1.0,-0.556,0.308,0.019,0.662,0.313,0.07,0.131,-4.513,-0.233,0.484,-0.022
68,0.361,0.502,0.113,-0.517,-1.057,1.919,0.315,-1.277,-0.658,1.0,-0.64,0.282,0.154,0.658,0.273,0.098,0.102,-4.485,-0.306,0.554,0.014
69,0.907,0.231,0.46,0.08,-1.06,1.779,0.398,-1.333,-0.48,1.0,-0.488,0.76,-0.101,0.198,0.15,0.737,0.065,-4.008,0.416,0.143,-0.029
70,0.65,0.547,0.389,-0.445,-1.642,1.94,0.303,-1.113,-0.455,1.0,-0.596,0.533,0.112,0.688,0.424,0.162,0.126,-3.988,0.129,0.46,-0.148
71,0.519,0.983,0.337,-0.361,-2.253,1.626,0.131,-1.1,-0.787,1.0,-0.369,0.478,0.033,1.067,0.6,0.102,0.131,-3.89,-0.523,1.056,-0.025
72,0.464,0.551,0.119,-0.538,-0.601,1.679,0.129,-1.129,-0.612,1.0,-0.64,0.264,-0.019,0.283,0.146,0.359,-0.031,-3.368,-0.113,0.489,-0.099
73,0.227,0.717,0.251,-0.675,-1.246,1.982,0.237,-1.038,-0.673,1.0,-0.388,0.193,0.172,0.474,0.451,0.035,0.106,-4.51,-0.368,0.491,0.01
74,0.714,0.542,0.38,-0.5,-1.476,1.865,0.345,-1.487,-0.47,1.0,-0.43,0.593,-0.073,0.452,0.335,0.536,0.064,-4.513,0.163,0.255,-0.49
75,0.49,0.587,0.193,-0.716,-1.787,1.74,0.211,-0.952,-0.8,1.0,-0.637,0.249,-0.113,1.037,0.582,0.055,0.373,-4.368,-0.271,0.707,0.189
76,1.01,0.447,0.359,0.285,-1.906,1.721,0.256,-1.114,-0.382,1.0,-0.289,1.006,0.199,0.573,0.217,0.459,-0.082,-3.986,0.358,0.494,-0.305
77,0.602,0.207,0.367,-0.629,-1.22,1.57,0.325,-1.019,-0.79,1.0,-0.498,0.301,-0.013,0.334,0.406,0.318,0.186,-3.307,0.195,0.327,-0.17
78,0.525,0.451,0.432,-0.321,-1.288,1.584,0.14,-1.084,-0.764,1.0,-0.548,0.388,0.005,0.458,0.396,0.041,0.225,-3.599,0.046,0.355,-0.014
79,0.266,0.446,0.553,-0.59,-1.151,1.708,0.054,-0.752,-0.777,1.0,-0.52,0.278,-0.002,0.361,0.275,0.03,0.199,-3.681,-0.154,0.491,0.115
80,0.308,0.769,0.122,-0.446,-1.977,1.598,-0.12,-1.165,-0.619,1.0,-0.147,0.31,0.29,1.056,0.401,0.104,0.127,-3.769,-0.402,0.87,-0.096
81,0.273,0.484,0.408,-0.492,-1.237,1.701,0.095,-0.994,-1.086,1.0,-0.536,0.239,0.055,0.551,0.325,0.202,0.135,-3.96,-0.083,0.529,0.02
82,0.917,0.452,0.475,0.202,-1.821,1.77,0.096,-1.191,-0.334,1.0,-0.335,0.75,-0.019,0.611,0.522,0.428,0.018,-3.571,0.22,0.602,-0.246
83,0.6,0.678,0.248,-0.114,-2.156,1.712,0.204,-0.915,-0.535,1.0,-0.322,0.668,0.01,0.946,0.393,0.26,0.07,-3.785,-0.306,0.857,-0.094
84,0.735,0.797,0.519,-0.123,-2.021,1.654,-0.017,-1.355,-0.612,1.0,-0.327,0.764,0.249,0.922,0.449,0.349,-0.079,-4.302,-0.266,0.804,-0.122
85,0.562,0.617,0.283,-0.496,-2.095,1.67,0.224,-1.006,-0.431,1.0,-0.216,0.262,-0.2,0.851,0.634,0.015,-0.033,-3.606,-0.366,0.914,-0.154
86,0.649,0.548,0.424,-0.307,-1.206,1.618,0.227,-1.079,-0.58,1.0,-0.476,0.563,0.057,0.24,0.217,0.464,-0.067,-3.366,0.053,0.177,0.005
87,0.061,0.329,0.197,-0.757,0.171,1.674,0.327,-1.041,-0.791,1.0,-0.76,0.071,0.038,-0.015,0.075,0.407,0.254,-3.839,-0.061,0.011,0.026
88,0.415,0.417,0.405,-0.438,-0.872,1.952,0.446,-1.541,-0.749,1.0,-0.433,0.418,0.295,-0.119,0.247,0.665,0.249,-4.285,0.026,0.201,-0.076
89,0.738,0.667,0.613,0.088,-1.854,1.614,0.12,-1.207,-0.538,1.0,-0.298,0.884,0.16,0.829,0.345,0.266,0.276,-3.912,-0.065,0.691,-0.161
90,0.31,0.758,0.177,-0.456,-0.874,1.681,0.046,-1.054,-0.52,1.0,-0.64,0.326,-0.151,0.691,0.32,0.142,-0.085,-3.765,-0.606,0.617,0.066
91,0.78,0.679,0.489,-0.412,-2.03,1.698,0.414,-1.423,-0.372,1.0,-0.467,0.507,0.218,0.828,0.602,0.357,0.215,-4.397,-0.187,0.698,-0.306
92,1.001,0.639,0.967,0.255,-2.928,1.657,0.052,-1.211,-0.339,1.0,-0.122,1.02,-0.006,1.164,0.432,0.251,0.188,-3.886,0.06,0.929,-0.285
93,0.317,0.669,0.615,-0.05,-1.814,1.952,0.18,-1.54,-0.694,1.0,-0.391,0.649,0.399,0.795,0.498,0.407,0.142,-4.387,-0.025,0.781,-0.036
94,0.524,0.496,0.214,-0.376,-1.128,1.858,0.104,-1.4,-0.558,1.0,-0.505,0.184,-0.06,0.4,0.414,0.416,-0.035,-3.721,-0.36,0.231,-0.096
95,0.956,0.453,0.411,0.116,-2.273,1.324,-0.099,-1.224,-0.329,1.0,-0.188,0.805,0.026,0.79,0.236,0.433,-0.038,-3.134,0.208,0.532,-0.115
96,0.844,0.511,0.318,0.197,-1.814,1.567,0.144,-1.284,-0.581,1.0,-0.309,0.955,0.133,0.623,0.18,0.351,-0.036,-3.77,0.142,0.706,0.047
97,0.631,0.592,0.473,-0.533,-1.274,1.821,0.351,-1.484,-0.527,1.0,-0.36,0.425,0.161,0.152,0.285,0.414,0.062,-4.507,-0.005,0.374,-0.239
98,0.812,0.564,0.423,-0.042,-1.887,1.704,0.093,-1.169,-0.554,1.0,-0.408,0.564,0.041,0.652,0.326,0.485,0.136,-4.178,0.205,0.549,-0.319
99,0.455,0.536,0.317,-0.431,-1.275,1.712,0.243,-1.023,-0.665,1.0,-0.431,0.323,0.293,0.339,0.343,0.392,0.146,-3.556,0.071,0.435,-0.179
100,0.912,0.484,0.115,-0.24,-1.315,1.721,0.324,-1.084,-0.432,1.0,-0.577,0.638,-0.002,0.487,0.193,0.315,0.202,-3.943,0.066,0.579,-0.103
101,0.263,0.432,0.241,-0.742,-1.053,1.73,0.452,-1.12,-0.651,1.0,-0.667,0.126,0.032,0.45,0.319,0.255,0.117,-3.836,-0.257,0.468,0.007
102,0.195,0.79,0.286,-0.728,-1.775,1.731,0.094,-1.353,-0.715,1.0,-0.364,0.227,0.187,1.038,0.538,0.131,0.258,-3.963,-0.514,0.897,0.041
103,0.501,0.281,0.247,-0.425,-1.206,1.621,0.272,-0.933,-0.545,1.0,-0.595,0.302,0.054,0.518,0.28,0.162,0.095,-3.519,0.251,0.364,-0.101
104,0.321,0.473,0.366,-0.388,-1.268,1.593,0.179,-1.166,-0.655,1.0,-0.314,0.271,-0.11,0.467,0.314,0.142,0.152,-3.658,-0.005,0.537,0.083
105,0.821,0.772,0.148,-0.182,-1.632,1.628,0.174,-1.07,-0.377,1.0,-0.383,0.618,-0.179,0.741,0.375,0.336,0.011,-3.77,-0.382,0.637,-0.332
106,0.302,0.448,0.258,-0.485,-1.142,1.714,0.241,-0.753,-0.605,1.0,-0.729,0.257,0.129,0.622,0.481,0.444,0.165,-3.013,0.232,0.474,-0.097
107,0.972,0.383,0.477,-0.177,-1.477,1.696,0.167,-1.12,-0.478,1.0,-0.665,0.666,-0.033,0.407,0.24,0.485,0.008,-3.713,0.256,0.365,-0.181
108,0.461,0.585,0.449,-0.537,-1.491,1.738,0.312,-1.192,-0.728,1.0,-0.691,0.424,-0.016,0.633,0.567,0.114,0.131,-3.876,-0.099,0.51,-0.089
109,0.199,0.632,0.175,-0.652,-1.345,1.768,0.142,-1.066,-0.72,1.0,-0.53,0.195,0.154,0.854,0.465,0.074,0.156,-3.491,-0.416,0.611,0.048
110,1.028,0.34,0.437,0.111,-1.919,1.617,0.274,-1.067,-0.179,1.0,-0.516,0.951,0.269,0.397,0.464,0.513,-0.057,-3.699,0.231,0.167,-0.339
111,0.415,0.515,0.236,-0.589,-1.891,1.544,0.174,-0.957,-0.692,1.0,-0.458,0.12,0.065,0.874,0.78,0.018,0.162,-3.953,-0.328,0.832,0.025
112,0.627,0.806,0.083,-0.655,-2.197,1.317,-0.135,-1.199,-0.442,1.0,-0.292,0.144,-0.126,1.277,0.66,-0.106,0.103,-3.726,-0.487,1.104,-0.319
113,0.637,0.727,0.477,-0.312,-1.996,1.734,-0.034,-1.245,-0.263,1.0,-0.164,0.758,0.159,0.774,0.552,0.219,0.058,-3.898,0.027,0.747,-0.05
114,0.477,0.528,0.423,-0.478,-1.655,1.94,0.243,-1.177,-0.687,1.0,-0.469,0.417,-0.003,0.941,0.549,0.22,0.151,-4.45,-0.174,0.65,-0.131
115,0.202,0.591,0.102,-0.891,-0.937,1.815,0.536,-1.033,-0.707,0.0,-0.65,-0.123,-0.064,0.415,0.506,0.154,0.016,-3.995,-0.498,0.484,-0.062
116,-0.506,0.467,0.147,-1.099,0.017,1.672,0.184,-1.131,-1.156,0.0,-0.752,-0.377,0.259,0.202,0.457,0.294,0.249,-3.774,-0.043,0.344,0.188
117,-0.044,0.568,0.101,-0.65,-0.717,1.796,0.308,-1.224,-0.828,0.0,-0.537,0.023,0.17,0.401,0.496,-0.095,0.317,-4.083,-0.476,0.59,0.15
118,0.113,0.661,0.105,-0.862,-1.27,1.656,0.055,-1.049,-0.819,0.0,-0.475,-0.144,0.033,1.022,0.513,-0.126,0.143,-4.528,-0.452,0.963,0.1
119,0.114,0.868,0.135,-0.595,-1.419,1.442,-0.137,-1.007,-0.618,0.0,-0.407,0.135,-0.162,1.049,0.435,-0.207,0.146,-4.048,-0.609,0.849,0.201
120,-0.122,0.196,0.299,-0.724,-0.756,1.694,0.115,-1.237,-1.0,0.0,-0.423,-0.04,0.222,0.315,0.328,0.333,0.262,-3.94,0.201,0.345,0.101
121,-0.324,0.685,0.079,-0.894,-0.325,1.69,0.3,-1.102,-1.042,0.0,-0.544,-0.215,-0.007,0.45,0.415,-0.003,0.026,-4.441,-0.54,0.589,0.205
122,-0.161,0.288,0.131,-0.925,-0.053,1.964,0.283,-1.084,-0.898,0.0,-0.726,-0.082,0.186,0.071,0.134,0.459,0.112,-3.787,-0.054,0.4,0.011
123,-0.034,0.613,-0.035,-0.97,-0.688,1.708,0.138,-1.018,-0.675,0.0,-0.899,-0.073,0.247,0.811,0.675,-0.013,0.307,-3.967,-0.373,0.617,0.044
124,-0.047,0.438,0.143,-0.703,-0.258,1.812,0.372,-1.029,-0.902,0.0,-0.755,0.008,-0.054,0.282,0.3,0.362,0.15,-3.627,-0.139,0.319,0.148
125,-0.17,0.729,0.287,-0.73,-1.021,1.505,0.192,-0.81,-0.806,0.0,-0.603,0.09,0.05,0.641,0.615,-0.169,0.318,-4.377,-0.435,0.644,0.162
126,-0.427,0.1,-0.145,-0.979,0.82,1.814,0.447,-0.971,-1.022,0.0,-1.136,-0.288,0.195,0.004,0.066,0.356,0.094,-3.667,0.015,0.099,0.191
127,0.022,0.72,0.352,-0.895,-1.414,1.506,0.248,-0.765,-0.775,0.0,-0.514,0.022,0.078,0.791,0.613,-0.147,0.001,-3.616,-0.608,0.825,-0.024
128,-0.204,0.4,0.004,-1.18,-0.836,1.956,0.328,-1.098,-0.918,0.0,-0.415,-0.314,-0.015,0.698,0.479,-0.134,0.055,-3.851,-0.433,0.659,0.061
129,-0.359,0.333,0.006,-0.749,-0.345,1.731,0.36,-0.839,-1.148,0.0,-0.897,-0.195,0.085,0.551,0.558,-0.116,0.272,-3.9,-0.328,0.367,0.14
130,-0.328,0.195,0.169,-1.188,-0.292,1.607,0.063,-0.775,-1.034,0.0,-0.585,-0.466,0.108,0.406,0.386,0.162,0.185,-3.683,-0.028,0.299,0.184
131,-0.053,0.36,0.156,-1.06,-0.908,1.747,0.227,-0.978,-0.734,0.0,-0.564,-0.199,0.144,0.432,0.67,-0.033,0.181,-3.562,-0.291,0.229,0.081
132,-0.156,0.593,0.219,-0.783,-1.988,1.564,-0.098,-1.131,-1.036,0.0,-0.406,-0.149,0.107,1.152,0.758,-0.051,0.133,-3.097,-0.342,0.793,-0.032
133,0.049,0.323,0.111,-0.852,-0.796,1.9,0.225,-1.134,-0.709,0.0,-0.674,0.008,0.358,0.097,0.489,0.231,0.196,-4.297,-0.03,0.135,0.047
134,0.105,0.651,0.092,-0.827,-1.73,1.73,-0.142,-1.097,-0.808,0.0,-0.354,0.037,0.08,1.099,0.66,-0.075,0.262,-3.862,-0.609,0.769,-0.005
135,-0.156,0.329,0.067,-0.959,-0.857,1.602,0.343,-1.057,-0.962,0.0,-0.516,-0.158,0.285,0.844,0.463,-0.225,0.132,-3.988,-0.3,0.554,0.214
136,0.076,0.759,-0.02,-0.694,-1.278,1.63,0.039,-1.178,-0.563,0.0,-0.627,0.087,0.053,1.142,0.38,0.034,0.092,-3.889,-0.607,0.988,-0.101
137,-0.194,0.211,0.152,-1.073,-0.477,1.789,0.246,-0.876,-0.777,0.0,-0.645,-0.123,0.174,0.2,0.485,0.168,0.069,-3.993,0.077,0.169,-0.001
138,-0.001,0.452,0.083,-0.861,-0.812,1.797,0.205,-0.988,-0.843,0.0,-0.609,-0.199,0.091,0.598,0.412,0.159,-0.05,-3.644,-0.134,0.452,-0.095
139,0.146,0.574,0.28,-0.816,-1.42,1.865,0.253,-1.086,-0.641,0.0,-0.796,0.087,0.127,0.87,0.651,0.011,0.131,-4.246,-0.406,0.624,-0.049
140,0.104,0.783,0.119,-0.952,-1.32,1.562,-0.083,-0.981,-0.798,0.0,-0.37,0.09,-0.014,0.94,0.385,-0.141,0.262,-3.718,-0.502,0.725,0.057
141,-0.263,0.397,0.1,-0.938,-1.011,1.816,0.135,-1.028,-0.997,0.0,-0.564,-0.187,0.082,0.963,0.449,-0.103,0.171,-4.224,-0.445,0.696,0.063
142,0.053,0.363,0.351,-0.575,-0.945,1.704,0.215,-1.038,-0.804,0.0,-0.647,0.199,-0.042,0.484,0.365,0.06,0.493,-3.998,-0.348,0.329,0.205
143,0.154,0.664,0.045,-0.829,-0.769,1.728,0.41,-1.003,-0.723,0.0,-0.639,-0.161,-0.031,0.515,0.403,0.019,0.167,-4.461,-0.611,0.643,-0.038
144,-0.061,0.562,0.315,-0.884,-0.34,1.527,0.267,-0.952,-0.861,0.0,-0.659,-0.035,0.033,0.34,0.212,-0.022,0.248,-3.839,-0.265,0.487,0.191
145,-0.143,0.309,0.079,-1.15,-0.925,1.586,0.172,-0.963,-0.746,0.0,-0.313,-0.315,-0.226,0.665,0.527,0.006,0.118,-3.424,-0.229,0.501,0.07
